Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BRANCEPETH,156,179,198,230,275,338,417,508,576,687,829,998,1198,1428,1657,1873,2085,2284,3264,4261,5259,6251,7209,8147,9107,10068,11030,11994,12961,13927,14894,15861,16827,16961,NPgN
BREAMISH STREET,43,43,44,45,48,52,59,66,110,156,207,263,329,404,478,547,615,680,949,1222,1498,1775,2044,2292,2539,2786,3033,3279,3525,3770,4015,4259,4485,4508,NPgN
BRENDA TRADING,100,101,103,105,111,119,132,149,314,486,671,878,1119,1394,1667,1919,2170,2405,3565,4740,5924,7114,8272,9343,10415,11484,12550,13614,14676,15736,16793,17848,18829,18903,NPgN
CAMPLESHON ROAD,81,81,83,85,91,99,111,127,226,331,447,576,727,900,1070,1229,1387,1534,2244,2967,3697,4431,5146,5812,6480,7148,7815,8482,9149,9815,10481,11145,11783,11850,NPgN
CARLEY HILL,67,70,74,77,83,91,101,114,197,286,383,491,617,762,904,1037,1168,1292,2236,3183,4131,5080,6011,6900,7787,8673,9557,10439,11319,12197,13073,13948,14759,14793,NPgN
CARLIN HOW T3 T4,99,110,120,136,162,197,241,292,354,439,543,664,807,970,1133,1286,1437,1579,2353,3140,3932,4725,5496,6246,7009,7772,8537,9304,10074,10844,11614,12385,13155,13263,NPgN
CARR HILL,92,96,101,105,112,124,141,162,276,401,538,692,874,1081,1287,1478,1668,1847,3028,4214,5403,6593,7756,8860,9966,11069,12169,13266,14361,15453,16542,17629,18637,18689,NPgN
CATTERICK CAMP,107,118,128,141,161,187,222,262,313,385,473,575,695,832,968,1097,1223,1341,1893,2454,3019,3582,4127,4651,5185,5718,6252,6787,7322,7857,8391,8925,9459,9530,NPgN
CLOSE,49,51,54,56,63,72,81,91,124,159,196,237,283,335,386,433,480,524,694,868,1043,1218,1389,1546,1703,1860,2017,2173,2329,2485,2640,2796,2940,2958,NPgN
CONEYTHORPE,46,50,54,59,68,79,94,111,129,155,189,228,273,324,375,424,473,519,861,1206,1554,1901,2243,2580,2921,3261,3602,3945,4288,4631,4974,5318,5660,5703,NPgN
CONSETT,113,118,125,134,151,175,206,244,369,509,667,845,1054,1293,1530,1750,1969,2175,3258,4357,5465,6576,7659,8684,9717,10750,11782,12816,13849,14882,15914,16945,17941,18050,NPgN
CORPORATION STREET,32,33,34,35,38,42,47,53,85,119,156,198,247,303,358,409,460,508,710,916,1123,1331,1532,1718,1905,2091,2276,2462,2647,2831,3016,3199,3370,3387,NPgN
COWTON,8,8,8,9,10,11,13,15,21,28,37,47,58,71,83,95,108,119,162,206,250,295,339,381,422,464,505,547,589,631,673,715,756,765,NPgN
CRAMLINGTON T1 T3,27,28,29,31,34,39,46,53,83,116,153,194,242,297,352,402,452,499,767,1036,1307,1578,1842,2092,2342,2592,2842,3091,3340,3588,3836,4083,4316,4333,NPgN
CRAMLINGTON T2 T4,26,27,28,30,33,38,45,52,79,109,142,180,223,273,323,369,414,457,693,932,1172,1413,1646,1867,2089,2311,2532,2753,2974,3195,3415,3634,3841,3857,NPgN
DARLEY,24,26,28,30,35,40,47,55,62,72,86,103,121,142,164,184,204,224,361,499,638,777,913,1048,1185,1321,1457,1594,1731,1868,2004,2141,2277,2294,NPgN
DARLINGTON 132/6KV,32,34,35,37,40,43,48,55,90,129,170,217,272,335,397,455,512,566,915,1265,1617,1969,2314,2641,2967,3293,3619,3943,4267,4590,4912,5233,5533,5549,NPgN
DARLINGTON 33/11KV,59,60,62,64,70,77,86,97,166,239,316,402,503,616,728,832,935,1031,1665,2302,2942,3584,4211,4805,5398,5989,6580,7169,7757,8344,8930,9514,10058,10088,NPgN
DARLINGTON CENTRAL 33/11KV,21,21,21,22,23,25,27,31,61,93,127,165,209,259,309,355,401,444,733,1023,1314,1606,1892,2162,2431,2701,2969,3237,3505,3772,4038,4304,4551,4563,NPgN
DARLINGTON EAST,53,56,60,63,70,78,89,102,146,196,253,318,394,480,566,646,725,800,1255,1716,2178,2642,3095,3528,3963,4398,4832,5267,5701,6134,6568,7000,7417,7454,NPgN
DARLINGTON WEST,61,59,60,59,61,65,71,80,175,274,379,498,635,793,949,1093,1237,1372,2268,3168,4073,4980,5868,6706,7544,8380,9214,10047,10877,11707,12534,13359,14128,14169,NPgN
DENWICK,117,125,134,147,171,202,241,285,331,396,494,607,733,877,1021,1167,1316,1460,1990,2534,3083,3635,4175,4703,5245,5774,6304,6843,7383,7924,8458,8992,9521,9639,NPgN
DUNSTON 66/11KV,47,50,52,55,61,69,79,92,135,184,238,299,370,452,532,607,681,751,1173,1600,2030,2462,2884,3286,3690,4095,4499,4903,5308,5712,6116,6519,6909,6947,NPgN
DUNSTON 66/20KV,79,84,90,97,110,129,154,183,262,354,459,578,717,877,1036,1184,1331,1468,2329,3197,4070,4943,5796,6612,7434,8256,9078,9900,10722,11542,12363,13182,13969,14039,NPgN
DURHAM EAST,47,47,49,49,53,58,64,72,130,190,254,326,408,502,594,680,765,845,1287,1733,2181,2632,3071,3481,3891,4300,4708,5115,5521,5926,6330,6733,7108,7132,NPgN
EASTFIELD,89,102,113,130,156,191,235,285,321,382,458,549,656,780,903,1018,1132,1238,1885,2540,3196,3849,4485,5110,5749,6388,7029,7672,8316,8960,9605,10251,10896,10978,NPgN
EASTGATE CEMENT,23,23,24,26,29,33,39,45,58,74,102,133,166,204,243,284,327,370,495,625,758,893,1027,1157,1290,1416,1543,1672,1801,1931,2058,2184,2309,2346,NPgN
EDUCATIONAL PRECINCT,54,53,53,52,55,59,64,72,135,200,270,348,438,540,641,735,828,916,1288,1667,2050,2435,2809,3151,3494,3835,4176,4516,4855,5194,5532,5870,6183,6214,NPgN
ELVINGTON,30,32,34,37,41,46,52,60,77,97,121,148,180,216,252,286,319,350,464,581,700,818,932,1039,1147,1255,1363,1472,1580,1688,1797,1904,2012,2028,NPgN
FARADAY STREET,102,112,120,128,139,150,165,182,307,442,590,757,952,1174,1394,1598,1799,1987,2964,3951,4945,5942,6913,7818,8724,9629,10531,11431,12329,13225,14119,15011,15840,15898,NPgN
FAWDON T1,53,53,54,56,60,67,77,91,164,243,329,426,540,670,800,920,1039,1151,1649,2158,2671,3187,3687,4152,4618,5084,5550,6015,6480,6945,7409,7872,8313,8361,NPgN
FISHBURN,138,163,183,216,263,329,411,505,549,637,753,893,1061,1254,1447,1628,1804,1968,2805,3653,4499,5336,6140,6936,7755,8576,9398,10221,11046,11871,12697,13523,14349,14459,NPgN
FLATWORTH CENTRAL,47,54,59,64,71,80,91,104,134,172,215,265,324,392,459,522,583,642,1060,1478,1895,2311,2719,3111,3504,3897,4288,4678,5067,5455,5841,6227,6584,6600,NPgN
FOSS ISLANDS,94,94,95,96,104,114,128,144,252,365,486,620,776,953,1128,1290,1451,1602,2361,3129,3903,4679,5436,6140,6843,7544,8244,8943,9640,10336,11030,11723,12369,12420,NPgN
FOSSWAY 33/11KV,116,114,115,114,118,127,141,159,319,487,669,872,1110,1381,1650,1899,2146,2379,3385,4409,5442,6480,7488,8412,9337,10259,11179,12097,13013,13927,14838,15747,16592,16668,NPgN
FOURSTONES 20KV,75,77,80,84,95,107,123,141,176,219,294,378,468,570,673,784,900,1016,1353,1702,2059,2422,2781,3130,3488,3827,4167,4515,4864,5214,5554,5893,6228,6327,NPgN
FYLANDS BRIDGE,93,100,108,118,135,158,189,225,316,424,547,688,853,1042,1230,1404,1577,1738,2620,3511,4406,5301,6171,6998,7831,8664,9496,10327,11158,11988,12816,13644,14434,14504,NPgN
GALE LANE,65,71,76,80,86,93,103,115,197,288,388,502,634,787,938,1078,1217,1347,2020,2701,3385,4071,4739,5363,5988,6612,7234,7854,8473,9090,9706,10320,10891,10931,NPgN
GARWOOD STREET,79,84,87,91,99,110,126,143,223,309,404,511,635,777,916,1047,1176,1298,2090,2885,3681,4478,5258,5998,6739,7478,8215,8950,9683,10414,11143,11871,12546,12582,NPgN
GATESHEAD CENTRAL,37,40,42,44,49,55,63,72,99,129,163,201,246,296,346,392,438,482,751,1022,1293,1563,1828,2080,2332,2584,2835,3086,3336,3585,3834,4082,4312,4325,NPgN
GATESHEAD EAST,6,7,7,7,8,9,10,12,17,22,28,35,43,51,60,68,75,83,129,176,223,270,315,359,402,446,489,532,575,618,661,704,744,746,NPgN
GOSFORTH 33/11KV,38,37,37,37,39,43,47,53,105,159,216,280,354,439,522,599,676,749,1063,1382,1705,2029,2344,2633,2921,3209,3496,3783,4069,4355,4639,4923,5188,5212,NPgN
GRANGETOWN,69,76,82,89,97,106,119,134,213,300,397,507,635,781,927,1062,1195,1320,2117,2919,3723,4528,5315,6060,6806,7551,8294,9035,9774,10512,11248,11982,12664,12701,NPgN
GREATHAM,12,12,13,13,14,15,17,19,33,47,62,79,99,121,143,163,183,202,293,384,477,570,660,744,827,911,994,1077,1159,1242,1324,1406,1483,1489,NPgN
GUISBOROUGH T1 T2,99,106,114,125,144,170,204,244,330,433,556,695,858,1044,1230,1404,1578,1741,2566,3408,4260,5116,5951,6751,7563,8374,9187,10004,10822,11642,12461,13281,14100,14224,NPgN
HARLOW GREEN,68,68,70,71,75,83,96,111,211,317,433,562,713,886,1057,1216,1374,1522,2510,3503,4499,5496,6471,7395,8319,9242,10162,11080,11996,12911,13823,14733,15579,15623,NPgN
HARMIRE BRIDGE,64,66,70,74,84,96,111,129,185,247,322,407,503,613,722,827,931,1031,1466,1913,2366,2824,3271,3696,4125,4552,4980,5411,5843,6275,6706,7137,7567,7641,NPgN
HARRATON,58,65,70,75,82,90,101,114,161,216,277,346,428,521,614,701,787,868,1461,2054,2647,3239,3819,4375,4932,5488,6042,6594,7145,7694,8242,8787,9292,9314,NPgN
HARROGATE 132/11KV,115,122,129,137,152,171,195,224,286,362,449,548,664,795,924,1046,1166,1279,2284,3289,4292,5294,6278,7233,8192,9148,10102,11055,12006,12956,13903,14849,15743,15785,NPgN
HARROGATE WEST,27,28,29,30,34,37,41,46,66,87,109,134,163,195,226,256,285,313,557,801,1044,1288,1528,1759,1990,2220,2449,2678,2907,3135,3362,3589,3800,3809,NPgN
HARTMOOR 66/20KV,124,132,140,151,170,197,232,273,407,560,731,926,1154,1415,1674,1914,2153,2377,3466,4572,5686,6801,7884,8903,9930,10955,11979,13003,14026,15048,16069,17087,18060,18159,NPgN
HAWTHORN PIT,123,139,153,175,209,257,318,388,475,593,734,899,1093,1317,1539,1747,1951,2142,3310,4487,5664,6835,7972,9074,10191,11307,12423,13539,14654,15769,16882,17994,19061,19155,NPgN
HAXBY ROAD T2 T3,77,79,82,84,89,96,107,122,225,336,457,594,753,936,1117,1285,1452,1608,2398,3198,4005,4815,5604,6340,7077,7813,8548,9282,10015,10747,11477,12206,12894,12953,NPgN
HEBBURN,19,21,22,24,26,29,33,38,54,72,92,115,141,172,202,230,258,284,452,621,789,958,1123,1280,1437,1594,1750,1906,2062,2217,2371,2525,2668,2676,NPgN
HEBBURN WEST,6,7,7,8,8,9,10,11,16,22,29,36,45,55,65,74,83,92,148,204,260,316,371,424,476,529,581,633,685,736,788,839,887,889,NPgN
HEDWORTH,45,47,49,50,53,59,68,79,143,212,287,371,470,583,695,799,902,999,1652,2308,2966,3624,4268,4879,5490,6100,6708,7315,7921,8526,9129,9730,10288,10316,NPgN
HEIGHINGTON,3,3,3,3,4,4,5,5,6,6,7,7,8,9,9,10,10,11,12,13,15,16,18,19,21,22,23,25,26,27,29,30,31,32,NPgN
HEXHAM,66,71,76,82,94,110,130,153,192,241,306,380,465,561,657,752,846,937,1319,1710,2106,2504,2892,3266,3647,4022,4399,4778,5158,5539,5916,6294,6670,6738,NPgN
HIGH BARMSTON,47,48,50,51,56,61,70,80,132,188,248,316,395,486,575,659,742,821,1404,1989,2575,3160,3734,4283,4831,5378,5923,6467,7009,7551,8091,8629,9128,9150,NPgN
HIGH FLATTS,74,73,74,75,79,84,93,105,218,335,461,602,767,954,1140,1312,1483,1644,2551,3467,4388,5312,6213,7057,7899,8740,9578,10415,11250,12083,12914,13743,14512,14560,NPgN
HOUGHTON,66,69,72,75,82,90,103,119,203,293,392,504,635,784,931,1069,1205,1333,2182,3037,3894,4753,5593,6391,7190,7987,8783,9578,10372,11164,11954,12743,13482,13527,NPgN
HOWDON,22,24,25,26,28,32,36,41,61,84,109,138,172,210,248,284,319,353,595,839,1082,1325,1563,1791,2019,2246,2473,2700,2926,3151,3375,3599,3807,3816,NPgN
HUNTINGTON NEW LANE,69,73,76,81,89,100,115,134,193,262,341,430,535,654,773,884,993,1096,1608,2129,2654,3181,3694,4178,4666,5155,5643,6131,6620,7108,7596,8083,8559,8614,NPgN
HUSTHWAITE 33/11KV,70,76,82,91,105,123,146,173,204,247,307,376,454,543,633,720,808,892,1191,1497,1807,2116,2416,2705,3001,3293,3585,3879,4174,4469,4762,5054,5344,5401,NPgN
JARROW,17,19,20,21,23,26,30,35,51,70,90,114,141,172,202,230,259,285,459,633,807,981,1151,1313,1476,1638,1799,1960,2121,2282,2442,2601,2749,2757,NPgN
KENTON,69,67,67,66,67,73,83,95,207,324,450,591,756,945,1131,1304,1476,1637,2344,3063,3788,4517,5225,5874,6523,7171,7817,8463,9107,9749,10391,11030,11625,11678,NPgN
KIELDER,5,5,5,5,6,6,7,7,8,9,13,17,21,26,31,37,44,52,59,67,76,85,95,105,116,124,133,142,152,161,170,178,186,193,NPgN
KILLINGWORTH,44,44,45,46,48,52,58,67,122,181,244,316,400,495,590,679,767,850,1454,2060,2666,3273,3868,4434,5000,5565,6128,6689,7250,7808,8366,8921,9436,9459,NPgN
KIRBYMOORSIDE,66,70,75,80,91,104,121,142,188,244,310,385,473,572,671,765,858,945,1249,1562,1879,2197,2505,2792,3084,3375,3665,3957,4250,4542,4834,5125,5416,5467,NPgN
LINTON 66/20KV,58,64,70,79,92,110,132,159,186,226,277,337,407,487,567,642,717,787,1128,1476,1824,2172,2510,2837,3171,3505,3839,4174,4509,4845,5180,5516,5850,5898,NPgN
LONGBENTON,79,81,84,85,90,98,110,125,228,339,461,598,758,941,1122,1291,1459,1616,2426,3245,4068,4894,5698,6448,7198,7947,8694,9440,10183,10925,11665,12403,13088,13137,NPgN
LOW SPENNYMOOR,58,63,68,75,85,98,115,135,191,256,331,416,517,632,746,852,957,1055,1591,2132,2676,3219,3748,4250,4756,5262,5767,6271,6775,7278,7781,8283,8761,8803,NPgN
LYNEMOUTH,11,12,12,14,16,19,23,27,34,44,55,68,83,101,118,134,150,165,243,321,401,480,556,630,705,780,855,930,1005,1080,1155,1230,1303,1312,NPgN
MADDISON STREET,90,92,95,97,103,113,127,145,273,408,556,721,915,1136,1355,1558,1760,1950,3031,4121,5216,6313,7383,8388,9393,10395,11395,12393,13388,14381,15371,16359,17276,17333,NPgN
MALLEABLE,59,65,70,75,83,92,103,115,172,235,304,382,473,577,679,775,868,957,1416,1880,2347,2814,3269,3695,4122,4548,4973,5397,5820,6242,6663,7083,7472,7500,NPgN
MALTON,121,130,139,151,172,199,235,277,366,474,603,749,920,1115,1308,1490,1671,1842,2436,3047,3666,4288,4887,5449,6021,6590,7160,7732,8305,8879,9451,10023,10593,10696,NPgN
MEADOWFIELD,31,33,35,38,43,50,58,69,96,128,164,204,251,306,359,409,458,504,752,1003,1255,1507,1752,1984,2218,2451,2685,2918,3151,3384,3616,3848,4070,4089,NPgN
MELROSEGATE 33/11KV,40,39,39,39,40,43,47,53,116,180,249,326,415,517,618,712,805,892,1341,1796,2255,2715,3164,3581,3997,4412,4827,5241,5653,6065,6477,6887,7269,7297,NPgN
MILLBANK LANE,73,73,74,75,78,83,93,106,211,322,443,579,737,918,1098,1266,1433,1590,2398,3214,4036,4859,5661,6409,7156,7902,8646,9388,10128,10866,11601,12335,13017,13065,NPgN
MONKSEATON,67,66,66,66,69,73,80,90,187,287,394,514,653,811,968,1113,1258,1393,2363,3335,4312,5290,6249,7158,8065,8970,9873,10775,11674,12571,13467,14360,15189,15228,NPgN
MOOR MONKTON PUMPS,10,10,11,11,12,14,16,18,24,31,40,50,61,74,87,99,111,122,172,224,276,328,378,427,475,524,572,621,670,718,767,816,864,871,NPgN
MORPETH,98,107,116,128,146,172,204,242,303,382,477,586,714,860,1005,1141,1276,1403,2040,2687,3338,3988,4619,5226,5841,6455,7070,7685,8301,8917,9531,10146,10749,10824,NPgN
MOUNT ROAD,59,59,60,61,66,73,81,92,171,253,340,437,550,678,804,920,1037,1146,1983,2822,3663,4505,5332,6119,6904,7688,8471,9252,10031,10809,11585,12359,13078,13110,NPgN
NEWBURN HAUGH,30,29,29,28,29,31,34,38,89,142,198,261,334,417,499,576,652,723,1035,1353,1674,1996,2310,2597,2883,3169,3455,3740,4024,4307,4590,4873,5136,5159,NPgN
NEWBY,51,53,55,57,62,67,75,86,146,212,285,368,464,574,683,784,885,980,1615,2255,2897,3540,4171,4771,5371,5971,6570,7168,7765,8361,8956,9550,10110,10147,NPgN
NEWCASTLE AIRPORT,45,44,45,45,48,52,59,68,131,197,269,350,445,553,661,760,859,952,1373,1803,2238,2676,3103,3498,3895,4292,4689,5086,5484,5881,6277,6674,7056,7101,NPgN
NEWTON AYCLIFFE SOUTH,20,21,22,22,24,26,29,33,58,84,113,146,184,227,270,310,349,387,595,805,1017,1229,1436,1630,1825,2020,2214,2408,2602,2795,2988,3180,3361,3375,NPgN
NORTH STREET,54,55,57,59,65,73,82,92,144,197,254,317,389,470,550,623,696,765,1231,1698,2167,2637,3097,3533,3968,4402,4835,5267,5698,6128,6558,6986,7383,7404,NPgN
NORTH TEES T1 T2,39,46,52,58,67,77,88,100,109,123,141,160,183,209,234,257,280,301,397,494,590,685,776,866,956,1047,1137,1227,1317,1407,1496,1585,1669,1677,NPgN
NORTH TEES T3 T4,44,46,48,50,56,62,69,78,130,184,242,307,382,468,552,630,707,779,1154,1534,1916,2300,2673,3021,3369,3716,4062,4408,4753,5097,5440,5783,6101,6124,NPgN
NORTHALLERTON,75,80,85,91,101,113,129,148,212,285,368,462,570,694,817,932,1046,1154,1616,2086,2560,3036,3498,3931,4366,4800,5232,5666,6099,6531,6962,7392,7803,7853,NPgN
NORTON 132/11KV,134,133,136,137,142,151,167,190,421,662,922,1214,1554,1944,2329,2687,3042,3375,5155,6956,8768,10587,12360,14011,15661,17308,18952,20591,22228,23861,25490,27115,28627,28729,NPgN
OATLANDS,26,27,27,28,30,32,36,40,67,96,127,162,202,248,294,337,379,420,785,1149,1515,1880,2240,2587,2933,3279,3624,3969,4313,4656,4999,5340,5660,5674,NPgN
OFFERTON 33/11KV,54,55,56,57,61,68,79,92,173,259,353,458,581,722,862,991,1120,1241,2148,3057,3968,4879,5773,6624,7475,8325,9173,10018,10862,11704,12545,13383,14162,14195,NPgN
PALLION TRADING,45,46,48,50,55,61,70,80,142,207,277,356,448,552,655,751,846,936,1630,2325,3022,3718,4402,5055,5707,6358,7007,7656,8302,8948,9592,10235,10832,10857,NPgN
PETERLEE INDUSTRIAL,2,3,3,3,3,4,4,5,5,6,6,6,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,11,11,12,12,NPgN
PETERLEE WEST,32,32,32,33,35,38,43,49,98,148,203,265,337,420,502,578,653,724,1123,1525,1929,2334,2729,3098,3468,3838,4206,4573,4939,5305,5670,6033,6371,6392,NPgN
PILGRIM,22,24,25,26,30,35,39,44,53,62,72,83,95,108,120,132,143,154,188,223,258,293,327,358,390,421,452,484,515,546,577,608,636,642,NPgN
POTTER HOUSE T1 T3,113,132,147,172,209,260,324,397,444,525,630,754,903,1074,1246,1406,1562,1709,2455,3211,3967,4717,5440,6150,6877,7606,8335,9066,9798,10530,11262,11995,12723,12818,NPgN
POTTER HOUSE T4 T5,14,14,15,15,17,19,22,25,41,57,75,95,118,145,171,195,219,242,366,492,618,745,868,984,1100,1216,1332,1447,1562,1677,1792,1906,2014,2022,NPgN
PRISSICK,98,104,109,114,120,127,140,157,297,448,614,800,1018,1268,1516,1747,1976,2190,3290,4402,5522,6645,7738,8756,9775,10792,11806,12818,13827,14833,15837,16838,17768,17833,NPgN
RAVENSCAR,9,10,11,13,15,18,21,25,29,34,40,48,57,67,78,87,97,106,158,210,263,315,367,417,468,519,571,622,674,725,777,828,880,886,NPgN
RAWCLIFFE LANE,73,76,80,84,91,99,112,128,207,294,389,498,624,769,912,1046,1179,1304,1914,2532,3155,3780,4388,4956,5526,6096,6665,7232,7799,8365,8929,9492,10025,10074,NPgN
REDCAR,128,132,138,142,152,163,181,203,375,558,756,980,1240,1538,1832,2106,2378,2633,4226,5831,7445,9062,10645,12138,13632,15124,16612,18098,19582,21062,22540,24014,25394,25480,NPgN
RESERVOIR,145,165,182,208,247,300,368,446,510,612,740,891,1070,1276,1482,1674,1862,2038,2958,3890,4822,5748,6643,7515,8406,9297,10190,11083,11977,12871,13765,14658,15542,15647,NPgN
RICHMOND T1,41,42,44,47,53,61,71,83,107,137,179,228,282,343,405,468,531,593,811,1035,1263,1493,1719,1936,2156,2372,2587,2806,3025,3245,3462,3678,3893,3941,NPgN
RICHMOND T2,14,15,16,17,18,21,24,28,38,49,63,79,98,119,139,159,179,197,278,360,443,527,609,687,765,843,922,1000,1079,1158,1237,1315,1394,1406,NPgN
RIPON,65,69,73,78,87,97,110,125,169,218,277,343,419,504,589,671,752,830,1446,2064,2683,3301,3911,4501,5093,5681,6269,6856,7443,8028,8612,9193,9742,9778,NPgN
RISE CARR,53,53,54,55,58,62,69,78,147,221,300,389,493,611,729,838,947,1049,1715,2385,3057,3730,4389,5012,5634,6255,6875,7493,8110,8725,9338,9950,10519,10549,NPgN
ROMANBY,24,24,24,25,26,27,29,32,69,108,150,197,252,315,377,435,493,547,801,1059,1319,1580,1834,2068,2302,2536,2769,3001,3233,3464,3695,3924,4138,4155,NPgN
RUDBY,28,30,31,33,37,41,47,55,71,90,115,144,177,215,252,288,325,359,487,617,750,883,1013,1136,1261,1384,1507,1632,1756,1881,2005,2128,2251,2274,NPgN
SCARBOROUGH 33/11KV,91,95,99,105,117,133,153,176,255,342,439,549,677,822,965,1099,1232,1356,2169,2988,3810,4633,5439,6208,6981,7752,8523,9293,10062,10830,11598,12363,13091,13147,NPgN
SEATON BURN T1,51,54,58,63,72,85,101,120,166,221,283,355,439,535,631,720,809,892,1347,1809,2275,2742,3197,3633,4073,4513,4954,5396,5838,6280,6722,7163,7597,7649,NPgN
SEGHILL,44,43,44,44,46,49,55,62,125,190,261,340,432,537,641,738,834,925,1478,2035,2595,3156,3705,4221,4737,5251,5765,6277,6788,7298,7807,8315,8786,8813,NPgN
SESSAY BRIDGE_SOWERBY,37,40,43,47,54,63,74,87,106,131,163,199,240,288,335,380,425,467,645,827,1011,1195,1373,1543,1717,1890,2063,2236,2410,2584,2757,2930,3103,3130,NPgN
SEVERUS HILL,57,57,58,58,61,67,75,85,168,255,349,455,578,718,857,985,1113,1233,1845,2466,3091,3719,4332,4901,5471,6041,6609,7177,7743,8309,8874,9437,9968,10012,NPgN
