Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BILLINGHAM MARSH HOUSE,0.003,0.017,0.031,0.031,0.036,0.086,0.093,0.098,0.123,0.136,0.145,0.269,0.367,0.609,0.828,1.018,1.439,1.758,2.072,2.511,2.912,3.567,3.856,4.014,4.268,4.336,4.470,4.536,4.536,4.537,4.537,4.537,4.537,4.537,NPgN
BILLY MILL,0.003,0.023,0.045,0.045,0.053,0.094,0.103,0.112,0.136,0.155,0.169,0.273,0.351,0.539,0.710,0.857,1.186,1.437,1.684,2.028,2.346,2.857,3.085,3.212,3.412,3.465,3.570,3.622,3.622,3.622,3.622,3.622,3.623,3.623,NPgN
BIRTLEY GROVE 66/11KV,0.002,0.017,0.032,0.032,0.038,0.069,0.075,0.081,0.099,0.113,0.123,0.201,0.260,0.404,0.535,0.648,0.900,1.092,1.281,1.544,1.787,2.179,2.354,2.450,2.602,2.644,2.724,2.763,2.763,2.764,2.764,2.764,2.764,2.764,NPgN
BIRTLEY GROVE 66/20KV,0.001,0.019,0.038,0.038,0.045,0.067,0.076,0.083,0.099,0.116,0.129,0.186,0.227,0.321,0.407,0.481,0.647,0.775,0.901,1.075,1.239,1.496,1.612,1.679,1.783,1.810,1.863,1.889,1.889,1.889,1.889,1.889,1.890,1.890,NPgN
BLAYDON BURN,0.003,0.049,0.100,0.100,0.118,0.167,0.185,0.204,0.242,0.284,0.316,0.442,0.529,0.731,0.914,1.073,1.429,1.704,1.976,2.352,2.707,3.260,3.512,3.657,3.876,3.935,4.047,4.103,4.103,4.104,4.104,4.105,4.105,4.105,NPgN
BLUCHER 33/11KV,0.003,0.027,0.054,0.054,0.063,0.107,0.117,0.127,0.154,0.176,0.193,0.304,0.387,0.586,0.767,0.924,1.274,1.540,1.804,2.170,2.508,3.052,3.295,3.430,3.641,3.699,3.809,3.864,3.864,3.865,3.865,3.866,3.866,3.866,NPgN
BOLDON DOWNHILL,0.002,0.015,0.030,0.030,0.035,0.070,0.076,0.082,0.101,0.114,0.123,0.209,0.277,0.439,0.588,0.715,1.000,1.216,1.429,1.726,1.999,2.441,2.637,2.745,2.917,2.964,3.054,3.099,3.099,3.099,3.099,3.099,3.100,3.100,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.001,0.021,0.041,0.041,0.049,0.067,0.073,0.081,0.096,0.112,0.125,0.172,0.203,0.275,0.339,0.396,0.524,0.622,0.720,0.856,0.984,1.182,1.273,1.326,1.402,1.424,1.464,1.484,1.484,1.484,1.484,1.484,1.485,1.485,NPgN
BOWESFIELD 33/11KV,0.002,0.040,0.083,0.083,0.098,0.138,0.158,0.175,0.207,0.246,0.274,0.383,0.459,0.628,0.787,0.920,1.220,1.454,1.684,2.001,2.301,2.766,2.979,3.102,3.298,3.348,3.442,3.489,3.489,3.491,3.491,3.491,3.492,3.492,NPgN
BOWESFIELD 66/11KV,0.002,0.024,0.049,0.049,0.058,0.086,0.096,0.106,0.126,0.148,0.164,0.238,0.291,0.412,0.525,0.620,0.835,1.001,1.164,1.390,1.602,1.935,2.086,2.173,2.307,2.343,2.410,2.444,2.444,2.445,2.445,2.445,2.445,2.445,NPgN
BRANCEPETH,0.004,0.065,0.130,0.130,0.153,0.231,0.252,0.277,0.331,0.382,0.423,0.620,0.761,1.097,1.398,1.662,2.253,2.702,3.150,3.770,4.349,5.266,5.679,5.914,6.266,6.364,6.550,6.643,6.643,6.644,6.644,6.645,6.646,6.646,NPgN
BREAMISH STREET,0.001,0.021,0.045,0.045,0.053,0.074,0.087,0.096,0.113,0.136,0.151,0.210,0.252,0.343,0.430,0.502,0.664,0.791,0.915,1.087,1.249,1.500,1.615,1.682,1.790,1.818,1.868,1.894,1.894,1.895,1.895,1.895,1.895,1.895,NPgN
BRENDA TRADING,0.004,0.046,0.093,0.093,0.110,0.176,0.197,0.216,0.260,0.302,0.332,0.504,0.631,0.928,1.202,1.435,1.957,2.359,2.754,3.302,3.812,4.623,4.987,5.193,5.519,5.605,5.770,5.852,5.852,5.854,5.854,5.854,5.855,5.855,NPgN
CAMPLESHON ROAD,0.003,0.041,0.083,0.083,0.098,0.150,0.166,0.182,0.218,0.253,0.280,0.413,0.510,0.736,0.943,1.121,1.520,1.825,2.128,2.547,2.937,3.556,3.835,3.994,4.239,4.305,4.430,4.493,4.493,4.494,4.494,4.495,4.495,4.495,NPgN
CARLEY HILL,0.003,0.036,0.074,0.074,0.087,0.144,0.161,0.176,0.212,0.246,0.270,0.415,0.522,0.775,1.009,1.207,1.651,1.992,2.327,2.793,3.225,3.915,4.224,4.398,4.675,4.749,4.889,4.959,4.959,4.960,4.960,4.961,4.961,4.961,NPgN
CARLIN HOW T3 T4,0.004,0.053,0.107,0.107,0.126,0.193,0.213,0.233,0.279,0.324,0.358,0.529,0.652,0.943,1.208,1.437,1.949,2.341,2.730,3.268,3.771,4.567,4.925,5.129,5.439,5.524,5.686,5.766,5.766,5.768,5.768,5.769,5.769,5.769,NPgN
CARR HILL,0.004,0.032,0.064,0.064,0.075,0.138,0.152,0.164,0.200,0.229,0.249,0.406,0.526,0.814,1.077,1.303,1.807,2.191,2.570,3.097,3.583,4.366,4.715,4.909,5.217,5.300,5.459,5.539,5.539,5.540,5.540,5.540,5.541,5.541,NPgN
CATTERICK CAMP,0.004,0.051,0.101,0.101,0.119,0.193,0.212,0.232,0.279,0.322,0.354,0.541,0.678,1.005,1.303,1.560,2.135,2.573,3.008,3.610,4.169,5.062,5.462,5.687,6.037,6.132,6.313,6.404,6.404,6.405,6.405,6.406,6.406,6.406,NPgN
CLOSE,0.001,0.044,0.098,0.098,0.116,0.141,0.170,0.191,0.221,0.273,0.308,0.386,0.433,0.521,0.613,0.682,0.842,0.977,1.105,1.280,1.453,1.701,1.821,1.898,2.026,2.055,2.104,2.129,2.129,2.130,2.130,2.131,2.132,2.132,NPgN
CONEYTHORPE,0.002,0.043,0.086,0.086,0.101,0.142,0.154,0.171,0.202,0.235,0.262,0.366,0.436,0.604,0.751,0.883,1.178,1.403,1.627,1.938,2.231,2.688,2.896,3.016,3.190,3.239,3.331,3.378,3.378,3.379,3.379,3.379,3.380,3.380,NPgN
CONSETT,0.005,0.071,0.142,0.142,0.168,0.251,0.274,0.302,0.360,0.417,0.461,0.672,0.821,1.176,1.495,1.774,2.397,2.873,3.347,4.003,4.615,5.584,6.021,6.270,6.644,6.747,6.943,7.042,7.042,7.044,7.044,7.044,7.045,7.045,NPgN
CORPORATION STREET,0.001,0.013,0.029,0.029,0.034,0.049,0.058,0.064,0.076,0.091,0.101,0.144,0.174,0.240,0.304,0.356,0.474,0.566,0.656,0.780,0.897,1.080,1.163,1.211,1.291,1.311,1.348,1.366,1.366,1.367,1.367,1.367,1.367,1.367,NPgN
COWTON,0.000,0.013,0.026,0.026,0.031,0.040,0.042,0.047,0.055,0.063,0.071,0.093,0.106,0.138,0.164,0.190,0.246,0.289,0.332,0.393,0.450,0.538,0.578,0.603,0.632,0.642,0.659,0.668,0.668,0.669,0.669,0.669,0.669,0.669,NPgN
CRAMLINGTON T1 T3,0.002,0.019,0.037,0.037,0.044,0.069,0.076,0.083,0.100,0.115,0.126,0.192,0.239,0.353,0.456,0.546,0.746,0.898,1.049,1.259,1.454,1.764,1.903,1.982,2.103,2.136,2.199,2.230,2.230,2.231,2.231,2.231,2.231,2.231,NPgN
CRAMLINGTON T2 T4,0.001,0.022,0.044,0.044,0.052,0.078,0.084,0.093,0.110,0.128,0.141,0.206,0.252,0.361,0.459,0.545,0.737,0.883,1.029,1.231,1.420,1.718,1.853,1.929,2.044,2.075,2.136,2.166,2.166,2.167,2.167,2.167,2.167,2.167,NPgN
DARLEY,0.001,0.032,0.063,0.063,0.075,0.096,0.103,0.115,0.135,0.158,0.178,0.230,0.262,0.336,0.398,0.456,0.587,0.687,0.788,0.928,1.062,1.264,1.359,1.416,1.489,1.511,1.552,1.572,1.572,1.573,1.573,1.573,1.573,1.573,NPgN
DARLINGTON 132/6KV,0.001,0.021,0.044,0.044,0.052,0.074,0.083,0.091,0.108,0.127,0.141,0.199,0.240,0.332,0.417,0.490,0.653,0.780,0.905,1.077,1.240,1.493,1.609,1.676,1.778,1.805,1.857,1.882,1.882,1.883,1.883,1.883,1.883,1.883,NPgN
DARLINGTON 33/11KV,0.002,0.045,0.097,0.097,0.114,0.157,0.182,0.202,0.238,0.285,0.318,0.436,0.516,0.691,0.858,0.996,1.308,1.554,1.794,2.125,2.439,2.923,3.145,3.276,3.483,3.536,3.633,3.682,3.682,3.684,3.684,3.685,3.685,3.685,NPgN
DARLINGTON CENTRAL 33/11KV,0.001,0.011,0.022,0.022,0.026,0.043,0.048,0.052,0.063,0.073,0.080,0.123,0.154,0.228,0.296,0.354,0.484,0.584,0.682,0.819,0.945,1.147,1.237,1.288,1.370,1.391,1.432,1.453,1.453,1.453,1.453,1.453,1.454,1.454,NPgN
DARLINGTON EAST,0.002,0.036,0.072,0.072,0.085,0.118,0.130,0.144,0.170,0.200,0.223,0.307,0.364,0.497,0.615,0.719,0.953,1.132,1.311,1.558,1.792,2.154,2.319,2.416,2.557,2.596,2.670,2.706,2.706,2.707,2.707,2.708,2.708,2.708,NPgN
DARLINGTON WEST,0.003,0.025,0.050,0.050,0.059,0.108,0.119,0.129,0.157,0.179,0.195,0.318,0.411,0.635,0.840,1.016,1.407,1.706,2.001,2.411,2.789,3.398,3.670,3.820,4.061,4.125,4.249,4.311,4.311,4.312,4.312,4.312,4.312,4.312,NPgN
DENWICK,0.004,0.110,0.222,0.222,0.263,0.357,0.390,0.433,0.510,0.598,0.668,0.908,1.067,1.438,1.765,2.057,2.712,3.213,3.716,4.409,5.066,6.081,6.546,6.818,7.206,7.316,7.521,7.623,7.623,7.626,7.626,7.627,7.629,7.629,NPgN
DUNSTON 66/11KV,0.001,0.025,0.053,0.053,0.063,0.091,0.104,0.115,0.136,0.162,0.180,0.255,0.308,0.425,0.537,0.630,0.838,1.001,1.161,1.382,1.589,1.914,2.061,2.147,2.283,2.319,2.384,2.417,2.417,2.418,2.418,2.418,2.419,2.419,NPgN
DUNSTON 66/20KV,0.003,0.029,0.059,0.059,0.069,0.117,0.131,0.143,0.173,0.199,0.218,0.342,0.435,0.655,0.858,1.031,1.417,1.714,2.005,2.410,2.785,3.385,3.654,3.804,4.044,4.107,4.229,4.290,4.290,4.291,4.291,4.292,4.292,4.292,NPgN
DURHAM EAST,0.002,0.030,0.065,0.065,0.077,0.110,0.128,0.142,0.168,0.201,0.224,0.315,0.379,0.519,0.655,0.766,1.016,1.213,1.404,1.669,1.919,2.307,2.484,2.587,2.755,2.797,2.876,2.915,2.915,2.916,2.916,2.917,2.917,2.917,NPgN
EASTFIELD,0.003,0.431,0.467,0.467,0.480,0.531,0.545,0.560,0.593,0.624,0.647,0.777,0.873,1.099,1.305,1.483,1.880,2.184,2.485,2.901,3.289,3.907,4.184,4.340,4.583,4.648,4.774,4.836,4.836,4.838,4.838,4.838,4.838,4.838,NPgN
EASTGATE CEMENT,0.001,0.028,0.057,0.057,0.068,0.086,0.094,0.105,0.123,0.144,0.162,0.210,0.238,0.305,0.361,0.413,0.531,0.621,0.712,0.837,0.958,1.140,1.225,1.276,1.343,1.363,1.399,1.417,1.417,1.418,1.418,1.418,1.419,1.419,NPgN
EDUCATIONAL PRECINCT,0.001,0.026,0.058,0.058,0.068,0.096,0.112,0.125,0.147,0.176,0.196,0.273,0.326,0.442,0.555,0.647,0.854,1.017,1.176,1.395,1.603,1.924,2.071,2.158,2.296,2.332,2.396,2.429,2.429,2.430,2.430,2.430,2.431,2.431,NPgN
ELVINGTON,0.001,0.031,0.063,0.063,0.074,0.091,0.099,0.111,0.129,0.152,0.171,0.215,0.240,0.295,0.341,0.385,0.485,0.561,0.639,0.746,0.850,1.004,1.076,1.122,1.177,1.194,1.224,1.240,1.240,1.240,1.240,1.241,1.241,1.241,NPgN
FARADAY STREET,0.003,0.046,0.096,0.096,0.113,0.171,0.197,0.217,0.258,0.306,0.338,0.493,0.604,0.857,1.096,1.295,1.742,2.090,2.430,2.901,3.343,4.037,4.352,4.532,4.822,4.896,5.037,5.108,5.108,5.109,5.109,5.110,5.111,5.111,NPgN
FAWDON T1,0.002,0.018,0.035,0.035,0.042,0.071,0.078,0.085,0.103,0.118,0.129,0.204,0.259,0.392,0.514,0.618,0.851,1.029,1.204,1.448,1.674,2.036,2.197,2.288,2.430,2.468,2.542,2.579,2.579,2.579,2.579,2.580,2.580,2.580,NPgN
FISHBURN,0.004,0.044,0.089,0.089,0.105,0.168,0.185,0.202,0.243,0.280,0.308,0.468,0.586,0.865,1.119,1.339,1.830,2.205,2.577,3.092,3.570,4.334,4.676,4.869,5.166,5.248,5.403,5.480,5.480,5.481,5.481,5.482,5.482,5.482,NPgN
FLATWORTH CENTRAL,0.001,0.027,0.056,0.056,0.066,0.094,0.106,0.117,0.138,0.163,0.181,0.255,0.306,0.424,0.532,0.625,0.833,0.994,1.153,1.373,1.580,1.903,2.050,2.135,2.265,2.300,2.365,2.398,2.398,2.399,2.399,2.399,2.400,2.400,NPgN
FOSS ISLANDS,0.003,0.060,0.128,0.128,0.152,0.213,0.249,0.276,0.326,0.391,0.435,0.604,0.721,0.977,1.224,1.427,1.882,2.242,2.592,3.076,3.533,4.240,4.565,4.754,5.062,5.140,5.283,5.354,5.354,5.357,5.357,5.357,5.358,5.358,NPgN
FOSSWAY 33/11KV,0.003,0.040,0.084,0.084,0.099,0.154,0.175,0.192,0.230,0.269,0.297,0.443,0.549,0.795,1.025,1.219,1.653,1.989,2.318,2.774,3.200,3.874,4.178,4.351,4.626,4.698,4.835,4.904,4.904,4.905,4.905,4.906,4.906,4.906,NPgN
FOURSTONES 20KV,0.003,0.091,0.183,0.183,0.216,0.283,0.306,0.341,0.400,0.470,0.526,0.695,0.802,1.052,1.267,1.463,1.905,2.241,2.582,3.051,3.499,4.182,4.498,4.686,4.940,5.015,5.152,5.220,5.220,5.223,5.223,5.224,5.225,5.225,NPgN
FYLANDS BRIDGE,0.004,0.045,0.089,0.089,0.105,0.166,0.181,0.198,0.238,0.274,0.301,0.455,0.568,0.837,1.079,1.291,1.762,2.122,2.478,2.973,3.433,4.166,4.495,4.680,4.964,5.042,5.190,5.265,5.265,5.266,5.266,5.266,5.267,5.267,NPgN
GALE LANE,0.003,0.015,0.030,0.030,0.035,0.074,0.081,0.087,0.107,0.121,0.130,0.228,0.304,0.489,0.659,0.804,1.128,1.374,1.616,1.954,2.264,2.767,2.990,3.112,3.310,3.363,3.465,3.517,3.517,3.517,3.517,3.517,3.517,3.517,NPgN
GARWOOD STREET,0.003,0.045,0.096,0.096,0.113,0.162,0.186,0.206,0.244,0.291,0.324,0.454,0.546,0.750,0.944,1.105,1.466,1.750,2.027,2.410,2.771,3.333,3.589,3.738,3.976,4.037,4.151,4.208,4.208,4.210,4.210,4.210,4.211,4.211,NPgN
GATESHEAD CENTRAL,0.001,0.025,0.053,0.053,0.062,0.085,0.099,0.110,0.129,0.155,0.173,0.235,0.277,0.368,0.455,0.526,0.688,0.816,0.940,1.112,1.276,1.526,1.642,1.710,1.819,1.847,1.897,1.923,1.923,1.924,1.924,1.924,1.924,1.924,NPgN
GATESHEAD EAST,0.000,0.009,0.018,0.018,0.021,0.026,0.029,0.032,0.037,0.045,0.050,0.063,0.070,0.085,0.099,0.111,0.138,0.159,0.181,0.211,0.240,0.282,0.302,0.315,0.332,0.337,0.345,0.349,0.349,0.349,0.349,0.350,0.350,0.350,NPgN
GOSFORTH 33/11KV,0.001,0.019,0.040,0.040,0.048,0.068,0.078,0.087,0.103,0.122,0.136,0.190,0.229,0.313,0.394,0.461,0.611,0.729,0.844,1.003,1.153,1.386,1.493,1.555,1.653,1.679,1.726,1.749,1.749,1.750,1.750,1.750,1.751,1.751,NPgN
GRANGETOWN,0.003,0.035,0.070,0.070,0.083,0.138,0.153,0.167,0.202,0.233,0.255,0.397,0.502,0.751,0.980,1.176,1.613,1.948,2.279,2.737,3.163,3.842,4.147,4.318,4.588,4.660,4.798,4.868,4.868,4.869,4.869,4.869,4.869,4.869,NPgN
GREATHAM,0.000,0.016,0.034,0.034,0.040,0.049,0.054,0.061,0.071,0.085,0.095,0.120,0.134,0.165,0.192,0.216,0.271,0.314,0.357,0.416,0.474,0.559,0.600,0.625,0.659,0.668,0.685,0.693,0.693,0.694,0.694,0.694,0.694,0.694,NPgN
GUISBOROUGH T1 T2,0.004,0.064,0.127,0.127,0.150,0.229,0.249,0.273,0.327,0.377,0.417,0.616,0.760,1.103,1.411,1.681,2.283,2.742,3.199,3.831,4.421,5.357,5.778,6.017,6.376,6.476,6.665,6.760,6.760,6.762,6.762,6.763,6.763,6.763,NPgN
HARLOW GREEN,0.003,0.025,0.050,0.050,0.058,0.110,0.122,0.132,0.162,0.184,0.200,0.331,0.432,0.673,0.895,1.084,1.506,1.828,2.146,2.586,2.993,3.649,3.941,4.103,4.363,4.432,4.566,4.633,4.633,4.633,4.633,4.634,4.634,4.634,NPgN
HARMIRE BRIDGE,0.002,0.084,0.168,0.168,0.200,0.253,0.273,0.305,0.356,0.419,0.470,0.608,0.690,0.884,1.045,1.197,1.540,1.800,2.065,2.430,2.781,3.311,3.558,3.706,3.897,3.955,4.061,4.114,4.114,4.116,4.116,4.117,4.118,4.118,NPgN
HARRATON,0.002,0.044,0.088,0.088,0.104,0.146,0.159,0.176,0.208,0.243,0.271,0.378,0.450,0.622,0.774,0.909,1.211,1.442,1.672,1.991,2.291,2.760,2.973,3.096,3.276,3.327,3.422,3.469,3.469,3.470,3.470,3.471,3.471,3.471,NPgN
HARROGATE 132/11KV,0.006,0.083,0.170,0.170,0.201,0.303,0.340,0.374,0.446,0.523,0.579,0.844,1.035,1.477,1.885,2.232,3.011,3.611,4.203,5.023,5.789,6.999,7.545,7.857,8.345,8.474,8.719,8.842,8.842,8.845,8.845,8.846,8.847,8.847,NPgN
HARROGATE WEST,0.001,0.026,0.055,0.055,0.065,0.093,0.107,0.118,0.140,0.166,0.185,0.259,0.311,0.428,0.538,0.630,0.836,0.997,1.155,1.374,1.580,1.900,2.047,2.131,2.266,2.301,2.366,2.398,2.398,2.399,2.399,2.399,2.400,2.400,NPgN
HARTMOOR 66/20KV,0.004,0.057,0.117,0.117,0.137,0.211,0.234,0.257,0.307,0.358,0.395,0.583,0.719,1.037,1.328,1.579,2.138,2.568,2.993,3.581,4.130,5.000,5.392,5.614,5.959,6.052,6.229,6.317,6.317,6.319,6.319,6.319,6.320,6.320,NPgN
HAWTHORN PIT,0.005,0.052,0.104,0.104,0.122,0.200,0.220,0.240,0.290,0.334,0.366,0.564,0.711,1.060,1.378,1.653,2.265,2.733,3.196,3.838,4.434,5.386,5.813,6.052,6.425,6.526,6.719,6.816,6.816,6.818,6.818,6.818,6.819,6.819,NPgN
HAXBY ROAD T2 T3,0.003,0.025,0.050,0.050,0.059,0.108,0.118,0.127,0.156,0.177,0.192,0.315,0.409,0.635,0.842,1.020,1.415,1.717,2.015,2.429,2.811,3.427,3.701,3.853,4.093,4.158,4.283,4.346,4.346,4.347,4.347,4.347,4.347,4.347,NPgN
HEBBURN,0.001,0.015,0.031,0.031,0.037,0.049,0.055,0.061,0.071,0.084,0.094,0.126,0.147,0.193,0.236,0.272,0.355,0.419,0.483,0.571,0.654,0.782,0.842,0.877,0.928,0.942,0.968,0.980,0.980,0.981,0.981,0.981,0.981,0.981,NPgN
HEBBURN WEST,0.000,0.002,0.004,0.004,0.005,0.008,0.009,0.010,0.012,0.013,0.015,0.023,0.028,0.042,0.055,0.066,0.090,0.109,0.127,0.153,0.176,0.214,0.231,0.241,0.256,0.260,0.267,0.271,0.271,0.271,0.271,0.271,0.271,0.271,NPgN
HEDWORTH,0.002,0.019,0.038,0.038,0.045,0.080,0.087,0.095,0.115,0.131,0.143,0.230,0.295,0.452,0.596,0.719,0.995,1.205,1.412,1.700,1.967,2.395,2.586,2.692,2.859,2.904,2.992,3.035,3.035,3.036,3.036,3.036,3.036,3.036,NPgN
HEIGHINGTON,0.000,0.008,0.016,0.016,0.019,0.021,0.023,0.026,0.030,0.036,0.041,0.048,0.050,0.055,0.058,0.062,0.070,0.077,0.085,0.095,0.106,0.119,0.126,0.132,0.136,0.138,0.140,0.142,0.142,0.142,0.142,0.142,0.142,0.142,NPgN
HEXHAM,0.002,0.064,0.128,0.128,0.152,0.204,0.220,0.245,0.288,0.337,0.376,0.509,0.596,0.800,0.977,1.137,1.498,1.772,2.048,2.430,2.791,3.349,3.605,3.755,3.963,4.024,4.136,4.192,4.192,4.194,4.194,4.195,4.195,4.195,NPgN
HIGH BARMSTON,0.002,0.037,0.075,0.075,0.089,0.128,0.141,0.156,0.185,0.216,0.240,0.341,0.411,0.575,0.723,0.852,1.141,1.362,1.583,1.887,2.173,2.622,2.825,2.942,3.118,3.166,3.257,3.302,3.302,3.303,3.303,3.304,3.304,3.304,NPgN
HIGH FLATTS,0.004,0.034,0.069,0.069,0.081,0.139,0.155,0.169,0.205,0.236,0.259,0.408,0.520,0.786,1.031,1.240,1.706,2.063,2.415,2.903,3.355,4.080,4.404,4.585,4.875,4.952,5.099,5.173,5.173,5.174,5.174,5.175,5.175,5.175,NPgN
HOUGHTON,0.003,0.039,0.078,0.078,0.092,0.146,0.160,0.175,0.210,0.242,0.266,0.403,0.503,0.742,0.958,1.145,1.564,1.883,2.200,2.639,3.047,3.698,3.990,4.154,4.407,4.477,4.609,4.675,4.675,4.676,4.676,4.676,4.677,4.677,NPgN
HOWDON,0.001,0.011,0.023,0.023,0.027,0.042,0.047,0.052,0.062,0.072,0.080,0.118,0.146,0.210,0.269,0.320,0.434,0.521,0.607,0.726,0.838,1.014,1.094,1.139,1.209,1.228,1.264,1.282,1.282,1.282,1.282,1.282,1.282,1.282,NPgN
HUNTINGTON NEW LANE,0.002,0.036,0.071,0.071,0.084,0.125,0.136,0.150,0.179,0.207,0.229,0.333,0.407,0.582,0.739,0.876,1.185,1.419,1.653,1.977,2.280,2.758,2.974,3.097,3.281,3.332,3.428,3.477,3.477,3.478,3.478,3.478,3.479,3.479,NPgN
HUSTHWAITE 33/11KV,0.003,0.077,0.152,0.152,0.180,0.239,0.255,0.284,0.334,0.389,0.435,0.583,0.678,0.904,1.096,1.273,1.672,1.973,2.279,2.702,3.102,3.719,4.003,4.169,4.393,4.460,4.584,4.646,4.646,4.648,4.648,4.648,4.649,4.649,NPgN
JARROW,0.001,0.014,0.029,0.029,0.034,0.046,0.051,0.057,0.067,0.079,0.088,0.119,0.140,0.189,0.232,0.270,0.356,0.422,0.487,0.578,0.664,0.796,0.857,0.893,0.945,0.959,0.986,0.999,0.999,1.000,1.000,1.000,1.000,1.000,NPgN
KENTON,0.002,0.018,0.037,0.037,0.044,0.081,0.091,0.098,0.120,0.137,0.149,0.244,0.317,0.490,0.650,0.786,1.089,1.322,1.550,1.867,2.160,2.632,2.842,2.959,3.147,3.197,3.293,3.341,3.341,3.341,3.341,3.342,3.342,3.342,NPgN
KIELDER,0.000,0.009,0.019,0.019,0.022,0.027,0.029,0.033,0.038,0.045,0.051,0.064,0.071,0.088,0.102,0.115,0.145,0.168,0.191,0.224,0.255,0.302,0.324,0.337,0.353,0.358,0.368,0.372,0.372,0.372,0.372,0.373,0.373,0.373,NPgN
KILLINGWORTH,0.002,0.023,0.046,0.046,0.055,0.090,0.099,0.108,0.130,0.149,0.164,0.253,0.319,0.476,0.619,0.743,1.018,1.229,1.437,1.726,1.994,2.422,2.614,2.722,2.890,2.935,3.022,3.066,3.066,3.066,3.066,3.067,3.067,3.067,NPgN
