Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BENTON SQUARE,0.003,0.018,0.034,0.034,0.036,0.076,0.080,0.080,0.080,0.090,0.108,0.128,0.150,0.180,0.220,0.270,0.319,0.372,0.417,0.446,0.472,0.496,0.521,0.546,0.570,0.593,0.613,0.628,0.644,0.661,0.678,0.696,0.715,0.735,NPgN
BENWELL,0.003,0.018,0.037,0.037,0.039,0.077,0.081,0.081,0.081,0.092,0.109,0.130,0.152,0.185,0.226,0.276,0.326,0.378,0.424,0.452,0.478,0.502,0.527,0.551,0.575,0.598,0.619,0.634,0.650,0.666,0.688,0.706,0.725,0.745,NPgN
BILLINGHAM MARSH HOUSE,0.003,0.011,0.018,0.018,0.019,0.066,0.069,0.069,0.069,0.079,0.095,0.114,0.135,0.165,0.203,0.253,0.302,0.355,0.402,0.431,0.458,0.483,0.508,0.534,0.559,0.583,0.603,0.619,0.636,0.653,0.671,0.690,0.709,0.730,NPgN
BILLY MILL,0.003,0.013,0.025,0.025,0.026,0.061,0.064,0.064,0.064,0.072,0.087,0.103,0.121,0.146,0.179,0.220,0.261,0.305,0.343,0.367,0.389,0.409,0.429,0.450,0.471,0.490,0.507,0.520,0.533,0.547,0.561,0.577,0.593,0.609,NPgN
BIRTLEY GROVE 66/11KV,0.002,0.009,0.018,0.018,0.018,0.046,0.048,0.048,0.048,0.054,0.065,0.077,0.091,0.109,0.134,0.165,0.196,0.229,0.258,0.276,0.293,0.308,0.324,0.340,0.355,0.370,0.382,0.392,0.403,0.413,0.424,0.435,0.447,0.460,NPgN
BIRTLEY GROVE 66/20KV,0.001,0.010,0.021,0.021,0.021,0.038,0.040,0.040,0.040,0.045,0.053,0.063,0.073,0.088,0.106,0.129,0.152,0.176,0.197,0.210,0.222,0.232,0.244,0.255,0.266,0.276,0.285,0.292,0.299,0.307,0.315,0.323,0.332,0.341,NPgN
BLAYDON BURN,0.003,0.026,0.052,0.052,0.054,0.090,0.094,0.094,0.094,0.105,0.124,0.145,0.167,0.198,0.238,0.288,0.338,0.391,0.436,0.465,0.491,0.514,0.539,0.563,0.587,0.610,0.628,0.644,0.659,0.675,0.690,0.707,0.725,0.745,NPgN
BLUCHER 33/11KV,0.003,0.015,0.029,0.029,0.030,0.067,0.070,0.070,0.070,0.080,0.095,0.113,0.132,0.159,0.193,0.238,0.282,0.329,0.369,0.395,0.419,0.440,0.462,0.485,0.506,0.527,0.545,0.559,0.573,0.588,0.602,0.618,0.635,0.653,NPgN
BOLDON DOWNHILL,0.002,0.009,0.017,0.017,0.018,0.049,0.051,0.051,0.051,0.058,0.070,0.083,0.098,0.119,0.146,0.181,0.215,0.252,0.284,0.305,0.323,0.340,0.358,0.375,0.393,0.409,0.423,0.434,0.446,0.458,0.470,0.483,0.496,0.511,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.001,0.011,0.021,0.021,0.022,0.035,0.036,0.036,0.036,0.040,0.047,0.055,0.063,0.074,0.088,0.106,0.125,0.144,0.160,0.171,0.180,0.189,0.198,0.206,0.215,0.223,0.230,0.235,0.241,0.247,0.251,0.257,0.263,0.270,NPgN
BOWESFIELD 33/11KV,0.002,0.021,0.044,0.044,0.046,0.076,0.079,0.079,0.079,0.089,0.104,0.123,0.144,0.173,0.210,0.254,0.297,0.343,0.382,0.406,0.429,0.449,0.470,0.491,0.512,0.531,0.549,0.562,0.575,0.589,0.608,0.624,0.639,0.656,NPgN
BOWESFIELD 66/11KV,0.002,0.013,0.026,0.026,0.027,0.049,0.051,0.051,0.051,0.058,0.068,0.080,0.094,0.113,0.136,0.166,0.195,0.226,0.253,0.270,0.285,0.299,0.313,0.328,0.342,0.355,0.367,0.376,0.385,0.395,0.406,0.416,0.427,0.439,NPgN
BRANCEPETH,0.004,0.035,0.068,0.068,0.070,0.131,0.137,0.137,0.137,0.155,0.184,0.215,0.249,0.295,0.356,0.435,0.513,0.595,0.667,0.712,0.753,0.791,0.829,0.868,0.906,0.942,0.971,0.996,1.021,1.046,1.067,1.094,1.124,1.155,NPgN
BREAMISH STREET,0.001,0.011,0.024,0.024,0.025,0.041,0.043,0.043,0.043,0.048,0.057,0.067,0.079,0.095,0.116,0.140,0.164,0.189,0.210,0.223,0.236,0.247,0.258,0.270,0.281,0.292,0.301,0.308,0.316,0.323,0.335,0.344,0.353,0.362,NPgN
BRENDA TRADING,0.004,0.025,0.051,0.051,0.053,0.107,0.112,0.112,0.112,0.127,0.151,0.179,0.210,0.253,0.309,0.378,0.447,0.519,0.582,0.622,0.658,0.691,0.725,0.759,0.793,0.824,0.852,0.873,0.896,0.918,0.944,0.970,0.996,1.023,NPgN
CAMPLESHON ROAD,0.003,0.022,0.044,0.044,0.046,0.087,0.091,0.091,0.091,0.102,0.122,0.143,0.167,0.200,0.243,0.296,0.349,0.405,0.454,0.484,0.512,0.538,0.564,0.590,0.616,0.641,0.661,0.678,0.695,0.712,0.730,0.749,0.769,0.790,NPgN
CARLEY HILL,0.003,0.020,0.041,0.041,0.042,0.089,0.093,0.093,0.093,0.105,0.125,0.149,0.175,0.212,0.259,0.317,0.375,0.436,0.489,0.522,0.553,0.581,0.610,0.639,0.667,0.694,0.717,0.735,0.754,0.773,0.796,0.817,0.839,0.863,NPgN
CARLIN HOW T3 T4,0.004,0.029,0.057,0.057,0.059,0.112,0.117,0.117,0.117,0.132,0.157,0.184,0.214,0.255,0.309,0.377,0.445,0.517,0.579,0.618,0.654,0.686,0.719,0.753,0.786,0.818,0.844,0.865,0.887,0.909,0.930,0.954,0.979,1.006,NPgN
CARR HILL,0.004,0.019,0.036,0.036,0.037,0.091,0.096,0.096,0.096,0.109,0.130,0.155,0.183,0.221,0.271,0.334,0.397,0.464,0.522,0.558,0.592,0.623,0.654,0.686,0.718,0.747,0.773,0.793,0.813,0.834,0.858,0.881,0.905,0.931,NPgN
CATTERICK CAMP,0.004,0.028,0.054,0.054,0.056,0.117,0.122,0.122,0.122,0.138,0.165,0.194,0.227,0.273,0.331,0.406,0.480,0.559,0.627,0.670,0.710,0.746,0.782,0.820,0.856,0.891,0.920,0.943,0.967,0.992,1.016,1.043,1.072,1.102,NPgN
CLOSE,0.001,0.023,0.053,0.053,0.055,0.067,0.069,0.069,0.069,0.077,0.089,0.105,0.122,0.148,0.179,0.211,0.243,0.275,0.302,0.319,0.335,0.348,0.362,0.377,0.390,0.403,0.416,0.425,0.434,0.443,0.464,0.475,0.486,0.497,NPgN
CONEYTHORPE,0.002,0.022,0.044,0.044,0.045,0.075,0.078,0.078,0.078,0.088,0.104,0.120,0.138,0.162,0.193,0.234,0.275,0.318,0.355,0.378,0.400,0.419,0.439,0.459,0.479,0.497,0.512,0.524,0.537,0.550,0.559,0.572,0.587,0.603,NPgN
CONSETT,0.005,0.038,0.074,0.074,0.077,0.141,0.148,0.148,0.148,0.166,0.197,0.230,0.268,0.317,0.382,0.466,0.549,0.637,0.713,0.761,0.805,0.845,0.885,0.927,0.967,1.006,1.037,1.063,1.089,1.116,1.139,1.168,1.199,1.232,NPgN
CORPORATION STREET,0.001,0.007,0.016,0.016,0.017,0.028,0.029,0.029,0.029,0.033,0.039,0.047,0.055,0.067,0.082,0.099,0.116,0.134,0.150,0.159,0.168,0.176,0.184,0.192,0.200,0.208,0.215,0.220,0.226,0.231,0.240,0.247,0.253,0.260,NPgN
COWTON,0.000,0.007,0.013,0.013,0.013,0.018,0.019,0.019,0.019,0.022,0.025,0.028,0.032,0.036,0.042,0.050,0.059,0.068,0.075,0.080,0.084,0.088,0.092,0.096,0.100,0.104,0.106,0.109,0.111,0.114,0.113,0.115,0.118,0.121,NPgN
CRAMLINGTON T1 T3,0.002,0.010,0.020,0.020,0.020,0.041,0.043,0.043,0.043,0.049,0.058,0.068,0.080,0.096,0.116,0.142,0.168,0.195,0.219,0.234,0.248,0.260,0.273,0.286,0.299,0.311,0.321,0.329,0.337,0.346,0.354,0.363,0.373,0.383,NPgN
CRAMLINGTON T2 T4,0.001,0.012,0.023,0.023,0.024,0.043,0.045,0.045,0.045,0.051,0.061,0.071,0.082,0.097,0.117,0.143,0.168,0.195,0.218,0.233,0.247,0.259,0.271,0.284,0.296,0.308,0.318,0.326,0.334,0.342,0.349,0.357,0.367,0.377,NPgN
DARLEY,0.001,0.016,0.031,0.031,0.033,0.045,0.046,0.046,0.046,0.052,0.061,0.069,0.078,0.089,0.104,0.125,0.145,0.166,0.184,0.195,0.206,0.215,0.224,0.234,0.243,0.252,0.259,0.265,0.271,0.277,0.278,0.284,0.291,0.298,NPgN
DARLINGTON 132/6KV,0.001,0.011,0.023,0.023,0.024,0.040,0.042,0.042,0.042,0.047,0.056,0.065,0.076,0.091,0.109,0.133,0.155,0.180,0.200,0.213,0.226,0.236,0.247,0.259,0.270,0.280,0.289,0.296,0.303,0.310,0.318,0.327,0.335,0.344,NPgN
DARLINGTON 33/11KV,0.002,0.024,0.052,0.052,0.054,0.084,0.088,0.088,0.088,0.098,0.116,0.136,0.159,0.191,0.232,0.279,0.326,0.375,0.417,0.443,0.467,0.489,0.511,0.534,0.555,0.576,0.595,0.609,0.623,0.638,0.659,0.676,0.693,0.711,NPgN
DARLINGTON CENTRAL 33/11KV,0.001,0.006,0.012,0.012,0.013,0.026,0.027,0.027,0.027,0.031,0.037,0.044,0.052,0.062,0.076,0.093,0.110,0.128,0.144,0.154,0.163,0.171,0.179,0.188,0.196,0.204,0.211,0.216,0.222,0.227,0.234,0.241,0.247,0.254,NPgN
DARLINGTON EAST,0.002,0.018,0.037,0.037,0.039,0.062,0.064,0.064,0.064,0.072,0.085,0.099,0.114,0.134,0.160,0.194,0.227,0.262,0.292,0.311,0.329,0.344,0.360,0.376,0.392,0.407,0.419,0.430,0.440,0.450,0.459,0.470,0.482,0.495,NPgN
DARLINGTON WEST,0.003,0.015,0.028,0.028,0.029,0.071,0.075,0.075,0.075,0.085,0.102,0.121,0.143,0.173,0.212,0.261,0.310,0.362,0.407,0.436,0.462,0.486,0.510,0.535,0.560,0.583,0.602,0.618,0.634,0.650,0.669,0.687,0.706,0.726,NPgN
DENWICK,0.004,0.056,0.113,0.113,0.118,0.181,0.189,0.189,0.189,0.212,0.249,0.288,0.331,0.386,0.459,0.554,0.648,0.747,0.833,0.886,0.935,0.979,1.024,1.070,1.115,1.157,1.191,1.219,1.248,1.278,1.297,1.327,1.361,1.397,NPgN
DUNSTON 66/11KV,0.001,0.014,0.029,0.029,0.030,0.051,0.053,0.053,0.053,0.059,0.070,0.083,0.097,0.117,0.143,0.173,0.203,0.234,0.261,0.278,0.294,0.308,0.322,0.337,0.351,0.364,0.376,0.385,0.395,0.404,0.418,0.429,0.440,0.451,NPgN
DUNSTON 66/20KV,0.003,0.016,0.032,0.032,0.034,0.075,0.078,0.078,0.078,0.088,0.106,0.126,0.148,0.179,0.219,0.268,0.318,0.370,0.416,0.445,0.471,0.495,0.520,0.545,0.569,0.592,0.612,0.628,0.644,0.660,0.679,0.698,0.717,0.737,NPgN
DURHAM EAST,0.002,0.016,0.036,0.036,0.037,0.062,0.064,0.064,0.064,0.072,0.085,0.101,0.119,0.145,0.177,0.213,0.250,0.288,0.321,0.341,0.360,0.377,0.395,0.412,0.430,0.446,0.461,0.472,0.483,0.495,0.513,0.527,0.541,0.555,NPgN
EASTFIELD,0.003,0.414,0.433,0.433,0.435,0.476,0.480,0.480,0.480,0.491,0.510,0.530,0.554,0.585,0.626,0.678,0.730,0.785,0.832,0.862,0.890,0.915,0.940,0.966,0.992,1.016,1.036,1.052,1.069,1.086,1.103,1.122,1.141,1.162,NPgN
EASTGATE CEMENT,0.001,0.014,0.029,0.029,0.030,0.040,0.042,0.042,0.042,0.047,0.055,0.062,0.071,0.081,0.095,0.113,0.132,0.151,0.167,0.178,0.187,0.195,0.204,0.213,0.221,0.229,0.235,0.241,0.246,0.252,0.253,0.258,0.265,0.271,NPgN
EDUCATIONAL PRECINCT,0.001,0.014,0.032,0.032,0.033,0.053,0.055,0.055,0.055,0.062,0.073,0.087,0.102,0.123,0.150,0.181,0.211,0.243,0.271,0.288,0.304,0.318,0.333,0.348,0.362,0.376,0.388,0.397,0.407,0.416,0.432,0.443,0.454,0.466,NPgN
ELVINGTON,0.001,0.015,0.031,0.031,0.032,0.040,0.042,0.042,0.042,0.047,0.054,0.061,0.069,0.078,0.090,0.108,0.124,0.142,0.157,0.166,0.174,0.182,0.189,0.197,0.205,0.212,0.217,0.222,0.227,0.232,0.231,0.236,0.241,0.247,NPgN
FARADAY STREET,0.003,0.025,0.053,0.053,0.055,0.100,0.105,0.105,0.105,0.118,0.140,0.166,0.195,0.237,0.289,0.351,0.413,0.478,0.534,0.569,0.602,0.631,0.661,0.692,0.722,0.750,0.775,0.794,0.814,0.833,0.862,0.885,0.908,0.932,NPgN
FAWDON T1,0.002,0.010,0.019,0.019,0.020,0.045,0.047,0.047,0.047,0.053,0.063,0.075,0.088,0.107,0.130,0.160,0.189,0.221,0.248,0.265,0.281,0.295,0.310,0.325,0.340,0.354,0.365,0.375,0.384,0.394,0.405,0.416,0.427,0.439,NPgN
FISHBURN,0.004,0.024,0.048,0.048,0.049,0.101,0.106,0.106,0.106,0.119,0.142,0.167,0.196,0.234,0.284,0.348,0.412,0.479,0.538,0.574,0.608,0.639,0.671,0.703,0.734,0.763,0.788,0.808,0.829,0.850,0.870,0.893,0.917,0.942,NPgN
FLATWORTH CENTRAL,0.001,0.014,0.029,0.029,0.031,0.051,0.054,0.054,0.054,0.060,0.071,0.083,0.097,0.115,0.139,0.169,0.198,0.229,0.255,0.272,0.287,0.301,0.315,0.329,0.343,0.357,0.368,0.377,0.386,0.395,0.405,0.415,0.426,0.438,NPgN
FOSS ISLANDS,0.003,0.032,0.070,0.070,0.073,0.117,0.122,0.122,0.122,0.137,0.161,0.192,0.225,0.272,0.332,0.400,0.467,0.538,0.599,0.637,0.672,0.703,0.735,0.768,0.800,0.830,0.858,0.878,0.899,0.920,0.954,0.980,1.004,1.030,NPgN
FOSSWAY 33/11KV,0.003,0.022,0.046,0.046,0.047,0.092,0.097,0.097,0.097,0.109,0.130,0.154,0.181,0.218,0.267,0.325,0.383,0.445,0.498,0.531,0.562,0.590,0.619,0.648,0.676,0.703,0.726,0.744,0.763,0.782,0.806,0.828,0.850,0.873,NPgN
FOURSTONES 20KV,0.003,0.046,0.092,0.092,0.095,0.137,0.142,0.142,0.142,0.159,0.186,0.213,0.243,0.280,0.330,0.397,0.463,0.532,0.591,0.628,0.662,0.693,0.724,0.756,0.787,0.816,0.838,0.857,0.878,0.898,0.905,0.926,0.949,0.974,NPgN
FYLANDS BRIDGE,0.004,0.024,0.047,0.047,0.049,0.098,0.103,0.103,0.103,0.116,0.138,0.162,0.189,0.226,0.274,0.335,0.396,0.461,0.517,0.553,0.585,0.615,0.645,0.676,0.706,0.734,0.758,0.777,0.797,0.817,0.835,0.857,0.880,0.905,NPgN
GALE LANE,0.003,0.009,0.017,0.017,0.018,0.053,0.056,0.056,0.056,0.064,0.077,0.092,0.109,0.133,0.164,0.203,0.242,0.284,0.320,0.343,0.365,0.384,0.404,0.424,0.443,0.462,0.478,0.491,0.504,0.517,0.532,0.547,0.562,0.579,NPgN
GARWOOD STREET,0.003,0.024,0.052,0.052,0.054,0.090,0.094,0.094,0.094,0.105,0.124,0.147,0.172,0.207,0.252,0.305,0.357,0.412,0.459,0.489,0.516,0.541,0.566,0.591,0.616,0.639,0.660,0.676,0.693,0.709,0.733,0.753,0.772,0.792,NPgN
GATESHEAD CENTRAL,0.001,0.013,0.028,0.028,0.030,0.045,0.047,0.047,0.047,0.052,0.061,0.073,0.085,0.102,0.124,0.149,0.174,0.200,0.222,0.235,0.248,0.260,0.271,0.283,0.295,0.306,0.316,0.323,0.330,0.338,0.350,0.359,0.368,0.378,NPgN
GATESHEAD EAST,0.000,0.004,0.009,0.009,0.009,0.012,0.012,0.012,0.012,0.013,0.015,0.018,0.020,0.023,0.027,0.032,0.037,0.042,0.046,0.049,0.051,0.053,0.056,0.058,0.060,0.062,0.064,0.065,0.066,0.068,0.069,0.070,0.072,0.074,NPgN
GOSFORTH 33/11KV,0.001,0.010,0.022,0.022,0.023,0.038,0.039,0.039,0.039,0.044,0.052,0.061,0.072,0.087,0.105,0.127,0.149,0.172,0.191,0.204,0.215,0.225,0.236,0.246,0.256,0.266,0.275,0.282,0.288,0.295,0.305,0.313,0.321,0.330,NPgN
GRANGETOWN,0.003,0.019,0.038,0.038,0.040,0.086,0.090,0.090,0.090,0.102,0.122,0.144,0.170,0.205,0.250,0.307,0.363,0.423,0.474,0.507,0.537,0.564,0.592,0.621,0.648,0.675,0.697,0.715,0.733,0.752,0.773,0.794,0.815,0.838,NPgN
GREATHAM,0.000,0.008,0.017,0.017,0.018,0.022,0.023,0.023,0.023,0.026,0.030,0.034,0.039,0.045,0.052,0.062,0.072,0.081,0.090,0.095,0.100,0.104,0.109,0.113,0.117,0.121,0.124,0.127,0.130,0.133,0.135,0.137,0.141,0.144,NPgN
GUISBOROUGH T1 T2,0.004,0.034,0.066,0.066,0.069,0.131,0.137,0.137,0.137,0.155,0.184,0.215,0.250,0.297,0.358,0.438,0.517,0.601,0.673,0.719,0.761,0.799,0.838,0.877,0.916,0.953,0.982,1.007,1.033,1.058,1.080,1.107,1.137,1.169,NPgN
HARLOW GREEN,0.003,0.015,0.028,0.028,0.029,0.075,0.078,0.078,0.078,0.089,0.107,0.128,0.151,0.183,0.225,0.278,0.330,0.386,0.435,0.465,0.493,0.519,0.545,0.572,0.598,0.623,0.644,0.661,0.678,0.696,0.716,0.736,0.756,0.778,NPgN
HARMIRE BRIDGE,0.002,0.042,0.083,0.083,0.087,0.118,0.123,0.123,0.123,0.137,0.160,0.181,0.205,0.234,0.273,0.327,0.380,0.435,0.483,0.512,0.539,0.564,0.589,0.614,0.639,0.662,0.679,0.694,0.710,0.726,0.728,0.743,0.762,0.781,NPgN
HARRATON,0.002,0.023,0.045,0.045,0.047,0.077,0.080,0.080,0.080,0.090,0.106,0.123,0.142,0.167,0.200,0.242,0.284,0.329,0.367,0.391,0.413,0.433,0.453,0.474,0.494,0.513,0.528,0.541,0.554,0.568,0.578,0.592,0.607,0.623,NPgN
HARROGATE 132/11KV,0.006,0.045,0.091,0.091,0.095,0.175,0.183,0.183,0.183,0.206,0.244,0.288,0.336,0.403,0.490,0.596,0.702,0.813,0.910,0.970,1.026,1.076,1.128,1.180,1.231,1.280,1.321,1.354,1.388,1.422,1.461,1.500,1.539,1.581,NPgN
HARROGATE WEST,0.001,0.014,0.030,0.030,0.031,0.051,0.054,0.054,0.054,0.060,0.071,0.084,0.098,0.118,0.143,0.173,0.203,0.234,0.261,0.278,0.293,0.307,0.322,0.336,0.350,0.364,0.375,0.384,0.394,0.403,0.416,0.427,0.438,0.449,NPgN
HARTMOOR 66/20KV,0.004,0.031,0.062,0.062,0.065,0.122,0.128,0.128,0.128,0.144,0.171,0.202,0.236,0.282,0.342,0.417,0.492,0.571,0.639,0.682,0.722,0.757,0.794,0.831,0.868,0.902,0.931,0.954,0.978,1.003,1.028,1.055,1.083,1.113,NPgN
HAWTHORN PIT,0.005,0.029,0.056,0.056,0.058,0.123,0.128,0.128,0.128,0.145,0.173,0.204,0.239,0.287,0.350,0.429,0.508,0.591,0.664,0.709,0.751,0.789,0.828,0.868,0.907,0.944,0.975,1.000,1.025,1.051,1.077,1.106,1.136,1.168,NPgN
HAXBY ROAD T2 T3,0.003,0.015,0.028,0.028,0.029,0.071,0.075,0.075,0.075,0.085,0.102,0.121,0.143,0.172,0.211,0.260,0.309,0.361,0.407,0.435,0.462,0.486,0.510,0.535,0.560,0.583,0.603,0.618,0.634,0.651,0.668,0.686,0.705,0.725,NPgN
HEBBURN,0.001,0.008,0.016,0.016,0.017,0.025,0.026,0.026,0.026,0.029,0.033,0.039,0.045,0.052,0.062,0.075,0.088,0.101,0.112,0.119,0.125,0.131,0.137,0.143,0.149,0.154,0.159,0.163,0.166,0.170,0.174,0.178,0.182,0.187,NPgN
HEBBURN WEST,0.000,0.001,0.002,0.002,0.002,0.005,0.005,0.005,0.005,0.006,0.007,0.008,0.010,0.011,0.014,0.017,0.020,0.024,0.026,0.028,0.030,0.031,0.033,0.035,0.036,0.038,0.039,0.040,0.041,0.042,0.043,0.044,0.045,0.046,NPgN
HEDWORTH,0.002,0.011,0.021,0.021,0.022,0.051,0.054,0.054,0.054,0.061,0.073,0.087,0.102,0.123,0.150,0.184,0.219,0.255,0.287,0.307,0.326,0.343,0.360,0.377,0.394,0.411,0.424,0.435,0.447,0.458,0.470,0.482,0.496,0.510,NPgN
HEIGHINGTON,0.000,0.004,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.011,0.012,0.013,0.015,0.016,0.019,0.021,0.024,0.026,0.027,0.028,0.029,0.030,0.031,0.032,0.033,0.034,0.035,0.035,0.036,0.035,0.036,0.036,0.037,NPgN
HEXHAM,0.002,0.033,0.065,0.065,0.067,0.102,0.106,0.106,0.106,0.119,0.140,0.161,0.184,0.213,0.252,0.305,0.356,0.411,0.458,0.487,0.514,0.538,0.563,0.588,0.613,0.636,0.654,0.669,0.686,0.702,0.709,0.726,0.744,0.764,NPgN
HIGH BARMSTON,0.002,0.020,0.039,0.039,0.041,0.070,0.073,0.073,0.073,0.082,0.097,0.113,0.131,0.155,0.187,0.227,0.267,0.309,0.345,0.368,0.389,0.408,0.427,0.447,0.466,0.484,0.499,0.511,0.524,0.536,0.548,0.562,0.576,0.592,NPgN
HIGH FLATTS,0.004,0.019,0.038,0.038,0.039,0.089,0.093,0.093,0.093,0.106,0.126,0.150,0.177,0.215,0.263,0.323,0.382,0.446,0.501,0.535,0.567,0.596,0.626,0.656,0.685,0.713,0.737,0.756,0.776,0.795,0.819,0.842,0.865,0.889,NPgN
HOUGHTON,0.003,0.021,0.041,0.041,0.043,0.087,0.091,0.091,0.091,0.103,0.122,0.144,0.168,0.201,0.243,0.298,0.352,0.410,0.460,0.491,0.520,0.546,0.573,0.600,0.627,0.652,0.673,0.690,0.708,0.726,0.743,0.762,0.783,0.805,NPgN
HOWDON,0.001,0.006,0.013,0.013,0.013,0.025,0.026,0.026,0.026,0.029,0.035,0.041,0.048,0.057,0.069,0.085,0.100,0.116,0.130,0.139,0.147,0.154,0.161,0.169,0.176,0.183,0.189,0.194,0.199,0.204,0.209,0.215,0.220,0.226,NPgN
HUNTINGTON NEW LANE,0.002,0.019,0.037,0.037,0.038,0.070,0.073,0.073,0.073,0.082,0.098,0.114,0.132,0.157,0.188,0.230,0.271,0.314,0.352,0.375,0.397,0.417,0.437,0.458,0.477,0.496,0.512,0.525,0.538,0.551,0.562,0.576,0.591,0.607,NPgN
HUSTHWAITE 33/11KV,0.003,0.038,0.076,0.076,0.078,0.117,0.122,0.122,0.122,0.136,0.160,0.183,0.208,0.239,0.281,0.340,0.397,0.457,0.509,0.542,0.572,0.599,0.626,0.654,0.681,0.707,0.726,0.743,0.761,0.779,0.783,0.801,0.821,0.843,NPgN
JARROW,0.001,0.007,0.015,0.015,0.015,0.024,0.025,0.025,0.025,0.028,0.032,0.038,0.043,0.051,0.061,0.074,0.086,0.099,0.110,0.117,0.124,0.130,0.136,0.142,0.147,0.153,0.158,0.161,0.165,0.169,0.172,0.177,0.181,0.186,NPgN
KENTON,0.002,0.011,0.021,0.021,0.022,0.055,0.057,0.057,0.057,0.065,0.078,0.093,0.110,0.134,0.164,0.202,0.240,0.281,0.316,0.338,0.359,0.377,0.396,0.415,0.434,0.452,0.468,0.480,0.492,0.505,0.520,0.534,0.549,0.565,NPgN
KIELDER,0.000,0.005,0.009,0.009,0.010,0.012,0.013,0.013,0.013,0.014,0.016,0.018,0.021,0.023,0.027,0.032,0.037,0.042,0.046,0.049,0.052,0.054,0.056,0.059,0.061,0.063,0.064,0.066,0.067,0.069,0.068,0.070,0.071,0.073,NPgN
KILLINGWORTH,0.002,0.013,0.025,0.025,0.026,0.055,0.058,0.058,0.058,0.065,0.078,0.092,0.108,0.129,0.157,0.193,0.228,0.266,0.298,0.319,0.338,0.355,0.372,0.390,0.408,0.424,0.438,0.449,0.461,0.472,0.484,0.497,0.511,0.525,NPgN
