Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
ACKLAM,20.69467411,30.17717979,41.85004349,60.46525932,85.19970413,116.6987623,156.9292749,208.5158249,275.0601372,359.5459473,467.4588274,606.6010069,783.5373519,1009.640957,1297.725892,1663.650527,2123.250351,2693.801197,3393.89306,4239.091816,5240.128446,6398.607473,7703.357643,9129.103013,10632.95773,12160.51275,13650.32994,15047.35514,16301.38579,17296.6575,18132.35088,18732.62075,18823.36091,18907.98511,NPgN
AMBERTON ROAD,21.70205838,31.64615756,43.88723795,60.5658177,81.96635767,108.3219007,141.5144387,183.9836323,238.6157658,307.8534134,396.1397704,509.8239697,654.239027,838.6230706,1073.359623,1371.339522,1745.448268,2209.746635,2779.348921,3466.916013,4281.176382,5223.427436,6284.580213,7444.077117,8667.047478,9909.248416,11120.72818,12256.72183,13276.42041,14085.8359,14765.42023,15253.47835,15327.04212,15395.59353,NPgN
ANNFIELD 66/20KV,32.28721453,47.08153762,65.2931921,85.92942768,111.0998515,140.4990993,176.6617347,222.7578926,281.7727157,356.3315129,451.1205569,572.8924401,727.3016434,924.1414726,1174.371882,1491.676259,1889.75747,2383.574355,2989.176146,3720.016951,4585.372394,5586.60664,6714.056463,7945.878612,9245.039699,10564.54779,11851.36038,13057.93587,14140.95501,15000.86678,15722.74854,16241.03142,16318.74563,16391.06183,NPgN
ASHINGTON,28.55107609,41.63346336,57.73774304,78.30193602,104.2565953,135.6932012,175.0001481,225.2354651,289.7645334,371.468055,475.5567395,609.4949747,779.5467975,996.562545,1272.722143,1623.171989,2063.060502,2608.919805,3278.510675,4086.71421,5043.789601,6151.256977,7398.431946,8761.152699,10198.44091,11658.3028,13082.0399,14417.04651,15615.37275,16566.65627,17365.32011,17938.84759,18025.16025,18105.55796,NPgN
AYCLIFFE INDUSTRIAL,18.13309176,26.4418549,36.66985402,46.3563646,57.45450409,69.49569002,83.78247824,101.8859415,124.8862454,153.7982813,190.3773326,237.1887025,296.369417,371.6196351,467.0498825,587.8415064,739.1992867,926.8089818,1156.751418,1434.130579,1762.465486,2142.264382,2569.858324,3036.962267,3529.541148,4029.782536,4517.588843,4974.942351,5385.438995,5711.52045,5985.19717,6181.589331,6210.778784,6237.874754,NPgN
BARDEN FRIAR,1.155054077,1.684311353,2.335821433,2.963632238,3.687797651,4.480154337,5.424359017,6.621674071,8.144286478,10.05944945,12.48394348,15.58813366,19.51403582,24.50755257,30.84211488,38.86196494,48.91276673,61.37209448,76.64392014,95.06726641,116.8758761,142.1035863,170.5067198,201.5349457,234.255893,267.4862815,299.8909583,330.2729802,357.5424886,379.202998,397.3829663,410.4298426,412.3711531,414.1737915,NPgN
BEDALE,15.4423848,22.51823923,31.22854082,40.17513705,50.73977121,62.63226093,77.00618553,95.27620334,118.5807331,147.9524682,185.2074731,232.9800655,293.470781,370.4903262,468.2886071,592.1955523,747.5564683,940.2085021,1176.404883,1461.390818,1798.782591,2189.107537,2628.596864,3108.735492,3615.092412,4129.354445,4630.85449,5101.06664,5523.116866,5858.295006,6139.640826,6341.589054,6371.744792,6399.773904,NPgN
BELMONT,26.77271744,39.04024308,54.14143674,70.07478053,89.06526719,110.6757518,136.9330527,170.3362556,212.9914373,266.7910056,335.0780985,422.6922726,533.6791963,675.0451201,854.6120934,1082.176446,1367.558397,1721.480689,2155.435677,2679.061397,3299.002693,4016.231067,4823.822224,5706.129357,6636.631759,7581.675111,8503.277004,9367.391353,10143.00416,10758.92921,11275.94896,11647.08885,11702.57946,11754.17486,NPgN
BENSHAM,19.59157044,28.56862303,39.61927935,52.83969297,69.22794669,88.70779073,112.8615496,143.6896646,183.2223748,233.221359,296.8519555,378.6619601,482.4636788,614.8602482,783.2525836,996.8625177,1264.919118,1597.49593,2005.4079,2497.718869,3080.677621,3755.206577,4514.796889,5344.732531,6220.059492,7109.114634,7976.154899,8789.145648,9518.892448,10098.253,10584.63987,10933.88223,10986.34451,11035.187,NPgN
BENTON SQUARE,22.66374394,33.04849701,45.83201766,61.95279959,82.23146563,106.7089441,137.2682381,176.3144718,226.4554641,289.9288902,370.7774892,474.7955802,606.8447476,775.3459605,989.7494948,1261.811472,1603.290952,2027.021438,2546.788554,3174.143312,3917.049122,4776.68515,5744.757687,6802.511973,7918.140988,9051.287347,10156.39021,11192.61748,12122.75201,12861.14599,13481.06994,13926.23447,13993.20718,14055.58469,NPgN
