Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BILLY MILL,49,52,64,77,111,150,188,226,266,476,717,959,1202,1446,1736,2032,2319,2611,2898,3146,3393,3640,3887,4139,4358,4572,4802,5029,5261,5357,5454,5551,5647,5744,NPgN
BIRTLEY GROVE 66/11KV,42,46,58,71,104,141,180,216,256,453,649,847,1048,1251,1496,1745,1989,2236,2480,2688,2900,3111,3322,3537,3752,3955,4180,4390,4615,4700,4784,4869,4953,5038,NPgN
BIRTLEY GROVE 66/20KV,32,34,41,50,71,95,120,143,170,300,429,560,693,827,991,1158,1320,1486,1649,1789,1931,2072,2213,2357,2501,2638,2793,2937,3092,3151,3210,3269,3328,3387,NPgN
BLAYDON BURN,65,69,82,99,140,187,236,282,334,585,839,1095,1353,1615,1933,2258,2575,2897,3214,3489,3767,4044,4320,4602,4882,5149,5459,5743,6054,6171,6288,6405,6522,6639,NPgN
BLUCHER 33/11KV,88,96,115,138,197,270,337,408,475,812,1159,1501,1841,2181,2593,3009,3425,3839,4254,4602,4971,5339,5705,6078,6439,6787,7181,7550,7945,8097,8248,8400,8551,8703,NPgN
BOLDON DOWNHILL,47,51,69,87,134,179,231,277,335,604,850,1102,1359,1621,1940,2265,2582,2905,3223,3495,3764,4033,4303,4578,4868,5138,5427,5696,5984,6088,6192,6297,6401,6505,NPgN
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,18,19,26,32,46,58,70,82,94,159,221,287,355,426,513,605,692,782,868,945,1014,1083,1153,1222,1293,1364,1442,1514,1593,1623,1653,1683,1713,1743,NPgN
BOWESFIELD 33/11KV,63,67,77,90,123,163,200,238,274,450,628,802,975,1147,1357,1568,1782,1992,2206,2386,2581,2774,2967,3163,3358,3548,3757,3955,4164,4255,4345,4436,4527,4618,NPgN
BOWESFIELD 66/11KV,44,47,59,72,107,144,187,225,274,504,730,966,1211,1463,1768,2080,2375,2679,2976,3234,3492,3751,4009,4273,4550,4807,5115,5389,5698,5803,5908,6014,6119,6224,NPgN
BRANCEPETH,126,136,203,265,413,536,672,799,931,1568,2114,2656,3193,3721,4365,4987,5640,6271,6922,7451,7987,8525,9064,9600,10140,10676,11031,11455,11802,12012,12223,12434,12645,12856,NPgN
BREAMISH STREET,40,43,50,60,84,108,134,159,185,339,561,784,1003,1219,1471,1726,1970,2224,2469,2686,2890,3093,3296,3505,3634,3771,3894,4044,4169,4244,4320,4395,4471,4547,NPgN
BRENDA TRADING,116,125,152,182,261,355,447,538,633,1090,1527,1962,2399,2841,3381,3928,4472,5016,5560,6020,6503,6985,7466,7956,8466,8950,9504,10008,10563,10766,10970,11174,11378,11582,NPgN
CAMPLESHON ROAD,83,90,108,129,179,239,289,347,392,642,916,1184,1447,1708,2024,2341,2661,2978,3297,3564,3841,4117,4393,4672,4920,5171,5433,5695,5958,6078,6198,6318,6438,6558,NPgN
CARLEY HILL,68,73,88,105,148,198,246,295,344,586,831,1075,1319,1564,1860,2158,2455,2753,3050,3302,3566,3828,4091,4358,4619,4871,5142,5401,5672,5785,5898,6012,6125,6238,NPgN
CARLIN HOW T3 T4,100,108,156,201,304,392,479,569,649,1064,1430,1786,2135,2474,2887,3278,3700,4101,4520,4852,5186,5522,5856,6186,6496,6824,7036,7303,7511,7651,7792,7932,8072,8212,NPgN
CARR HILL,86,94,120,149,225,302,391,469,569,1048,1537,2039,2551,3073,3701,4346,4963,5600,6219,6758,7286,7815,8344,8884,9414,9912,10480,11006,11576,11779,11983,12186,12390,12593,NPgN
CATTERICK CAMP,78,84,111,139,204,265,327,389,449,755,1036,1320,1609,1901,2260,2624,2985,3347,3708,4014,4317,4622,4926,5230,5545,5851,6143,6432,6723,6851,6979,7106,7234,7362,NPgN
CLOSE,52,54,60,68,88,108,130,150,172,301,497,692,885,1073,1295,1520,1734,1959,2175,2372,2554,2735,2917,3103,3217,3339,3445,3580,3689,3768,3846,3925,4004,4083,NPgN
CONEYTHORPE,42,44,62,79,114,144,171,202,227,369,504,638,772,905,1067,1227,1390,1550,1713,1847,1972,2097,2222,2341,2446,2563,2663,2775,2874,2930,2985,3041,3097,3153,NPgN
CONSETT,118,127,165,205,299,396,490,586,677,1134,1562,1984,2403,2819,3327,3829,4344,4847,5361,5784,6223,6662,7101,7542,7981,8414,8824,9237,9645,9832,10018,10205,10391,10578,NPgN
CORPORATION STREET,30,32,37,44,61,80,98,117,134,242,399,555,708,857,1032,1208,1378,1554,1724,1874,2017,2161,2304,2451,2540,2636,2716,2818,2899,2952,3005,3059,3112,3165,NPgN
COWTON,10,11,15,19,27,34,40,47,51,81,111,139,167,194,227,257,290,322,354,380,404,429,453,475,489,509,526,547,563,575,586,597,608,619,NPgN
CRAMLINGTON T1 T3,28,30,37,45,66,87,109,131,153,268,394,519,643,767,915,1063,1210,1359,1506,1632,1757,1883,2008,2137,2248,2358,2462,2571,2676,2725,2775,2825,2875,2925,NPgN
CRAMLINGTON T2 T4,26,28,35,43,62,82,102,122,142,248,370,491,611,729,869,1009,1149,1289,1428,1548,1666,1784,1902,2023,2120,2218,2304,2400,2487,2533,2579,2625,2672,2718,NPgN
DARLEY,18,19,24,30,42,52,63,73,84,139,196,253,311,370,441,514,584,657,727,790,849,908,968,1023,1071,1124,1174,1226,1276,1302,1329,1355,1381,1408,NPgN
DARLINGTON 132/6KV,31,34,41,50,72,96,121,145,173,304,430,559,690,825,988,1155,1317,1481,1643,1783,1925,2067,2208,2352,2503,2645,2809,2957,3120,3180,3240,3301,3361,3421,NPgN
DARLINGTON 33/11KV,65,68,79,93,126,165,203,242,281,472,662,852,1043,1236,1471,1710,1947,2185,2422,2627,2838,3050,3261,3475,3692,3901,4137,4356,4592,4691,4789,4888,4986,5085,NPgN
DARLINGTON CENTRAL 33/11KV,24,25,31,37,52,70,88,105,124,215,308,401,495,588,702,817,931,1046,1160,1257,1357,1455,1554,1654,1751,1845,1949,2047,2152,2193,2234,2275,2316,2358,NPgN
DARLINGTON EAST,46,50,62,75,107,141,174,207,240,407,575,743,914,1087,1298,1513,1725,1939,2150,2331,2512,2692,2872,3052,3230,3404,3594,3774,3964,4041,4117,4194,4271,4348,NPgN
DARLINGTON WEST,67,73,87,104,147,200,249,300,349,600,867,1133,1397,1662,1982,2305,2625,2946,3266,3537,3820,4101,4382,4667,4935,5195,5484,5760,6050,6167,6283,6400,6516,6633,NPgN
DENWICK,235,255,406,541,806,1003,1143,1341,1449,2257,3032,3778,4491,5165,5977,6701,7519,8275,9089,9675,10124,10574,11023,11404,11509,11860,12017,12359,12520,12730,12940,13150,13360,13570,NPgN
DUNSTON 66/11KV,43,45,54,65,90,119,147,175,203,344,490,637,783,931,1111,1294,1474,1656,1836,1991,2150,2308,2467,2628,2785,2935,3095,3249,3408,3477,3546,3615,3684,3753,NPgN
DUNSTON 66/20KV,76,83,110,137,204,270,338,405,472,804,1116,1427,1737,2048,2425,2800,3179,3555,3933,4249,4571,4893,5215,5542,5868,6184,6482,6782,7079,7211,7343,7475,7607,7739,NPgN
DURHAM EAST,52,55,63,73,98,129,158,188,218,364,518,671,823,976,1162,1350,1537,1724,1910,2071,2239,2406,2574,2744,2909,3070,3248,3417,3597,3674,3752,3830,3909,3987,NPgN
EASTFIELD,78,84,126,164,253,326,401,476,548,907,1210,1509,1805,2095,2450,2788,3149,3494,3853,4139,4423,4708,4993,5281,5572,5865,6056,6287,6473,6591,6708,6826,6943,7061,NPgN
EASTGATE CEMENT,35,37,53,68,102,127,152,178,198,334,500,661,816,962,1134,1296,1465,1632,1800,1940,2068,2197,2327,2416,2422,2487,2514,2583,2612,2656,2700,2744,2788,2832,NPgN
EDUCATIONAL PRECINCT,49,52,58,67,88,114,137,162,182,315,527,736,939,1135,1364,1594,1817,2046,2270,2467,2658,2850,3042,3238,3347,3468,3566,3699,3798,3874,3949,4024,4100,4175,NPgN
ELVINGTON,27,28,36,45,62,80,94,112,125,201,275,349,423,499,592,687,781,875,969,1048,1122,1197,1271,1346,1419,1493,1575,1654,1736,1771,1806,1841,1876,1911,NPgN
FARADAY STREET,105,113,139,166,234,313,385,461,530,884,1242,1591,1936,2276,2689,3098,3518,3930,4348,4698,5070,5442,5814,6192,6556,6910,7261,7611,7962,8123,8285,8446,8608,8769,NPgN
FAWDON T1,57,61,76,93,134,181,224,269,310,527,774,1015,1251,1482,1759,2033,2311,2586,2863,3094,3333,3571,3809,4050,4247,4448,4631,4831,5014,5107,5200,5293,5387,5480,NPgN
FISHBURN,108,117,184,245,390,504,636,756,884,1491,1984,2474,2958,3433,4013,4565,5154,5718,6304,6774,7251,7731,8210,8698,9211,9708,9996,10361,10639,10825,11011,11197,11383,11569,NPgN
FLATWORTH CENTRAL,36,38,51,63,95,124,158,188,227,417,611,811,1017,1225,1476,1730,1974,2226,2471,2685,2893,3101,3309,3522,3729,3924,4131,4329,4536,4618,4700,4782,4864,4947,NPgN
FOSS ISLANDS,97,103,117,136,182,238,289,343,392,660,988,1313,1634,1950,2330,2712,3088,3467,3843,4170,4503,4835,5168,5506,5782,6060,6344,6641,6928,7074,7221,7368,7515,7663,NPgN
FOSSWAY 33/11KV,104,112,135,162,230,308,382,459,531,911,1325,1738,2148,2557,3049,3543,4033,4523,5012,5427,5856,6281,6706,7139,7531,7917,8331,8736,9152,9329,9505,9682,9859,10036,NPgN
FOURSTONES 20KV,135,146,221,290,429,533,614,720,783,1261,1802,2326,2828,3303,3866,4387,4945,5483,6040,6476,6839,7204,7569,7832,7836,8041,8139,8367,8470,8611,8752,8894,9035,9177,NPgN
FYLANDS BRIDGE,88,95,126,158,237,315,398,477,561,962,1322,1682,2044,2407,2851,3296,3745,4190,4638,5013,5398,5783,6168,6558,6969,7360,7738,8107,8482,8639,8796,8953,9109,9266,NPgN
GALE LANE,62,68,87,107,158,215,271,327,383,666,943,1219,1497,1775,2112,2450,2787,3123,3460,3742,4037,4331,4624,4923,5222,5508,5810,6097,6399,6517,6635,6754,6872,6990,NPgN
GARWOOD STREET,68,72,87,104,146,191,239,284,333,575,812,1055,1301,1551,1856,2165,2466,2770,3071,3332,3599,3866,4133,4405,4688,4955,5256,5533,5834,5953,6072,6192,6311,6431,NPgN
GATESHEAD CENTRAL,32,34,41,49,68,86,107,125,147,269,441,615,788,959,1160,1364,1557,1759,1953,2127,2290,2452,2615,2782,2894,3010,3116,3241,3348,3411,3474,3537,3600,3663,NPgN
GATESHEAD EAST,6,6,7,8,11,14,17,20,23,40,55,72,88,105,126,148,168,189,210,228,247,265,283,302,322,340,362,382,404,413,422,431,440,449,NPgN
GOSFORTH 33/11KV,40,42,49,57,78,104,127,152,174,295,441,585,727,867,1034,1202,1368,1536,1702,1844,1991,2138,2285,2434,2555,2677,2802,2932,3058,3119,3181,3243,3305,3367,NPgN
GRANGETOWN,68,73,94,116,173,231,298,357,430,771,1081,1397,1721,2053,2457,2871,3274,3685,4089,4437,4786,5134,5482,5838,6224,6582,6989,7355,7762,7904,8045,8187,8329,8470,NPgN
GREATHAM,13,14,16,18,23,31,37,43,49,78,108,137,166,195,230,265,301,336,371,402,435,468,501,535,569,602,638,672,708,725,742,759,776,793,NPgN
GUISBOROUGH T1 T2,102,110,149,187,275,358,437,520,592,965,1315,1655,1985,2307,2700,3077,3478,3862,4261,4582,4913,5246,5578,5900,6193,6506,6745,7022,7258,7398,7539,7680,7821,7962,NPgN
HARLOW GREEN,73,79,98,119,175,236,301,361,432,778,1145,1516,1889,2267,2722,3189,3640,4102,4554,4945,5333,5720,6107,6502,6873,7227,7629,8008,8411,8562,8714,8865,9016,9167,NPgN
HARMIRE BRIDGE,73,78,101,124,176,225,269,318,355,570,793,1009,1219,1422,1669,1908,2158,2401,2650,2854,3058,3262,3466,3651,3790,3963,4107,4277,4421,4511,4602,4692,4783,4874,NPgN
HARRATON,49,52,68,85,128,169,219,261,316,578,833,1099,1373,1654,1993,2337,2667,3005,3335,3622,3905,4188,4471,4760,5057,5335,5647,5934,6246,6360,6475,6589,6704,6818,NPgN
HARROGATE 132/11KV,87,92,107,126,172,220,268,316,364,629,953,1282,1615,1950,2355,2773,3168,3581,3977,4334,4676,5018,5360,5705,5998,6288,6591,6899,7204,7350,7496,7642,7789,7935,NPgN
HARROGATE WEST,27,28,31,35,46,57,69,80,91,156,250,344,437,529,637,746,851,959,1064,1159,1249,1340,1431,1523,1585,1651,1710,1781,1841,1881,1921,1962,2002,2042,NPgN
HARTMOOR 66/20KV,126,136,177,220,324,430,537,643,749,1274,1772,2266,2760,3253,3852,4447,5050,5645,6247,6748,7264,7780,8296,8818,9337,9842,10326,10810,11291,11505,11718,11931,12145,12358,NPgN
HAWTHORN PIT,116,125,184,240,375,490,621,740,874,1503,2042,2581,3119,3654,4304,4938,5594,6235,6889,7425,7966,8508,9049,9600,10174,10726,11166,11637,12070,12284,12499,12713,12927,13141,NPgN
HAXBY ROAD T2 T3,75,82,99,119,170,232,288,348,403,686,978,1267,1556,1846,2198,2554,2908,3262,3616,3914,4227,4540,4852,5169,5477,5774,6099,6408,6733,6862,6991,7120,7249,7378,NPgN
HEBBURN,17,18,22,27,40,52,67,80,97,176,252,331,413,497,599,703,802,905,1005,1092,1178,1265,1351,1439,1531,1617,1715,1804,1902,1938,1974,2009,2045,2081,NPgN
HEBBURN WEST,5,5,7,9,13,17,23,27,33,61,88,116,145,175,211,247,282,318,353,384,414,444,474,505,536,565,599,629,662,674,685,697,709,720,NPgN
HEDWORTH,47,51,65,80,120,162,211,253,308,566,816,1074,1337,1607,1934,2271,2595,2928,3251,3534,3811,4089,4367,4651,4943,5215,5535,5824,6145,6253,6362,6470,6579,6688,NPgN
HEIGHINGTON,3,3,3,3,3,3,3,4,4,5,5,6,7,7,8,9,10,12,13,14,15,17,18,19,21,23,25,27,29,31,32,34,36,38,NPgN
HEXHAM,69,74,101,127,187,238,286,338,382,631,890,1145,1394,1636,1928,2211,2504,2791,3083,3323,3555,3788,4020,4223,4363,4548,4690,4868,5009,5103,5196,5290,5383,5477,NPgN
HIGH BARMSTON,45,48,60,73,108,143,184,220,267,484,695,913,1138,1370,1650,1939,2214,2497,2773,3015,3253,3491,3730,3973,4228,4466,4749,5001,5285,5384,5483,5582,5680,5779,NPgN
HIGH FLATTS,82,89,107,129,185,251,317,382,452,794,1140,1489,1841,2197,2629,3068,3498,3933,4362,4731,5108,5485,5861,6245,6626,6988,7404,7787,8203,8359,8514,8670,8825,8981,NPgN
HOUGHTON,67,73,91,112,165,221,282,339,405,715,1005,1300,1600,1907,2282,2665,3039,3418,3792,4114,4438,4761,5083,5412,5761,6089,6465,6805,7182,7315,7449,7582,7715,7849,NPgN
HOWDON,18,19,25,31,45,60,76,91,110,201,292,387,484,583,703,825,942,1062,1180,1282,1382,1483,1583,1686,1788,1884,1991,2091,2199,2239,2279,2319,2359,2399,NPgN
HUNTINGTON NEW LANE,59,63,79,96,137,182,222,266,304,507,708,909,1111,1314,1563,1816,2068,2320,2571,2783,2999,3214,3429,3645,3858,4068,4291,4504,4727,4818,4910,5001,5093,5185,NPgN
HUSTHWAITE 33/11KV,80,86,124,159,236,298,354,417,467,761,1050,1333,1611,1882,2208,2519,2847,3164,3491,3753,3992,4232,4472,4687,4834,5035,5183,5374,5521,5621,5721,5820,5920,6020,NPgN
JARROW,16,18,22,27,39,51,66,78,95,174,255,339,425,512,617,725,828,935,1039,1130,1218,1306,1395,1485,1574,1657,1752,1840,1935,1970,2006,2041,2077,2112,NPgN
KENTON,76,82,99,119,170,231,290,350,408,714,1067,1417,1764,2108,2520,2936,3346,3760,4170,4519,4875,5229,5583,5944,6249,6551,6873,7196,7519,7658,7796,7934,8072,8210,NPgN
KIELDER,15,17,27,35,52,64,72,84,90,141,200,257,310,360,419,471,529,583,641,684,715,746,778,797,781,793,791,807,806,819,831,843,856,868,NPgN
KILLINGWORTH,43,47,58,72,107,144,188,225,274,509,753,1004,1262,1527,1845,2172,2481,2802,3113,3385,3652,3918,4185,4458,4726,4978,5274,5544,5840,5945,6049,6153,6258,6362,NPgN
KIRBYMOORSIDE,61,65,83,102,145,188,227,270,306,501,692,882,1070,1257,1486,1714,1946,2175,2406,2600,2793,2987,3180,3367,3539,3720,3894,4073,4247,4332,4416,4500,4585,4669,NPgN
LINTON 66/20KV,51,55,79,101,153,197,240,285,326,540,734,926,1117,1307,1538,1763,1996,2223,2456,2645,2828,3013,3197,3378,3549,3729,3870,4028,4168,4244,4319,4395,4471,4546,NPgN
LONGBENTON,74,80,99,120,173,234,292,351,409,716,1063,1410,1754,2097,2507,2919,3324,3733,4138,4483,4835,5186,5537,5895,6204,6509,6824,7142,7459,7597,7735,7873,8011,8149,NPgN
LOW SPENNYMOOR,53,57,77,97,145,193,244,292,343,589,811,1032,1256,1480,1754,2027,2303,2576,2852,3081,3317,3553,3789,4029,4281,4520,4754,4980,5212,5308,5404,5500,5596,5692,NPgN
LYNEMOUTH,10,11,15,20,29,38,46,55,63,105,142,178,215,251,295,337,382,425,469,505,541,576,612,648,683,719,749,781,811,826,841,856,871,886,NPgN
MADDISON STREET,93,101,125,152,224,303,386,465,555,988,1412,1843,2280,2726,3266,3818,4354,4899,5435,5897,6365,6832,7299,7775,8265,8724,9256,9740,10273,10462,10652,10842,11032,11222,NPgN
MALLEABLE,57,61,74,89,125,163,201,239,276,465,655,845,1033,1221,1450,1678,1907,2135,2363,2559,2761,2963,3164,3369,3569,3762,3960,4154,4351,4441,4532,4622,4712,4803,NPgN
MALTON,120,128,169,210,304,393,476,565,640,1044,1432,1812,2188,2558,3011,3455,3914,4362,4819,5195,5570,5945,6321,6683,7012,7365,7678,8015,8326,8489,8652,8814,8977,9140,NPgN
MEADOWFIELD,29,31,39,48,69,90,111,132,153,255,354,453,551,648,766,882,1001,1118,1237,1336,1440,1543,1646,1751,1853,1952,2042,2135,2224,2269,2314,2359,2404,2449,NPgN
MELROSEGATE 33/11KV,46,49,58,68,93,126,154,186,212,354,520,682,840,996,1182,1369,1557,1743,1931,2089,2255,2421,2586,2755,2895,3037,3184,3334,3482,3552,3622,3692,3762,3832,NPgN
MILLBANK LANE,74,81,101,124,184,251,323,390,467,841,1208,1583,1968,2360,2835,3319,3787,4262,4730,5131,5539,5947,6355,6771,7199,7602,8072,8497,8968,9131,9295,9459,9622,9786,NPgN
MONKSEATON,71,77,89,104,143,193,237,285,327,551,805,1054,1301,1545,1840,2137,2433,2727,3022,3273,3538,3801,4064,4332,4570,4806,5059,5308,5562,5675,5788,5901,6015,6128,NPgN
MOOR MONKTON PUMPS,8,9,12,14,20,26,31,37,41,67,92,117,143,169,201,233,265,297,330,356,382,408,433,458,482,507,533,559,586,598,609,620,631,643,NPgN
MORPETH,83,89,118,148,217,282,347,413,475,793,1090,1386,1681,1976,2336,2693,3056,3414,3776,4078,4382,4687,4992,5294,5590,5887,6150,6424,6685,6813,6942,7071,7199,7328,NPgN
MOUNT ROAD,66,70,80,93,126,166,204,243,280,469,675,879,1080,1282,1526,1772,2017,2263,2507,2718,2938,3158,3377,3600,3807,4009,4230,4444,4665,4764,4864,4963,5062,5162,NPgN
NEWBURN HAUGH,34,37,44,51,72,98,121,146,169,286,413,538,661,783,931,1079,1228,1377,1525,1651,1783,1916,2048,2183,2306,2426,2558,2685,2817,2872,2928,2983,3038,3093,NPgN
NEWBY,51,55,69,85,122,163,203,243,283,486,691,897,1104,1311,1564,1818,2070,2323,2575,2788,3004,3220,3435,3652,3862,4068,4294,4508,4734,4823,4912,5002,5091,5180,NPgN
NEWCASTLE AIRPORT,47,51,61,73,103,140,173,208,239,410,606,800,991,1181,1408,1639,1867,2096,2324,2518,2716,2913,3111,3311,3482,3652,3829,4009,4187,4266,4345,4424,4502,4581,NPgN
NEWTON AYCLIFFE SOUTH,20,22,27,33,48,65,83,99,119,213,300,389,481,575,690,808,922,1038,1152,1251,1350,1449,1549,1650,1759,1860,1980,2086,2205,2246,2287,2328,2369,2410,NPgN
NORTH STREET,56,59,65,73,92,116,136,159,177,271,376,478,578,675,795,913,1034,1152,1273,1379,1494,1609,1723,1839,1946,2055,2167,2280,2392,2458,2524,2590,2656,2723,NPgN
NORTH TEES T1 T2,33,34,41,49,65,79,94,108,124,196,258,320,382,444,520,594,671,746,822,890,959,1029,1098,1169,1248,1323,1382,1446,1503,1544,1584,1625,1666,1706,NPgN
NORTH TEES T3 T4,49,52,60,72,99,129,161,191,226,386,536,687,840,995,1187,1384,1576,1772,1965,2134,2305,2477,2648,2823,3012,3189,3394,3579,3785,3864,3943,4022,4101,4180,NPgN
NORTHALLERTON,80,85,110,135,193,249,301,357,406,669,924,1176,1428,1679,1985,2287,2595,2898,3205,3460,3712,3963,4214,4460,4691,4934,5179,5425,5670,5783,5896,6010,6123,6236,NPgN
NORTON 132/11KV,154,168,205,249,362,495,627,758,893,1556,2215,2872,3531,4195,5001,5819,6630,7442,8252,8936,9648,10359,11069,11791,12515,13204,13984,14706,15488,15776,16063,16351,16639,16927,NPgN
OATLANDS,25,27,32,38,53,69,85,101,116,200,304,409,513,615,737,860,980,1102,1222,1326,1429,1532,1634,1738,1818,1901,1983,2070,2153,2195,2238,2280,2323,2365,NPgN
OFFERTON 33/11KV,59,64,82,102,154,208,273,328,402,743,1063,1394,1734,2085,2512,2955,3377,3814,4237,4607,4970,5332,5694,6064,6460,6825,7269,7659,8105,8247,8390,8532,8675,8817,NPgN
PALLION TRADING,50,54,66,80,117,155,200,239,291,525,746,972,1204,1442,1733,2034,2322,2620,2910,3164,3414,3664,3914,4169,4440,4692,4992,5259,5560,5662,5765,5868,5971,6074,NPgN
PETERLEE INDUSTRIAL,2,2,2,3,3,3,3,3,3,4,4,4,5,5,6,6,7,7,8,9,10,11,12,13,14,16,17,19,20,22,23,25,27,29,NPgN
PETERLEE WEST,34,37,47,58,88,119,155,187,228,416,590,769,954,1145,1377,1617,1847,2082,2312,2512,2711,2910,3109,3311,3532,3736,3983,4199,4446,4526,4605,4685,4764,4844,NPgN
PILGRIM,23,24,25,28,34,39,46,52,60,104,180,256,332,406,493,582,664,752,835,914,985,1056,1127,1200,1241,1285,1321,1371,1408,1441,1473,1506,1539,1572,NPgN
POTTER HOUSE T1 T3,92,100,155,205,324,420,530,630,736,1243,1664,2082,2495,2901,3395,3867,4369,4850,5350,5751,6159,6568,6978,7393,7821,8239,8498,8815,9066,9225,9384,9543,9701,9860,NPgN
POTTER HOUSE T4 T5,14,15,18,22,31,40,50,59,69,117,163,210,256,303,359,416,473,529,586,635,685,735,785,837,888,937,988,1038,1089,1111,1134,1156,1179,1201,NPgN
PRISSICK,99,108,138,169,252,343,436,527,623,1099,1571,2044,2523,3005,3588,4176,4756,5340,5920,6411,6917,7422,7928,8442,8956,9445,9981,10483,11019,11219,11420,11620,11821,12021,NPgN
RAVENSCAR,8,9,12,14,21,26,32,38,43,71,95,119,143,167,196,224,253,281,310,334,358,382,406,430,453,477,494,514,532,542,553,564,574,585,NPgN
RAWCLIFFE LANE,68,73,91,111,161,216,272,326,383,666,951,1238,1529,1824,2181,2541,2895,3251,3604,3906,4214,4523,4831,5144,5455,5753,6077,6382,6706,6833,6961,7089,7217,7344,NPgN
REDCAR,133,143,176,213,305,410,513,617,720,1231,1732,2231,2731,3235,3847,4463,5078,5691,6305,6824,7366,7907,8447,8996,9552,10084,10669,11216,11801,12031,12261,12491,12720,12951,NPgN
RESERVOIR,108,117,171,222,344,449,566,674,791,1348,1829,2312,2796,3278,3868,4447,5041,5625,6218,6708,7201,7696,8191,8696,9226,9731,10120,10542,10924,11119,11315,11510,11705,11900,NPgN
RICHMOND T1,63,68,101,132,196,246,286,337,369,593,828,1057,1277,1487,1739,1974,2226,2467,2718,2913,3082,3251,3421,3559,3609,3728,3805,3929,4007,4076,4144,4213,4282,4351,NPgN
RICHMOND T2,14,15,19,24,33,43,51,60,67,109,151,192,232,273,322,370,420,469,518,559,599,640,680,718,750,787,822,859,895,913,930,948,966,984,NPgN
RIPON,65,69,89,110,157,199,242,285,328,558,797,1039,1283,1527,1822,2116,2405,2697,2986,3235,3473,3711,3948,4177,4377,4592,4812,5036,5257,5362,5467,5572,5678,5783,NPgN
RISE CARR,54,58,71,86,123,167,211,254,300,527,749,974,1203,1437,1721,2009,2290,2574,2855,3095,3343,3590,3837,4088,4348,4595,4881,5141,5427,5531,5636,5740,5844,5948,NPgN
ROMANBY,25,28,35,42,62,85,107,130,152,266,379,492,607,722,862,1002,1141,1280,1418,1535,1657,1778,1899,2022,2145,2262,2394,2517,2649,2698,2747,2796,2846,2895,NPgN
RUDBY,34,37,53,67,98,124,144,170,187,299,412,522,631,738,867,991,1121,1247,1376,1479,1569,1659,1748,1830,1884,1961,2033,2115,2186,2226,2265,2304,2343,2383,NPgN
