Primary,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area
BOWESFIELD 66/11KV,56010,56881,56157,56156,56192,56264,56636,56888,56968,57218,57200,57330,57282,57373,57602,57591,58025,58162,58596,58734,59020,59157,59443,59580,60022,60463,60905,61346,61788,62084,62676,63120,63268,63416,NPgN
BRANCEPETH,39278,39889,39381,39381,39406,39456,39717,39894,39950,40126,40113,40204,40170,40234,40394,40387,40691,40788,41092,41188,41389,41485,41686,41782,42092,42401,42711,43020,43330,43537,43953,44264,44368,44472,NPgN
BREAMISH STREET,22450,22799,22508,22508,22523,22551,22700,22801,22833,22934,22926,22979,22959,22996,23088,23083,23257,23312,23486,23541,23656,23711,23825,23880,24057,24234,24411,24588,24765,24884,25121,25299,25359,25418,NPgN
BRENDA TRADING,48795,49554,48923,48923,48954,49017,49341,49560,49630,49848,49832,49946,49904,49983,50182,50173,50551,50671,51049,51168,51417,51537,51786,51906,52290,52675,53060,53444,53829,54087,54603,54990,55118,55247,NPgN
CAMPLESHON ROAD,34256,34789,34346,34345,34367,34411,34639,34793,34842,34995,34984,35064,35034,35090,35230,35223,35488,35572,35838,35922,36097,36181,36355,36439,36710,36980,37250,37520,37790,37971,38333,38605,38695,38785,NPgN
CARLEY HILL,38215,38810,38316,38315,38340,38389,38642,38814,38869,39040,39027,39116,39083,39145,39302,39294,39590,39684,39980,40074,40269,40363,40558,40651,40953,41254,41555,41856,42157,42359,42764,43067,43168,43268,NPgN
CARLIN HOW T3 T4,25649,26047,25716,25715,25732,25765,25935,26050,26087,26202,26193,26253,26231,26273,26377,26372,26571,26634,26833,26896,27027,27090,27221,27283,27486,27688,27890,28092,28294,28430,28701,28905,28972,29040,NPgN
CARR HILL,30996,31478,31078,31077,31097,31137,31343,31482,31526,31665,31655,31727,31700,31751,31877,31871,32111,32187,32428,32504,32662,32738,32896,32972,33216,33461,33705,33949,34194,34357,34685,34931,35013,35095,NPgN
CATTERICK CAMP,48856,49616,48984,48984,49015,49078,49402,49622,49692,49910,49894,50008,49966,50045,50245,50235,50614,50734,51112,51232,51482,51601,51851,51970,52356,52741,53126,53511,53896,54154,54671,55058,55187,55316,NPgN
CLOSE,113964,115735,114262,114260,114334,114481,115237,115749,115912,116422,116384,116650,116552,116736,117202,117180,118063,118343,119226,119506,120087,120367,120948,121227,122126,123025,123923,124821,125719,126321,127527,128430,128731,129032,NPgN
CONEYTHORPE,37698,38284,37797,37796,37821,37869,38119,38289,38343,38511,38499,38587,38554,38615,38769,38762,39054,39147,39439,39531,39724,39816,40008,40101,40398,40695,40992,41290,41587,41786,42185,42484,42583,42682,NPgN
CONSETT,57058,57945,57207,57206,57243,57317,57695,57952,58033,58289,58270,58403,58354,58446,58679,58668,59111,59250,59692,59833,60124,60264,60555,60695,61145,61594,62044,62494,62943,63245,63848,64301,64451,64602,NPgN
CORPORATION STREET,42016,42669,42126,42125,42152,42206,42485,42674,42734,42922,42908,43006,42970,43038,43210,43202,43527,43630,43956,44059,44273,44377,44591,44694,45025,45356,45687,46019,46350,46572,47016,47349,47460,47571,NPgN
COWTON,3346,3398,3355,3355,3357,3361,3383,3398,3403,3418,3417,3425,3422,3427,3441,3440,3466,3475,3501,3509,3526,3534,3551,3559,3586,3612,3638,3665,3691,3709,3744,3771,3780,3788,NPgN
CRAMLINGTON T1 T3,54816,55668,54960,54959,54995,55065,55429,55675,55753,55999,55981,56108,56061,56150,56374,56363,56788,56923,57347,57482,57762,57896,58176,58310,58742,59175,59607,60039,60471,60760,61340,61775,61919,62064,NPgN
CRAMLINGTON T2 T4,54339,55184,54482,54481,54516,54586,54946,55191,55268,55511,55494,55620,55574,55662,55884,55873,56294,56427,56848,56982,57259,57393,57670,57803,58231,58660,59088,59516,59945,60232,60806,61237,61381,61524,NPgN
DARLEY,12162,12351,12193,12193,12201,12217,12297,12352,12370,12424,12420,12448,12438,12458,12507,12505,12599,12629,12723,12753,12815,12845,12907,12937,13033,13129,13224,13320,13416,13480,13609,13705,13738,13770,NPgN
DARLINGTON 132/6KV,16454,16710,16497,16497,16508,16529,16638,16712,16736,16809,16804,16842,16828,16855,16922,16919,17046,17086,17214,17254,17338,17379,17463,17503,17633,17762,17892,18022,18151,18238,18412,18543,18586,18630,NPgN
DARLINGTON 33/11KV,50950,51742,51083,51083,51116,51181,51519,51748,51821,52049,52032,52151,52107,52190,52398,52388,52783,52908,53303,53428,53688,53813,54073,54197,54599,55001,55403,55804,56205,56475,57014,57418,57552,57687,NPgN
DARLINGTON CENTRAL 33/11KV,11020,11192,11049,11049,11056,11070,11143,11193,11209,11258,11254,11280,11271,11288,11333,11331,11417,11444,11529,11556,11612,11640,11696,11723,11810,11896,11983,12070,12157,12215,12332,12419,12448,12477,NPgN
DARLINGTON EAST,58051,58953,58203,58202,58240,58314,58700,58960,59043,59303,59284,59419,59369,59463,59701,59689,60139,60282,60731,60874,61170,61313,61609,61751,62209,62666,63124,63582,64039,64346,64960,65420,65573,65726,NPgN
DARLINGTON WEST,52186,52997,52323,52322,52356,52423,52769,53004,53078,53312,53295,53416,53371,53456,53669,53659,54064,54192,54596,54724,54990,55118,55385,55512,55924,56335,56747,57158,57569,57845,58397,58811,58949,59086,NPgN
DENWICK,47672,48413,47797,47796,47827,47889,48205,48419,48487,48701,48685,48796,48755,48832,49027,49018,49387,49504,49873,49991,50234,50351,50594,50711,51087,51463,51838,52214,52590,52842,53346,53724,53850,53975,NPgN
DUNSTON 66/11KV,53924,54763,54066,54065,54100,54169,54527,54769,54846,55088,55070,55196,55149,55237,55457,55446,55864,55997,56414,56547,56822,56954,57229,57361,57787,58212,58637,59062,59487,59772,60342,60770,60912,61054,NPgN
DUNSTON 66/20KV,35081,35626,35172,35172,35195,35240,35473,35630,35680,35837,35826,35908,35877,35934,36077,36071,36343,36429,36700,36787,36966,37052,37231,37317,37593,37870,38146,38423,38699,38885,39256,39534,39626,39719,NPgN
DURHAM EAST,74587,75747,74783,74781,74830,74926,75420,75756,75862,76196,76172,76345,76281,76402,76707,76692,77270,77453,78031,78214,78595,78778,79158,79341,79929,80517,81105,81693,82281,82675,83464,84055,84252,84449,NPgN
EASTFIELD,110500,112218,110790,110788,110860,111002,111735,112232,112390,112884,112848,113105,113010,113189,113641,113619,114476,114747,115603,115874,116438,116709,117273,117543,118415,119286,120157,121028,121899,122483,123651,124528,124819,125111,NPgN
EASTGATE CEMENT,14062,14280,14099,14098,14108,14126,14219,14282,14302,14365,14361,14393,14381,14404,14461,14459,14568,14602,14711,14746,14817,14852,14924,14958,15069,15180,15291,15401,15512,15587,15735,15847,15884,15921,NPgN
EDUCATIONAL PRECINCT,51963,52770,52099,52098,52132,52198,52543,52777,52851,53083,53066,53188,53143,53227,53439,53429,53832,53959,54362,54490,54755,54882,55147,55275,55684,56094,56504,56913,57323,57597,58147,58559,58696,58833,NPgN
ELVINGTON,60802,61748,60962,60961,61000,61078,61482,61755,61842,62114,62094,62236,62183,62282,62530,62518,62990,63139,63610,63759,64070,64219,64529,64678,65157,65637,66116,66595,67074,67396,68039,68521,68681,68842,NPgN
FARADAY STREET,50305,51087,50437,50436,50469,50533,50867,51093,51165,51390,51374,51491,51448,51529,51734,51725,52115,52238,52628,52751,53008,53132,53388,53511,53908,54305,54701,55098,55494,55760,56292,56691,56823,56956,NPgN
FAWDON T1,18620,18909,18669,18668,18680,18704,18828,18911,18938,19021,19015,19059,19043,19073,19149,19145,19290,19335,19479,19525,19620,19666,19761,19806,19953,20100,20247,20394,20540,20639,20836,20983,21033,21082,NPgN
FISHBURN,53350,54179,53489,53488,53523,53592,53946,54185,54262,54500,54483,54607,54561,54648,54866,54855,55269,55400,55813,55944,56216,56347,56619,56750,57171,57591,58012,58432,58853,59135,59699,60122,60263,60403,NPgN
FLATWORTH CENTRAL,54542,55390,54685,54684,54720,54790,55152,55397,55475,55719,55701,55828,55781,55869,56092,56082,56505,56638,57061,57195,57473,57607,57885,58019,58449,58879,59309,59739,60168,60457,61034,61466,61610,61754,NPgN
FOSS ISLANDS,94476,95945,94723,94722,94783,94905,95531,95956,96091,96514,96483,96703,96622,96775,97161,97142,97875,98106,98838,99070,99553,99784,100266,100498,101243,101988,102732,103477,104221,104721,105720,106469,106718,106967,NPgN
FOSSWAY 33/11KV,43136,43806,43249,43248,43276,43331,43618,43811,43873,44066,44052,44152,44115,44185,44361,44353,44687,44793,45127,45233,45454,45559,45779,45885,46225,46565,46905,47245,47585,47813,48269,48611,48725,48839,NPgN
FOURSTONES 20KV,43616,44294,43730,43730,43758,43814,44103,44299,44362,44557,44543,44644,44607,44677,44855,44847,45185,45292,45630,45737,45960,46067,46289,46396,46740,47084,47428,47771,48115,48346,48807,49153,49268,49383,NPgN
FYLANDS BRIDGE,52420,53235,52557,52556,52590,52658,53006,53241,53316,53551,53533,53656,53611,53695,53910,53899,54306,54434,54840,54969,55237,55365,55633,55761,56174,56588,57001,57414,57827,58104,58659,59074,59213,59351,NPgN
GALE LANE,28258,28697,28332,28331,28350,28386,28574,28701,28741,28867,28858,28924,28900,28945,29061,29055,29274,29344,29563,29632,29776,29846,29990,30059,30282,30505,30727,30950,31173,31322,31621,31845,31920,31994,NPgN
GARWOOD STREET,52442,53258,52580,52579,52613,52680,53028,53264,53339,53574,53556,53679,53634,53718,53933,53922,54329,54458,54864,54993,55260,55389,55656,55785,56198,56612,57025,57439,57852,58129,58684,59100,59238,59376,NPgN
GATESHEAD CENTRAL,55876,56745,56022,56022,56058,56129,56500,56751,56831,57081,57063,57193,57145,57236,57464,57453,57886,58023,58456,58593,58878,59016,59300,59437,59878,60319,60759,61199,61640,61935,62526,62969,63116,63264,NPgN
GATESHEAD EAST,40809,41443,40915,40915,40941,40994,41264,41448,41506,41689,41675,41770,41735,41801,41968,41960,42277,42377,42693,42793,43001,43102,43310,43410,43731,44053,44375,44696,45018,45234,45665,45989,46097,46204,NPgN
GOSFORTH 33/11KV,83694,84995,83913,83912,83966,84073,84629,85005,85125,85499,85472,85667,85595,85730,86072,86056,86705,86910,87558,87764,88191,88396,88823,89028,89688,90348,91008,91667,92327,92769,93654,94318,94539,94760,NPgN
GRANGETOWN,77758,78967,77962,77961,78011,78111,78627,78976,79088,79436,79410,79591,79524,79650,79968,79953,80556,80746,81349,81540,81937,82127,82524,82714,83328,83941,84554,85166,85779,86190,87012,87629,87834,88039,NPgN
GREATHAM,133641,135719,133991,133989,134076,134248,135135,135735,135926,136524,136480,136792,136677,136893,137439,137413,138449,138777,139812,140141,140823,141151,141832,142159,143213,144267,145320,146374,147427,148133,149546,150606,150959,151311,NPgN
GUISBOROUGH T1 T2,37061,37637,37158,37157,37181,37229,37475,37641,37694,37860,37848,37934,37902,37962,38114,38107,38394,38485,38772,38863,39052,39143,39332,39423,39715,40007,40299,40591,40883,41079,41471,41765,41863,41961,NPgN
HARLOW GREEN,24655,25039,24720,24720,24736,24767,24931,25042,25077,25187,25179,25237,25215,25255,25356,25351,25542,25603,25794,25854,25980,26041,26166,26227,26421,26616,26810,27004,27199,27329,27590,27785,27850,27915,NPgN
HARMIRE BRIDGE,37509,38092,37607,37607,37631,37679,37928,38097,38150,38318,38306,38393,38361,38422,38575,38568,38858,38950,39241,39333,39525,39617,39808,39900,40196,40491,40787,41083,41378,41576,41973,42271,42369,42468,NPgN
HARRATON,71371,72480,71558,71556,71603,71694,72168,72489,72591,72910,72887,73053,72992,73107,73399,73385,73938,74113,74666,74841,75206,75381,75745,75920,76482,77045,77608,78170,78732,79110,79865,80431,80619,80807,NPgN
HARROGATE 132/11KV,90407,91813,90644,90643,90701,90818,91417,91824,91953,92358,92328,92539,92461,92607,92977,92959,93660,93881,94582,94804,95265,95487,95948,96170,96883,97595,98308,99021,99733,100211,101167,101884,102123,102361,NPgN
HARROGATE WEST,64412,65413,64581,64580,64622,64704,65132,65421,65513,65802,65780,65931,65875,65979,66243,66230,66729,66887,67386,67545,67873,68031,68360,68518,69026,69533,70041,70549,71056,71397,72078,72589,72759,72929,NPgN
HARTMOOR 66/20KV,50457,51242,50589,50589,50621,50686,51021,51248,51320,51546,51529,51647,51603,51685,51891,51881,52272,52396,52787,52911,53169,53292,53550,53673,54071,54469,54867,55264,55662,55929,56462,56862,56996,57129,NPgN
HAWTHORN PIT,43243,43915,43356,43355,43383,43439,43726,43920,43982,44176,44161,44262,44225,44295,44472,44463,44799,44905,45240,45346,45567,45673,45893,45999,46340,46681,47022,47363,47703,47932,48389,48732,48846,48960,NPgN
HAXBY ROAD T2 T3,18581,18870,18630,18630,18642,18666,18789,18873,18899,18982,18976,19019,19003,19034,19109,19106,19250,19295,19439,19485,19580,19625,19720,19766,19912,20059,20205,20352,20498,20596,20793,20940,20989,21038,NPgN
HEBBURN,9055,9196,9079,9079,9084,9096,9156,9197,9210,9250,9247,9268,9261,9275,9312,9310,9381,9403,9473,9495,9542,9564,9610,9632,9703,9775,9846,9918,9989,10037,10133,10204,10228,10252,NPgN
HEBBURN WEST,8187,8314,8209,8208,8214,8224,8279,8315,8327,8364,8361,8380,8373,8386,8420,8418,8482,8502,8565,8585,8627,8647,8689,8709,8774,8838,8903,8967,9032,9075,9162,9226,9248,9270,NPgN
HEDWORTH,23487,23852,23548,23548,23563,23593,23749,23855,23888,23993,23986,24040,24020,24058,24154,24150,24332,24389,24571,24629,24749,24806,24926,24984,25169,25354,25539,25724,25909,26034,26282,26468,26530,26592,NPgN
HEIGHINGTON,89512,90904,89746,89745,89803,89918,90512,90914,91042,91443,91413,91622,91545,91690,92056,92038,92732,92952,93645,93865,94322,94542,94998,95217,95923,96629,97334,98040,98745,99218,100165,100875,101111,101347,NPgN
HEXHAM,123592,125513,123915,123913,123994,124152,124972,125528,125705,126257,126217,126505,126399,126599,127104,127080,128038,128341,129298,129602,130233,130536,131166,131469,132444,133418,134392,135366,136340,136993,138301,139281,139607,139933,NPgN
HIGH BARMSTON,89398,90788,89632,89631,89689,89804,90397,90799,90927,91327,91297,91506,91429,91573,91939,91921,92614,92834,93526,93746,94202,94421,94877,95096,95801,96506,97211,97915,98620,99092,100038,100747,100983,101218,NPgN
HIGH FLATTS,39198,39807,39300,39300,39325,39375,39636,39812,39868,40043,40030,40122,40088,40151,40311,40304,40608,40704,41007,41104,41304,41400,41600,41696,42005,42314,42623,42932,43241,43448,43863,44173,44277,44380,NPgN
HOUGHTON,55581,56445,55726,55725,55761,55833,56202,56451,56531,56780,56761,56891,56843,56933,57160,57149,57580,57716,58147,58284,58567,58704,58987,59123,59562,60000,60438,60876,61314,61608,62195,62636,62783,62929,NPgN
HOWDON,33492,34013,33580,33579,33601,33644,33866,34017,34065,34214,34203,34281,34253,34307,34444,34437,34697,34779,35038,35121,35292,35374,35545,35627,35891,36155,36419,36683,36947,37124,37478,37743,37832,37920,NPgN
HUNTINGTON NEW LANE,64057,65053,64225,64224,64266,64348,64773,65061,65152,65439,65418,65567,65512,65616,65878,65865,66362,66519,67015,67172,67499,67656,67983,68140,68645,69150,69655,70160,70665,71003,71681,72189,72358,72527,NPgN
HUSTHWAITE 33/11KV,21641,21978,21698,21698,21712,21740,21883,21980,22011,22108,22101,22152,22133,22168,22256,22252,22420,22473,22641,22694,22804,22857,22968,23021,23191,23362,23533,23703,23874,23988,24217,24389,24446,24503,NPgN
JARROW,14678,14906,14716,14716,14725,14744,14842,14908,14929,14994,14989,15024,15011,15035,15095,15092,15206,15242,15355,15391,15466,15502,15577,15613,15729,15845,15960,16076,16192,16269,16424,16541,16580,16618,NPgN
KENTON,53252,54080,53391,53390,53425,53493,53847,54086,54162,54400,54383,54507,54461,54547,54765,54755,55168,55298,55711,55842,56113,56244,56515,56646,57066,57486,57905,58325,58745,59026,59589,60012,60152,60293,NPgN
KIELDER,4072,4135,4083,4083,4085,4091,4118,4136,4142,4160,4159,4168,4165,4171,4188,4187,4219,4229,4260,4270,4291,4301,4322,4332,4364,4396,4428,4460,4492,4514,4557,4589,4600,4610,NPgN
KILLINGWORTH,65462,66480,65633,65632,65675,65759,66193,66487,66581,66874,66853,67005,66949,67055,67322,67309,67817,67977,68485,68645,68980,69140,69474,69634,70151,70667,71183,71699,72214,72560,73253,73772,73945,74117,NPgN
KIRBYMOORSIDE,26523,26935,26592,26592,26609,26643,26819,26938,26976,27095,27086,27148,27125,27168,27277,27272,27477,27542,27748,27813,27948,28013,28149,28213,28423,28632,28841,29050,29259,29399,29680,29890,29960,30030,NPgN
LINTON 66/20KV,17643,17917,17689,17689,17700,17723,17840,17919,17944,18023,18017,18058,18043,18072,18144,18141,18277,18321,18457,18501,18591,18634,18724,18767,18906,19045,19184,19323,19462,19556,19742,19882,19929,19975,NPgN
LONGBENTON,45207,45910,45325,45325,45354,45412,45712,45915,45980,46182,46167,46273,46234,46307,46492,46483,46833,46944,47294,47405,47636,47747,47978,48088,48445,48801,49158,49514,49870,50109,50587,50946,51065,51184,NPgN
LOW SPENNYMOOR,19065,19362,19115,19115,19128,19152,19279,19364,19391,19477,19471,19515,19499,19529,19607,19604,19751,19798,19946,19993,20090,20137,20234,20281,20431,20581,20732,20882,21032,21133,21335,21486,21536,21586,NPgN
LYNEMOUTH,10864,11033,10893,10893,10900,10914,10986,11035,11050,11099,11095,11120,11111,11129,11173,11171,11255,11282,11366,11393,11448,11475,11530,11557,11642,11728,11814,11899,11985,12042,12157,12243,12272,12301,NPgN
MADDISON STREET,32671,33179,32756,32756,32777,32819,33036,33183,33229,33375,33365,33441,33413,33466,33599,33593,33846,33926,34179,34260,34426,34506,34673,34753,35011,35268,35526,35783,36041,36213,36559,36818,36904,36990,NPgN
MALLEABLE,57654,58550,57805,57804,57842,57916,58298,58557,58640,58898,58879,59013,58964,59057,59292,59281,59728,59869,60316,60458,60752,60894,61187,61329,61783,62238,62692,63147,63601,63906,64516,64973,65125,65277,NPgN
MALTON,77249,78450,77452,77450,77500,77600,78112,78459,78570,78915,78890,79070,79004,79129,79444,79429,80028,80218,80816,81006,81400,81590,81984,82173,82782,83391,84000,84609,85217,85626,86443,87055,87259,87463,NPgN
MEADOWFIELD,32584,33090,32669,32669,32690,32732,32948,33094,33141,33287,33276,33352,33324,33377,33510,33503,33756,33836,34088,34168,34335,34415,34581,34661,34918,35174,35431,35688,35945,36117,36462,36720,36806,36892,NPgN
MELROSEGATE 33/11KV,14480,14705,14518,14518,14527,14546,14642,14707,14728,14792,14788,14821,14809,14832,14892,14889,15001,15036,15149,15184,15258,15294,15367,15403,15517,15631,15745,15860,15974,16050,16203,16318,16356,16395,NPgN
MILLBANK LANE,34082,34612,34172,34171,34193,34237,34463,34616,34665,34818,34807,34886,34857,34912,35051,35044,35309,35392,35656,35740,35914,35998,36171,36255,36524,36792,37061,37330,37598,37778,38139,38409,38499,38589,NPgN
MONKSEATON,39376,39988,39479,39479,39504,39555,39816,39993,40050,40226,40213,40305,40271,40334,40495,40488,40793,40889,41194,41291,41492,41589,41790,41886,42197,42507,42817,43128,43438,43646,44063,44375,44479,44583,NPgN
MOOR MONKTON PUMPS,32492,32997,32577,32577,32598,32640,32855,33001,33048,33193,33182,33258,33230,33283,33416,33409,33661,33741,33992,34072,34238,34318,34484,34563,34819,35076,35332,35588,35844,36016,36359,36617,36703,36788,NPgN
MORPETH,57264,58155,57414,57413,57451,57524,57904,58161,58243,58500,58481,58614,58565,58658,58892,58880,59324,59465,59908,60049,60341,60482,60774,60914,61366,61817,62269,62720,63171,63474,64079,64534,64685,64836,NPgN
MOUNT ROAD,61742,62702,61904,61903,61943,62022,62432,62709,62797,63074,63053,63197,63144,63244,63496,63484,63963,64114,64593,64744,65060,65211,65526,65677,66164,66651,67137,67624,68111,68437,69090,69579,69742,69905,NPgN
NEWBURN HAUGH,20735,21058,20790,20789,20803,20829,20967,21060,21090,21183,21176,21224,21206,21240,21325,21321,21481,21532,21693,21744,21850,21901,22006,22057,22221,22384,22547,22711,22874,22984,23203,23368,23422,23477,NPgN
NEWBY,28055,28491,28128,28128,28146,28182,28368,28494,28534,28660,28651,28716,28692,28737,28852,28846,29064,29133,29350,29419,29562,29631,29774,29843,30064,30285,30506,30727,30949,31097,31394,31616,31690,31764,NPgN
NEWCASTLE AIRPORT,48220,48970,48346,48346,48377,48439,48759,48976,49045,49260,49244,49357,49315,49393,49590,49581,49955,50073,50447,50565,50811,50930,51175,51294,51674,52054,52434,52814,53194,53449,53959,54341,54469,54596,NPgN
NEWTON AYCLIFFE SOUTH,40460,41089,40566,40565,40592,40644,40912,41094,41152,41333,41320,41414,41379,41444,41610,41602,41916,42015,42328,42428,42634,42733,42940,43039,43358,43677,43996,44315,44634,44847,45275,45596,45703,45810,NPgN
NORTH STREET,43344,44018,43458,43457,43485,43541,43829,44023,44085,44279,44265,44366,44329,44399,44576,44568,44904,45010,45346,45452,45673,45780,46001,46107,46449,46790,47132,47474,47815,48044,48503,48847,48961,49075,NPgN
NORTH TEES T1 T2,69950,71038,70133,70132,70178,70268,70732,71046,71146,71459,71436,71599,71539,71652,71938,71924,72467,72638,73180,73352,73709,73881,74237,74409,74960,75512,76063,76614,77166,77535,78275,78830,79014,79199,NPgN
NORTH TEES T3 T4,87918,89284,88148,88147,88204,88317,88900,89295,89421,89814,89785,89990,89915,90057,90416,90399,91081,91296,91977,92193,92642,92858,93306,93521,94215,94908,95601,96294,96986,97451,98381,99078,99310,99542,NPgN
NORTHALLERTON,54107,54948,54249,54248,54283,54352,54711,54954,55032,55274,55256,55382,55336,55423,55644,55634,56053,56186,56605,56738,57014,57147,57423,57555,57982,58409,58835,59262,59688,59974,60546,60975,61118,61261,NPgN
NORTON 132/11KV,60083,61017,60240,60239,60278,60355,60754,61024,61110,61379,61359,61499,61447,61545,61790,61778,62244,62392,62857,63005,63311,63459,63765,63912,64386,64860,65333,65807,66280,66598,67233,67710,67868,68027,NPgN
OATLANDS,26454,26866,26524,26523,26540,26574,26750,26869,26907,27025,27016,27078,27055,27098,27206,27201,27406,27471,27676,27741,27876,27941,28076,28140,28349,28558,28766,28975,29183,29323,29603,29813,29882,29952,NPgN
OFFERTON 33/11KV,76968,78165,77170,77169,77219,77318,77828,78174,78284,78629,78604,78783,78717,78841,79156,79141,79737,79926,80522,80712,81104,81293,81686,81874,82481,83088,83695,84301,84908,85315,86129,86739,86942,87145,NPgN
PALLION TRADING,38751,39353,38852,38852,38877,38927,39184,39358,39413,39587,39574,39664,39631,39694,39852,39844,40145,40240,40540,40635,40833,40928,41126,41221,41526,41832,42137,42443,42748,42953,43363,43670,43772,43874,NPgN
