Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,65,115,256,486,693,953,1202,1478,2093,2579,3111,3679,4212,4704,5150,5529,5954,6325,6659,6958,7799,8744,9456,9959,10814,11171,11658,11688,11737,11756,11740,11802,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BENWELL,83,128,215,462,686,968,1387,1699,2354,2930,3385,3953,4449,4939,5385,5721,6130,6494,6806,7043,7862,8835,9546,10051,10866,11226,11857,11898,11968,11997,11981,12069,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BILLINGHAM MARSH HOUSE,79,131,259,522,760,1058,1378,1691,2308,2863,3317,3890,4438,4943,5400,5758,6180,6550,6874,7126,7976,9004,9719,10220,11069,11410,11958,11982,12033,12052,12034,12110,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BILLY MILL,51,87,165,323,459,630,837,1027,1620,2012,2454,2873,3323,3693,4029,4350,4662,4938,5179,5417,6052,6862,7455,7881,8525,8829,9290,9319,9368,9389,9378,9443,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BIRTLEY GROVE 66/11KV,46,76,148,291,420,581,755,927,1317,1630,1943,2282,2606,2902,3170,3396,3647,3867,4061,4231,4733,5326,5762,6071,6578,6795,7120,7137,7168,7179,7169,7211,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BIRTLEY GROVE 66/20KV,27,43,82,164,238,332,461,567,818,1011,1220,1437,1639,1826,1996,2142,2304,2447,2573,2687,3007,3374,3652,3852,4175,4323,4544,4556,4578,4586,4578,4606,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BLAYDON BURN,52,85,159,324,473,660,966,1186,1804,2233,2745,3230,3686,4102,4479,4821,5181,5501,5779,6049,6764,7593,8237,8704,9428,9779,10308,10339,10394,10414,10395,10463,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BLUCHER 33/11KV,70,118,219,483,723,1024,1421,1741,2419,3013,3485,4067,4576,5078,5533,5877,6291,6656,6972,7210,8048,9054,9783,10299,11131,11481,12086,12120,12182,12208,12193,12280,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BOLDON DOWNHILL,58,89,148,285,409,564,824,1012,1486,1838,2220,2619,3037,3391,3711,3999,4307,4581,4813,5033,5644,6395,6922,7300,7913,8206,8664,8680,8718,8729,8711,8768,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,34,44,62,123,169,226,249,306,410,506,594,694,799,890,974,1049,1132,1206,1271,1328,1483,1680,1815,1914,2070,2151,2279,2294,2313,2322,2319,2336,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BOWESFIELD 33/11KV,52,79,134,272,399,559,782,959,1400,1737,2082,2433,2744,3045,3319,3554,3811,4039,4242,4423,4933,5532,5999,6342,6860,7112,7503,7546,7601,7629,7623,7677,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BOWESFIELD 66/11KV,43,81,207,392,562,774,853,1049,1282,1575,1790,2117,2380,2663,2919,3091,3328,3532,3726,3857,4326,4801,5155,5396,5873,6013,6165,6184,6208,6218,6215,6234,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BRANCEPETH,202,279,358,685,979,1350,1784,2187,2863,3555,4100,4778,5449,6053,6604,7055,7572,8033,8423,8742,9761,11057,11940,12583,13598,14082,14896,14942,15025,15057,15031,15139,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BREAMISH STREET,40,57,97,186,266,367,500,613,790,977,1116,1310,1460,1627,1779,1883,2026,2154,2267,2347,2624,2915,3140,3300,3577,3696,3893,3914,3942,3955,3950,3975,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
BRENDA TRADING,98,159,297,620,918,1293,1757,2154,3030,3763,4390,5136,5831,6483,7074,7544,8088,8568,8986,9321,10416,11740,12689,13364,14458,14928,15686,15732,15811,15843,15821,15924,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CAMPLESHON ROAD,79,116,190,424,626,878,1216,1492,1968,2434,2883,3389,3777,4201,4587,4882,5255,5587,5876,6112,6828,7571,8174,8605,9319,9654,10203,10236,10291,10311,10290,10357,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CARLEY HILL,68,107,190,370,532,736,1083,1329,2082,2575,3274,3861,4356,4839,5276,5688,6111,6485,6817,7162,7999,8896,9672,10238,11092,11529,12162,12197,12259,12282,12259,12339,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CARLIN HOW T3 T4,115,159,210,494,730,1023,1291,1585,2071,2561,2984,3487,3995,4447,4862,5216,5618,5979,6284,6548,7314,8259,8920,9407,10168,10557,11175,11221,11292,11321,11304,11384,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CARR HILL,98,159,302,589,846,1170,1637,2010,2907,3594,4319,5099,5849,6529,7142,7666,8252,8769,9218,9620,10781,12124,13112,13814,14982,15505,16308,16340,16409,16431,16398,16499,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CATTERICK CAMP,124,168,230,443,623,852,1091,1339,1682,2080,2366,2767,3131,3487,3814,4060,4373,4655,4897,5079,5679,6396,6889,7245,7844,8127,8616,8664,8729,8758,8747,8811,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CLOSE,49,63,92,154,213,288,378,464,584,714,812,950,1061,1184,1301,1387,1501,1605,1702,1779,1986,2206,2381,2515,2732,2844,3002,3052,3098,3124,3126,3143,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CONEYTHORPE,52,70,98,245,358,497,581,715,946,1163,1377,1614,1864,2079,2279,2460,2659,2839,2992,3134,3503,3955,4275,4513,4883,5083,5388,5418,5458,5476,5469,5507,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CONSETT,117,175,285,617,912,1281,1793,2202,2948,3643,4327,5094,5760,6418,7015,7500,8077,8591,9034,9415,10534,11772,12716,13397,14517,15045,15873,15916,15996,16023,15990,16092,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CORPORATION STREET,33,45,70,134,191,264,369,453,600,744,860,1006,1118,1242,1355,1436,1543,1638,1722,1784,1992,2215,2390,2517,2725,2820,2983,3000,3023,3033,3030,3051,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
COWTON,8,10,15,51,78,112,119,146,166,204,222,259,286,318,349,368,397,424,447,461,513,569,609,638,689,713,754,760,766,769,768,773,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CRAMLINGTON T1 T3,27,42,71,138,198,274,371,455,656,814,963,1126,1292,1437,1569,1684,1806,1915,2010,2095,2341,2650,2870,3029,3278,3393,3572,3587,3610,3620,3616,3641,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
CRAMLINGTON T2 T4,26,39,65,125,180,249,337,413,592,734,868,1014,1161,1290,1408,1510,1620,1717,1802,1877,2097,2372,2569,2712,2934,3037,3199,3213,3234,3243,3240,3262,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DARLEY,27,35,48,96,136,186,231,283,380,468,549,641,739,823,902,973,1050,1121,1182,1239,1385,1572,1704,1804,1955,2039,2165,2185,2208,2220,2220,2236,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DARLINGTON 132/6KV,34,55,110,213,306,423,544,669,955,1180,1426,1679,1908,2125,2322,2490,2676,2839,2986,3118,3487,3904,4226,4456,4831,4996,5228,5244,5268,5278,5270,5299,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DARLINGTON 33/11KV,60,89,154,302,439,611,901,1106,1626,2006,2500,2951,3313,3685,4025,4325,4656,4951,5213,5469,6111,6775,7350,7771,8425,8756,9237,9276,9332,9354,9336,9393,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DARLINGTON CENTRAL 33/11KV,19,31,58,117,172,240,346,425,655,812,1000,1174,1339,1488,1623,1748,1876,1989,2088,2185,2442,2744,2978,3149,3408,3535,3726,3737,3756,3763,3757,3782,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DARLINGTON EAST,57,81,130,265,381,526,689,845,1177,1455,1729,2028,2316,2578,2818,3023,3252,3456,3632,3789,4236,4773,5163,5444,5893,6107,6446,6469,6504,6518,6506,6548,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DARLINGTON WEST,55,96,192,400,585,817,1104,1354,2051,2544,3124,3665,4163,4623,5039,5417,5807,6151,6455,6747,7532,8442,9164,9684,10479,10850,11399,11428,11482,11503,11486,11561,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DENWICK,132,176,235,1466,2304,3309,2511,3089,3170,3896,4052,4643,4994,5516,6023,6285,6791,7249,7646,7788,8533,9270,9797,10174,10819,11120,11651,11723,11809,11850,11840,11906,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DUNSTON 66/11KV,46,68,110,212,304,418,622,764,1054,1300,1551,1830,2109,2356,2581,2775,2994,3190,3357,3509,3935,4436,4796,5056,5485,5692,6020,6039,6071,6082,6068,6107,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DUNSTON 66/20KV,83,127,210,429,622,865,1201,1475,2105,2605,3148,3700,4233,4713,5148,5534,5951,6320,6639,6937,7759,8730,9455,9977,10804,11200,11808,11836,11893,11912,11889,11968,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
DURHAM EAST,31,45,76,142,203,280,372,457,651,803,965,1128,1270,1411,1540,1651,1774,1883,1982,2072,2310,2578,2794,2954,3198,3317,3487,3512,3540,3554,3550,3570,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
EASTFIELD,110,152,200,425,611,845,1116,1372,1773,2185,2579,3033,3493,3899,4271,4591,4960,5290,5568,5815,6511,7330,7907,8327,9017,9367,9927,9956,10009,10026,10003,10070,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
EASTGATE CEMENT,24,32,43,205,334,486,505,618,642,797,802,923,987,1091,1187,1225,1313,1392,1462,1480,1635,1822,1947,2038,2196,2263,2391,2406,2424,2433,2430,2446,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
EDUCATIONAL PRECINCT,47,64,101,206,302,423,639,784,1046,1295,1522,1787,1976,2196,2397,2542,2734,2906,3057,3176,3544,3899,4213,4440,4810,4987,5282,5312,5351,5369,5361,5399,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
ELVINGTON,32,43,59,141,204,283,298,366,431,532,581,674,745,827,904,952,1025,1090,1148,1181,1312,1463,1566,1640,1767,1823,1928,1942,1958,1966,1964,1977,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
FARADAY STREET,115,164,265,523,766,1071,1549,1900,2649,3281,3995,4703,5185,5754,6270,6674,7168,7605,7995,8333,9301,10251,11096,11706,12683,13154,13886,13931,14005,14033,14008,14097,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
FAWDON T1 & SEATON BURN T1,110,167,274,575,844,1181,1645,2019,2663,3298,3820,4482,5114,5700,6233,6655,7161,7610,7995,8306,9298,10478,11308,11901,12892,13339,14072,14115,14190,14218,14194,14289,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
FISHBURN,186,258,321,578,814,1114,1523,1869,2405,2980,3463,4050,4632,5154,5630,6021,6476,6882,7224,7508,8396,9477,10223,10765,11645,12067,12774,12809,12876,12899,12873,12963,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
FLATWORTH CENTRAL,57,84,146,255,352,474,592,728,1032,1274,1512,1781,2051,2290,2507,2692,2898,3080,3241,3383,3791,4283,4630,4878,5292,5476,5750,5773,5805,5819,5812,5846,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
FOSS ISLANDS,92,133,225,438,633,879,1227,1505,2060,2544,3031,3559,3975,4419,4826,5149,5536,5882,6191,6454,7204,7984,8636,9111,9871,10230,10776,10836,10913,10945,10929,10993,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
FOSSWAY 33/11KV,108,163,280,580,851,1192,1683,2062,2771,3442,3980,4664,5208,5787,6313,6691,7180,7613,7990,8267,9234,10299,11114,11689,12652,13067,13785,13831,13909,13940,13920,14016,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
FOURSTONES 20KV,83,109,152,963,1548,2239,1916,2352,2333,2881,2872,3292,3481,3842,4187,4311,4641,4941,5203,5252,5765,6303,6673,6936,7419,7620,8016,8072,8138,8170,8165,8216,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
FYLANDS BRIDGE,106,156,237,467,680,947,1369,1680,2335,2893,3469,4078,4600,5117,5586,5972,6420,6818,7162,7464,8346,9333,10095,10645,11529,11949,12620,12653,12717,12739,12714,12799,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GALE LANE,84,134,254,496,716,994,1222,1499,2079,2583,2990,3491,3966,4407,4805,5118,5477,5791,6071,6285,7019,7926,8562,9008,9744,10036,10495,10519,10565,10583,10572,10636,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GARWOOD STREET,84,124,215,403,571,783,1103,1355,1960,2420,2924,3446,3932,4383,4793,5148,5542,5892,6199,6480,7250,8106,8776,9260,10039,10410,10972,11013,11076,11099,11079,11146,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GATESHEAD CENTRAL,38,53,88,156,216,293,411,505,698,859,1031,1218,1378,1538,1685,1804,1947,2074,2186,2285,2557,2840,3070,3236,3512,3644,3843,3862,3886,3895,3888,3910,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GATESHEAD EAST,6,8,12,22,31,42,63,78,115,142,171,201,231,258,283,305,329,350,369,386,432,487,528,558,604,628,666,670,675,678,676,681,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GOSFORTH 33/11KV,36,54,94,196,288,404,561,688,934,1159,1356,1586,1762,1955,2132,2262,2425,2570,2699,2798,3121,3471,3751,3952,4277,4421,4657,4679,4709,4723,4719,4751,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GRANGETOWN,79,118,208,397,572,792,1103,1354,1955,2417,2890,3407,3912,4365,4777,5128,5520,5868,6171,6441,7218,8144,8808,9285,10069,10433,10988,11024,11082,11105,11088,11158,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GREATHAM,11,16,28,55,79,110,139,170,244,302,351,407,463,514,560,599,641,678,712,740,824,932,1010,1067,1152,1191,1250,1259,1270,1275,1275,1283,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GUISBOROUGH T1 T2,110,154,218,518,775,1094,1550,1904,2410,2973,3452,4064,4648,5191,5689,6089,6580,7021,7392,7703,8632,9707,10469,11024,11951,12416,13170,13216,13293,13321,13292,13384,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HARLOW GREEN,69,114,204,418,607,846,1252,1536,2356,2923,3556,4182,4810,5355,5848,6297,6765,7181,7536,7877,8813,9957,10796,11400,12342,12795,13510,13542,13607,13630,13604,13698,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HARMIRE BRIDGE,67,89,125,346,528,750,908,1114,1390,1719,1933,2250,2537,2819,3080,3278,3527,3752,3944,4088,4555,5131,5533,5828,6295,6527,6907,6945,6995,7016,7005,7052,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HARRATON,67,110,235,421,588,799,888,1092,1501,1848,2185,2573,2957,3301,3614,3876,4166,4418,4652,4849,5431,6113,6602,6946,7541,7766,8046,8072,8106,8120,8112,8146,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HARROGATE 132/11KV,122,172,267,472,645,864,1163,1429,2240,2766,3482,4089,4673,5193,5671,6143,6606,7022,7391,7784,8691,9751,10613,11254,12191,12698,13434,13521,13630,13684,13674,13773,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HARROGATE WEST,24,35,63,112,156,211,277,341,531,653,821,965,1109,1234,1350,1465,1577,1678,1769,1867,2085,2334,2541,2697,2925,3046,3208,3234,3264,3280,3280,3302,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HARTMOOR 66/20KV,137,207,346,716,1050,1470,1985,2437,3210,3971,4671,5492,6156,6851,7483,7964,8565,9096,9562,9934,11107,12367,13344,14040,15212,15730,16547,16591,16671,16699,16669,16771,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HAWTHORN PIT,145,218,326,634,913,1265,1752,2151,3010,3726,4468,5249,6009,6691,7310,7851,8443,8969,9421,9833,11000,12381,13394,14128,15297,15854,16716,16759,16841,16870,16838,16949,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HAXBY ROAD T2 T3,78,119,211,429,626,874,1203,1475,2026,2513,2964,3477,3913,4350,4746,5057,5428,5756,6042,6276,7014,7847,8481,8932,9670,9996,10525,10553,10604,10622,10604,10673,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HEBBURN,21,32,63,115,163,222,280,344,472,581,689,814,930,1039,1138,1218,1312,1395,1469,1532,1717,1927,2080,2188,2376,2455,2566,2574,2586,2590,2586,2599,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HEBBURN WEST,7,12,24,44,61,84,100,123,162,200,235,278,316,353,387,413,444,472,498,518,581,649,699,734,798,823,855,857,861,862,860,864,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HEDWORTH,45,75,143,287,417,579,849,1043,1539,1903,2313,2733,3132,3495,3823,4108,4423,4702,4943,5166,5790,6511,7047,7431,8058,8349,8797,8814,8852,8863,8845,8901,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HEIGHINGTON,2,2,3,4,5,6,8,10,12,14,17,19,22,24,27,30,33,35,38,41,45,50,54,58,63,67,72,74,76,77,77,77,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HEXHAM,66,89,123,278,412,576,753,924,1146,1417,1603,1874,2120,2360,2581,2747,2959,3150,3313,3437,3841,4327,4665,4911,5318,5516,5847,5876,5918,5935,5926,5968,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HIGH BARMSTON,49,84,181,339,481,659,819,1007,1470,1813,2189,2579,2975,3319,3631,3910,4204,4463,4694,4909,5497,6199,6711,7076,7675,7931,8281,8305,8344,8359,8347,8392,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HIGH FLATTS,68,117,239,485,710,992,1319,1619,2290,2836,3383,3975,4501,5008,5468,5845,6275,6653,6988,7275,8135,9110,9854,10384,11250,11620,12174,12207,12263,12285,12267,12340,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HOUGHTON,65,105,195,387,561,779,1107,1360,1979,2446,2973,3508,4012,4474,4891,5257,5659,6013,6322,6610,7403,8314,9002,9495,10295,10668,11229,11256,11307,11325,11303,11373,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HOWDON,23,35,62,115,162,221,311,382,562,695,843,996,1145,1279,1399,1506,1623,1726,1816,1900,2129,2395,2593,2735,2967,3077,3244,3253,3270,3277,3271,3292,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HUNTINGTON NEW LANE,74,105,160,336,486,673,898,1102,1448,1793,2068,2422,2758,3071,3358,3583,3856,4099,4306,4470,4999,5638,6081,6397,6922,7166,7584,7609,7651,7667,7652,7705,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
HUSTHWAITE 33/11KV,81,107,141,444,674,952,914,1121,1255,1554,1651,1900,2077,2297,2505,2625,2820,2997,3152,3227,3568,3972,4249,4451,4782,4935,5207,5250,5300,5327,5326,5364,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
JARROW,20,31,57,105,150,205,282,347,490,604,724,855,979,1094,1198,1285,1385,1474,1551,1620,1816,2040,2205,2322,2520,2609,2744,2752,2765,2770,2764,2780,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
KENTON,63,101,179,382,567,798,1109,1358,1871,2329,2685,3134,3524,3912,4264,4527,4847,5131,5376,5558,6205,6978,7537,7931,8574,8845,9320,9349,9399,9421,9409,9476,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
KIELDER,5,6,8,102,166,242,172,211,186,229,212,238,239,262,284,285,307,328,346,341,367,385,399,408,428,434,451,456,460,463,463,466,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
KILLINGWORTH,42,78,182,348,495,680,812,998,1439,1777,2125,2502,2889,3223,3525,3791,4072,4318,4541,4740,5308,5993,6486,6834,7412,7645,7956,7977,8012,8027,8018,8061,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
KIRBYMOORSIDE,73,98,134,302,443,618,744,913,1089,1350,1477,1716,1905,2115,2311,2437,2620,2787,2931,3020,3365,3773,4055,4260,4604,4764,5047,5089,5138,5163,5162,5201,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
LINTON 66/20KV,65,89,120,279,406,564,671,824,1016,1256,1427,1668,1886,2099,2296,2444,2633,2803,2948,3055,3411,3831,4122,4331,4681,4848,5131,5151,5183,5196,5187,5223,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
LONGBENTON,80,126,227,452,653,906,1192,1461,2050,2548,2987,3493,3942,4378,4772,5085,5447,5766,6047,6273,7003,7866,8506,8960,9692,10006,10517,10548,10603,10626,10613,10685,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
LOW SPENNYMOOR,66,98,158,309,446,618,841,1032,1408,1744,2066,2428,2750,3061,3343,3571,3839,4075,4281,4455,4983,5585,6034,6355,6884,7123,7500,7518,7553,7565,7551,7599,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
LYNEMOUTH,13,19,27,63,93,130,163,200,255,314,365,428,487,543,594,634,684,728,766,796,890,998,1074,1129,1222,1266,1338,1342,1349,1352,1349,1358,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
MADDISON STREET,90,150,294,588,855,1190,1600,1965,2768,3428,4069,4787,5439,6059,6620,7078,7605,8070,8479,8825,9877,11088,11987,12625,13684,14141,14839,14880,14952,14980,14958,15051,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
MALLEABLE,65,92,149,276,394,543,717,880,1232,1526,1801,2107,2375,2639,2881,3077,3302,3503,3683,3834,4281,4803,5198,5485,5939,6154,6486,6525,6574,6599,6594,6638,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
MALTON,135,181,247,591,876,1229,1448,1775,2122,2632,2884,3346,3715,4122,4501,4746,5100,5420,5697,5865,6530,7320,7865,8261,8918,9221,9759,9831,9918,9962,9958,10033,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
MEADOWFIELD,33,48,75,141,202,279,388,475,654,808,970,1139,1279,1421,1551,1658,1782,1892,1989,2074,2316,2581,2793,2947,3191,3308,3486,3500,3521,3530,3524,3546,NPgN,Primary,NG FES - Leading the Way,Number of heat pumps (domestic and I&C)
