Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,0.06,0.065,0.067,0.068,0.07,0.072,0.075,0.08,0.083,0.088,0.09,0.093,0.096,0.098,0.104,0.109,0.114,0.121,0.129,0.138,0.143,0.147,0.152,0.153,0.155,0.155,0.155,0.156,0.156,0.156,0.156,0.156,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BENWELL,0.057,0.062,0.064,0.065,0.067,0.069,0.072,0.077,0.08,0.085,0.087,0.09,0.094,0.096,0.102,0.108,0.113,0.121,0.128,0.138,0.143,0.147,0.153,0.154,0.156,0.157,0.157,0.157,0.157,0.157,0.157,0.157,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BILLINGHAM MARSH HOUSE,0.027,0.029,0.03,0.03,0.031,0.032,0.033,0.035,0.037,0.039,0.039,0.041,0.042,0.043,0.045,0.047,0.049,0.052,0.055,0.059,0.061,0.063,0.065,0.065,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BILLY MILL,0.044,0.048,0.049,0.05,0.052,0.053,0.055,0.059,0.061,0.064,0.066,0.068,0.07,0.072,0.076,0.08,0.084,0.089,0.094,0.101,0.104,0.107,0.111,0.112,0.113,0.113,0.113,0.114,0.114,0.114,0.114,0.114,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BIRTLEY GROVE 66/11KV,0.036,0.039,0.04,0.041,0.042,0.043,0.045,0.048,0.05,0.052,0.054,0.055,0.057,0.058,0.062,0.065,0.068,0.072,0.076,0.081,0.084,0.087,0.089,0.09,0.091,0.091,0.091,0.092,0.092,0.092,0.092,0.092,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BIRTLEY GROVE 66/20KV,0.029,0.032,0.033,0.034,0.035,0.036,0.037,0.039,0.041,0.043,0.044,0.046,0.047,0.049,0.052,0.054,0.057,0.06,0.064,0.069,0.071,0.073,0.076,0.076,0.077,0.078,0.078,0.078,0.078,0.078,0.078,0.078,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BLAYDON BURN,0.089,0.097,0.1,0.102,0.105,0.108,0.112,0.119,0.124,0.13,0.133,0.138,0.142,0.145,0.154,0.161,0.169,0.179,0.19,0.203,0.21,0.216,0.222,0.224,0.227,0.228,0.228,0.228,0.228,0.228,0.228,0.228,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BLUCHER 33/11KV,0.049,0.053,0.055,0.056,0.057,0.059,0.061,0.065,0.068,0.071,0.073,0.075,0.077,0.079,0.084,0.088,0.092,0.097,0.103,0.11,0.114,0.117,0.121,0.122,0.123,0.124,0.124,0.124,0.124,0.124,0.124,0.124,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BOLDON DOWNHILL,0.028,0.03,0.031,0.032,0.032,0.033,0.035,0.037,0.038,0.04,0.041,0.043,0.044,0.045,0.048,0.05,0.052,0.055,0.059,0.063,0.065,0.067,0.069,0.07,0.07,0.071,0.071,0.071,0.071,0.071,0.071,0.071,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.043,0.047,0.048,0.05,0.051,0.052,0.054,0.057,0.06,0.063,0.064,0.066,0.068,0.07,0.074,0.077,0.081,0.085,0.09,0.097,0.1,0.103,0.105,0.106,0.107,0.108,0.108,0.108,0.108,0.108,0.108,0.108,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.074,0.08,0.083,0.084,0.087,0.09,0.094,0.1,0.104,0.111,0.113,0.117,0.122,0.125,0.133,0.14,0.147,0.157,0.167,0.179,0.186,0.191,0.199,0.2,0.202,0.204,0.204,0.204,0.204,0.204,0.204,0.204,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.047,0.051,0.052,0.053,0.055,0.056,0.059,0.062,0.065,0.069,0.07,0.073,0.075,0.077,0.082,0.086,0.09,0.096,0.102,0.109,0.113,0.116,0.12,0.121,0.122,0.123,0.123,0.123,0.123,0.123,0.123,0.123,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BRANCEPETH,0.125,0.135,0.139,0.142,0.146,0.15,0.156,0.165,0.171,0.181,0.184,0.19,0.195,0.2,0.211,0.221,0.231,0.245,0.259,0.277,0.287,0.294,0.302,0.304,0.307,0.309,0.309,0.309,0.309,0.309,0.309,0.309,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BREAMISH STREET,0.042,0.045,0.047,0.048,0.05,0.051,0.053,0.057,0.059,0.063,0.065,0.067,0.07,0.072,0.076,0.081,0.085,0.09,0.096,0.103,0.107,0.11,0.115,0.116,0.117,0.118,0.118,0.118,0.118,0.118,0.118,0.118,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
BRENDA TRADING,0.087,0.095,0.097,0.099,0.103,0.106,0.11,0.117,0.122,0.129,0.132,0.136,0.141,0.145,0.154,0.162,0.17,0.18,0.192,0.205,0.213,0.219,0.227,0.229,0.231,0.232,0.232,0.233,0.233,0.233,0.233,0.233,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CAMPLESHON ROAD,0.087,0.095,0.098,0.1,0.103,0.106,0.11,0.116,0.121,0.128,0.131,0.136,0.14,0.144,0.152,0.16,0.167,0.177,0.189,0.202,0.209,0.215,0.222,0.223,0.226,0.227,0.227,0.227,0.227,0.227,0.227,0.227,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CARLEY HILL,0.069,0.074,0.076,0.078,0.081,0.083,0.086,0.092,0.096,0.101,0.104,0.108,0.111,0.114,0.121,0.128,0.134,0.142,0.151,0.162,0.168,0.173,0.179,0.181,0.183,0.184,0.184,0.184,0.184,0.184,0.184,0.184,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.109,0.118,0.121,0.124,0.127,0.131,0.136,0.144,0.15,0.159,0.162,0.167,0.172,0.176,0.187,0.196,0.205,0.217,0.231,0.246,0.255,0.262,0.27,0.272,0.275,0.276,0.276,0.276,0.276,0.277,0.277,0.277,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CARR HILL,0.059,0.064,0.066,0.067,0.069,0.071,0.074,0.079,0.082,0.086,0.088,0.091,0.095,0.097,0.103,0.108,0.113,0.12,0.127,0.136,0.141,0.145,0.15,0.152,0.153,0.154,0.154,0.154,0.154,0.154,0.154,0.154,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CATTERICK CAMP,0.107,0.116,0.119,0.122,0.126,0.129,0.134,0.142,0.148,0.157,0.16,0.165,0.17,0.175,0.185,0.194,0.203,0.215,0.229,0.245,0.253,0.26,0.268,0.271,0.273,0.275,0.275,0.275,0.275,0.275,0.275,0.275,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CLOSE,0.1,0.109,0.112,0.114,0.119,0.123,0.128,0.137,0.143,0.152,0.157,0.162,0.17,0.175,0.186,0.197,0.207,0.221,0.236,0.254,0.264,0.271,0.284,0.287,0.29,0.292,0.292,0.292,0.292,0.292,0.292,0.292,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CONEYTHORPE,0.095,0.103,0.106,0.108,0.111,0.114,0.118,0.125,0.13,0.137,0.139,0.144,0.147,0.151,0.16,0.167,0.174,0.184,0.196,0.209,0.216,0.221,0.227,0.228,0.231,0.232,0.232,0.232,0.232,0.232,0.232,0.232,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CONSETT,0.13,0.141,0.145,0.148,0.152,0.156,0.162,0.172,0.179,0.188,0.192,0.199,0.204,0.209,0.221,0.231,0.242,0.256,0.271,0.29,0.3,0.308,0.316,0.319,0.322,0.324,0.324,0.324,0.324,0.324,0.324,0.324,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CORPORATION STREET,0.029,0.032,0.033,0.034,0.035,0.036,0.038,0.04,0.042,0.045,0.046,0.048,0.05,0.051,0.055,0.058,0.061,0.065,0.07,0.075,0.078,0.08,0.084,0.085,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.086,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
COWTON,0.031,0.033,0.034,0.035,0.036,0.037,0.038,0.04,0.042,0.044,0.044,0.046,0.046,0.048,0.05,0.052,0.054,0.057,0.06,0.064,0.066,0.068,0.069,0.069,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.036,0.039,0.041,0.041,0.043,0.044,0.046,0.048,0.05,0.053,0.054,0.056,0.057,0.059,0.062,0.065,0.068,0.072,0.077,0.082,0.085,0.087,0.09,0.091,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.039,0.043,0.044,0.045,0.046,0.047,0.049,0.052,0.054,0.057,0.058,0.06,0.061,0.063,0.066,0.069,0.072,0.077,0.081,0.087,0.09,0.092,0.094,0.095,0.096,0.097,0.097,0.097,0.097,0.097,0.097,0.097,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DARLEY,0.074,0.08,0.082,0.084,0.086,0.089,0.092,0.097,0.101,0.106,0.108,0.111,0.114,0.117,0.123,0.128,0.134,0.142,0.15,0.16,0.166,0.17,0.173,0.174,0.176,0.177,0.177,0.177,0.177,0.177,0.177,0.177,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.041,0.044,0.045,0.046,0.048,0.049,0.051,0.054,0.056,0.06,0.061,0.063,0.065,0.067,0.071,0.074,0.078,0.082,0.088,0.094,0.097,0.1,0.103,0.104,0.105,0.106,0.106,0.106,0.106,0.106,0.106,0.106,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.095,0.103,0.106,0.108,0.112,0.116,0.12,0.128,0.134,0.142,0.146,0.151,0.157,0.162,0.172,0.182,0.191,0.203,0.216,0.232,0.241,0.247,0.258,0.26,0.263,0.264,0.264,0.265,0.265,0.265,0.265,0.265,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.02,0.022,0.022,0.023,0.023,0.024,0.025,0.027,0.028,0.029,0.03,0.031,0.032,0.033,0.035,0.037,0.039,0.041,0.044,0.047,0.049,0.05,0.052,0.053,0.053,0.054,0.054,0.054,0.054,0.054,0.054,0.054,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DARLINGTON EAST,0.072,0.078,0.08,0.082,0.084,0.087,0.09,0.095,0.099,0.105,0.107,0.111,0.114,0.116,0.123,0.129,0.135,0.143,0.152,0.162,0.168,0.172,0.177,0.179,0.181,0.182,0.182,0.182,0.182,0.182,0.182,0.182,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DARLINGTON WEST,0.047,0.051,0.052,0.054,0.055,0.057,0.059,0.063,0.065,0.069,0.071,0.073,0.076,0.078,0.082,0.087,0.091,0.096,0.102,0.109,0.113,0.116,0.121,0.122,0.123,0.124,0.124,0.124,0.124,0.124,0.124,0.124,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DENWICK,0.247,0.268,0.276,0.282,0.289,0.298,0.309,0.326,0.34,0.358,0.366,0.378,0.387,0.396,0.419,0.439,0.459,0.485,0.515,0.55,0.569,0.584,0.598,0.603,0.609,0.612,0.612,0.613,0.613,0.613,0.613,0.613,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DUNSTON 66/11KV,0.045,0.049,0.05,0.051,0.053,0.055,0.057,0.061,0.063,0.067,0.069,0.071,0.074,0.076,0.081,0.085,0.09,0.095,0.102,0.109,0.113,0.116,0.121,0.122,0.123,0.124,0.124,0.124,0.124,0.124,0.124,0.124,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DUNSTON 66/20KV,0.053,0.057,0.059,0.06,0.062,0.064,0.066,0.07,0.073,0.078,0.08,0.082,0.085,0.088,0.093,0.098,0.102,0.109,0.116,0.124,0.128,0.132,0.137,0.138,0.14,0.14,0.14,0.141,0.141,0.141,0.141,0.141,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
DURHAM EAST,0.055,0.06,0.062,0.063,0.066,0.068,0.071,0.076,0.079,0.084,0.087,0.09,0.094,0.097,0.103,0.109,0.115,0.122,0.131,0.141,0.146,0.15,0.157,0.159,0.16,0.161,0.161,0.162,0.162,0.162,0.162,0.162,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
EASTFIELD,3.318,3.324,3.326,3.328,3.331,3.333,3.337,3.342,3.346,3.352,3.355,3.358,3.362,3.365,3.372,3.378,3.385,3.393,3.402,3.413,3.419,3.424,3.43,3.431,3.433,3.434,3.434,3.435,3.435,3.435,3.435,3.435,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
EASTGATE CEMENT,0.066,0.072,0.074,0.076,0.078,0.08,0.083,0.087,0.091,0.096,0.098,0.101,0.103,0.106,0.112,0.117,0.122,0.129,0.137,0.146,0.151,0.155,0.158,0.159,0.161,0.162,0.162,0.162,0.162,0.162,0.162,0.162,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.053,0.057,0.059,0.06,0.063,0.065,0.067,0.072,0.075,0.08,0.082,0.085,0.089,0.091,0.097,0.103,0.108,0.115,0.122,0.131,0.136,0.14,0.146,0.148,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
ELVINGTON,0.065,0.07,0.072,0.074,0.076,0.078,0.081,0.085,0.089,0.093,0.095,0.098,0.1,0.103,0.108,0.113,0.118,0.125,0.132,0.141,0.146,0.15,0.153,0.154,0.156,0.156,0.156,0.157,0.157,0.157,0.157,0.157,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
FARADAY STREET,0.092,0.1,0.102,0.105,0.109,0.112,0.116,0.124,0.13,0.138,0.141,0.146,0.152,0.156,0.166,0.176,0.184,0.196,0.209,0.224,0.233,0.239,0.25,0.252,0.255,0.256,0.256,0.256,0.256,0.256,0.257,0.257,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.093,0.101,0.104,0.106,0.109,0.112,0.117,0.124,0.129,0.136,0.139,0.143,0.148,0.151,0.16,0.168,0.176,0.186,0.198,0.211,0.218,0.224,0.231,0.233,0.235,0.237,0.237,0.237,0.237,0.237,0.237,0.237,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
FISHBURN,0.084,0.091,0.094,0.096,0.099,0.101,0.105,0.112,0.116,0.123,0.125,0.129,0.133,0.137,0.145,0.152,0.159,0.168,0.179,0.191,0.198,0.203,0.209,0.211,0.213,0.214,0.214,0.214,0.214,0.214,0.215,0.215,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.055,0.059,0.061,0.062,0.064,0.066,0.069,0.073,0.076,0.08,0.082,0.085,0.088,0.09,0.095,0.1,0.105,0.111,0.118,0.126,0.131,0.134,0.139,0.14,0.141,0.142,0.142,0.142,0.142,0.142,0.143,0.143,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
FOSS ISLANDS,0.139,0.151,0.156,0.159,0.165,0.171,0.177,0.189,0.198,0.211,0.217,0.224,0.234,0.241,0.256,0.271,0.285,0.304,0.324,0.348,0.361,0.371,0.388,0.392,0.396,0.398,0.398,0.399,0.399,0.399,0.399,0.399,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.077,0.083,0.086,0.088,0.091,0.093,0.097,0.103,0.108,0.114,0.117,0.121,0.126,0.129,0.137,0.144,0.151,0.161,0.171,0.184,0.19,0.196,0.203,0.205,0.207,0.209,0.209,0.209,0.209,0.209,0.209,0.209,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
FOURSTONES 20KV,0.228,0.248,0.255,0.261,0.267,0.275,0.284,0.3,0.312,0.329,0.334,0.345,0.352,0.361,0.381,0.397,0.415,0.438,0.464,0.495,0.512,0.525,0.535,0.539,0.544,0.547,0.547,0.548,0.548,0.548,0.548,0.548,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
FYLANDS BRIDGE,0.088,0.095,0.098,0.1,0.103,0.106,0.11,0.116,0.121,0.127,0.13,0.134,0.138,0.141,0.149,0.157,0.164,0.173,0.184,0.196,0.203,0.209,0.215,0.216,0.219,0.22,0.22,0.22,0.22,0.22,0.22,0.22,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GALE LANE,0.032,0.035,0.036,0.037,0.038,0.039,0.04,0.043,0.045,0.047,0.048,0.05,0.052,0.053,0.056,0.059,0.062,0.066,0.07,0.075,0.077,0.079,0.083,0.083,0.084,0.085,0.085,0.085,0.085,0.085,0.085,0.085,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GARWOOD STREET,0.095,0.103,0.107,0.109,0.113,0.116,0.121,0.129,0.135,0.143,0.147,0.152,0.158,0.163,0.173,0.183,0.192,0.204,0.218,0.233,0.242,0.249,0.26,0.262,0.265,0.266,0.266,0.267,0.267,0.267,0.267,0.267,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.048,0.052,0.054,0.055,0.057,0.059,0.061,0.065,0.068,0.072,0.074,0.077,0.08,0.082,0.087,0.092,0.097,0.103,0.11,0.118,0.123,0.126,0.131,0.133,0.134,0.135,0.135,0.135,0.135,0.135,0.135,0.135,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GATESHEAD EAST,2.717,2.718,2.719,2.719,2.72,2.721,2.721,2.723,2.724,2.725,2.725,2.726,2.727,2.728,2.729,2.731,2.732,2.734,2.736,2.739,2.74,2.741,2.742,2.743,2.743,2.743,2.743,2.743,2.743,2.743,2.743,2.743,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.037,0.04,0.041,0.042,0.044,0.045,0.047,0.05,0.052,0.055,0.057,0.059,0.061,0.063,0.067,0.071,0.074,0.079,0.084,0.09,0.094,0.096,0.1,0.101,0.102,0.103,0.103,0.103,0.103,0.103,0.103,0.103,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GRANGETOWN,0.066,0.072,0.074,0.075,0.078,0.08,0.083,0.088,0.092,0.098,0.1,0.103,0.107,0.11,0.116,0.122,0.128,0.136,0.145,0.155,0.16,0.165,0.171,0.172,0.174,0.175,0.175,0.175,0.175,0.175,0.175,0.175,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GREATHAM,0.031,0.034,0.035,0.036,0.037,0.038,0.039,0.041,0.043,0.045,0.046,0.048,0.049,0.051,0.054,0.056,0.059,0.062,0.066,0.071,0.073,0.075,0.077,0.078,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.079,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.132,0.143,0.147,0.15,0.154,0.158,0.164,0.173,0.181,0.19,0.194,0.2,0.206,0.211,0.223,0.233,0.244,0.258,0.273,0.292,0.302,0.31,0.318,0.32,0.324,0.325,0.325,0.326,0.326,0.326,0.326,0.326,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HARLOW GREEN,0.046,0.05,0.051,0.052,0.054,0.056,0.058,0.062,0.064,0.068,0.07,0.072,0.075,0.076,0.081,0.085,0.089,0.095,0.101,0.108,0.112,0.115,0.119,0.12,0.122,0.122,0.122,0.122,0.122,0.123,0.123,0.123,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HARMIRE BRIDGE,0.183,0.198,0.204,0.209,0.214,0.22,0.228,0.24,0.25,0.263,0.267,0.276,0.282,0.288,0.305,0.317,0.331,0.35,0.371,0.395,0.409,0.419,0.427,0.43,0.435,0.437,0.437,0.437,0.437,0.438,0.438,0.438,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HARRATON,0.097,0.105,0.108,0.111,0.114,0.117,0.121,0.128,0.133,0.141,0.143,0.148,0.152,0.155,0.164,0.172,0.18,0.19,0.202,0.215,0.223,0.228,0.234,0.236,0.238,0.24,0.24,0.24,0.24,0.24,0.24,0.24,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HARROGATE 132/11KV,0.168,0.182,0.188,0.192,0.198,0.204,0.212,0.225,0.235,0.248,0.254,0.263,0.272,0.279,0.296,0.312,0.327,0.347,0.369,0.395,0.41,0.421,0.436,0.44,0.444,0.447,0.447,0.447,0.447,0.448,0.448,0.448,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HARROGATE WEST,0.051,0.056,0.057,0.058,0.06,0.062,0.065,0.069,0.072,0.076,0.078,0.081,0.084,0.086,0.091,0.096,0.101,0.107,0.114,0.122,0.127,0.13,0.135,0.136,0.138,0.139,0.139,0.139,0.139,0.139,0.139,0.139,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.11,0.119,0.122,0.125,0.129,0.133,0.138,0.146,0.152,0.161,0.165,0.17,0.176,0.18,0.191,0.2,0.21,0.223,0.236,0.253,0.262,0.269,0.278,0.28,0.283,0.285,0.285,0.285,0.285,0.285,0.285,0.285,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HAWTHORN PIT,0.102,0.111,0.114,0.116,0.12,0.123,0.128,0.136,0.141,0.149,0.153,0.158,0.163,0.167,0.176,0.185,0.194,0.206,0.218,0.233,0.242,0.248,0.256,0.258,0.261,0.262,0.262,0.263,0.263,0.263,0.263,0.263,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.054,0.059,0.06,0.062,0.063,0.065,0.068,0.072,0.075,0.079,0.081,0.084,0.086,0.088,0.094,0.098,0.103,0.109,0.116,0.124,0.128,0.132,0.136,0.137,0.139,0.139,0.139,0.139,0.139,0.139,0.14,0.14,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HEBBURN,0.027,0.029,0.03,0.03,0.031,0.032,0.033,0.035,0.037,0.039,0.04,0.041,0.042,0.043,0.046,0.048,0.051,0.054,0.057,0.061,0.063,0.065,0.067,0.067,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HEBBURN WEST,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.01,0.01,0.01,0.01,0.011,0.011,0.012,0.012,0.013,0.014,0.015,0.015,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HEDWORTH,0.032,0.035,0.036,0.037,0.038,0.039,0.04,0.043,0.045,0.047,0.048,0.05,0.051,0.052,0.055,0.058,0.061,0.064,0.068,0.073,0.076,0.078,0.08,0.081,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.082,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
HEIGHINGTON,0.014,0.016,0.016,0.016,0.017,0.017,0.018,0.019,0.02,0.021,0.021,0.022,0.022,0.023,0.024,0.025,0.027,0.028,0.03,0.032,0.033,0.034,0.034,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,NPgN,Primary,NG FES - System Transformation,Total installed storage capacity (MW)
