Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
EDUCATIONAL PRECINCT,0.348,0.366,0.39,0.421,0.481,0.55,0.627,0.74,0.854,0.99,1.133,1.282,1.443,1.609,1.772,1.937,2.106,2.24,2.364,2.501,2.639,2.788,2.934,3.076,3.215,3.337,3.46,3.578,3.693,3.804,3.915,4.027,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
ELVINGTON,1.345,1.353,1.363,1.376,1.405,1.439,1.475,1.527,1.579,1.642,1.708,1.779,1.856,1.937,2.016,2.096,2.177,2.24,2.295,2.359,2.423,2.493,2.562,2.63,2.696,2.756,2.815,2.874,2.93,2.985,3.041,3.096,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
FARADAY STREET,0.645,0.688,0.746,0.821,0.957,1.115,1.291,1.554,1.82,2.138,2.471,2.816,3.186,3.569,3.945,4.325,4.712,5.027,5.319,5.64,5.963,6.308,6.647,6.977,7.3,7.58,7.863,8.136,8.399,8.654,8.909,9.166,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.019,2.066,2.131,2.214,2.344,2.496,2.667,2.939,3.215,3.547,3.892,4.248,4.622,5.006,5.387,5.773,6.165,6.502,6.827,7.172,7.519,7.881,8.235,8.58,8.916,9.205,9.496,9.776,10.046,10.305,10.566,10.829,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
FISHBURN,25.481,25.529,25.594,25.677,25.812,25.97,26.147,26.425,26.707,27.047,27.401,27.768,28.155,28.555,28.95,29.349,29.756,30.102,30.433,30.786,31.142,31.514,31.88,32.236,32.583,32.883,33.186,33.478,33.759,34.03,34.302,34.577,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.798,0.816,0.842,0.874,0.931,0.996,1.069,1.181,1.294,1.429,1.57,1.715,1.87,2.029,2.186,2.345,2.507,2.641,2.768,2.905,3.043,3.188,3.332,3.471,3.607,3.724,3.842,3.957,4.066,4.172,4.278,4.385,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
FOSS ISLANDS,0.854,0.895,0.949,1.019,1.158,1.318,1.494,1.752,2.011,2.324,2.652,2.995,3.366,3.753,4.129,4.511,4.9,5.209,5.49,5.805,6.121,6.462,6.798,7.127,7.448,7.731,8.015,8.291,8.558,8.816,9.075,9.336,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.513,0.552,0.605,0.674,0.785,0.914,1.058,1.287,1.517,1.793,2.078,2.372,2.681,2.998,3.313,3.631,3.954,4.229,4.493,4.774,5.057,5.353,5.643,5.925,6.199,6.434,6.671,6.899,7.118,7.328,7.54,7.753,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
FOURSTONES 20KV,37.022,37.064,37.12,37.191,37.347,37.526,37.723,38.002,38.286,38.631,39.002,39.397,39.83,40.284,40.725,41.172,41.628,41.985,42.307,42.671,43.037,43.434,43.828,44.215,44.594,44.935,45.278,45.613,45.94,46.258,46.578,46.9,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.121,2.167,2.229,2.309,2.44,2.592,2.764,3.032,3.303,3.631,3.972,4.326,4.7,5.086,5.467,5.853,6.245,6.579,6.897,7.237,7.58,7.94,8.292,8.636,8.971,9.26,9.552,9.834,10.105,10.367,10.63,10.894,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GALE LANE,7.002,7.038,7.088,7.153,7.242,7.347,7.467,7.667,7.869,8.112,8.361,8.615,8.877,9.143,9.41,9.681,9.954,10.2,10.443,10.694,10.947,11.207,11.46,11.705,11.943,12.144,12.347,12.541,12.727,12.904,13.082,13.262,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GARWOOD STREET,1.159,1.192,1.237,1.294,1.406,1.535,1.678,1.887,2.097,2.35,2.615,2.892,3.19,3.502,3.805,4.112,4.425,4.674,4.901,5.154,5.409,5.684,5.954,6.219,6.477,6.704,6.932,7.153,7.366,7.573,7.781,7.989,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,0.233,0.247,0.267,0.291,0.347,0.412,0.482,0.58,0.678,0.796,0.922,1.054,1.199,1.352,1.499,1.648,1.801,1.916,2.018,2.136,2.254,2.384,2.512,2.639,2.762,2.872,2.983,3.091,3.195,3.297,3.399,3.502,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.173,0.175,0.178,0.182,0.192,0.203,0.215,0.231,0.247,0.266,0.287,0.309,0.334,0.36,0.385,0.41,0.436,0.455,0.47,0.489,0.508,0.529,0.551,0.572,0.592,0.611,0.63,0.648,0.666,0.683,0.701,0.718,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.578,0.593,0.612,0.637,0.681,0.733,0.79,0.877,0.964,1.069,1.178,1.292,1.413,1.538,1.661,1.785,1.912,2.016,2.113,2.219,2.326,2.439,2.55,2.659,2.765,2.857,2.949,3.039,3.125,3.208,3.291,3.375,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GRANGETOWN,1.271,1.312,1.37,1.443,1.569,1.715,1.879,2.13,2.384,2.689,3.006,3.334,3.683,4.044,4.398,4.758,5.123,5.428,5.715,6.026,6.339,6.669,6.994,7.31,7.618,7.884,8.153,8.412,8.662,8.902,9.144,9.387,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GREATHAM,0.186,0.19,0.196,0.203,0.224,0.247,0.272,0.306,0.339,0.379,0.422,0.468,0.52,0.574,0.627,0.68,0.734,0.773,0.805,0.844,0.884,0.928,0.973,1.016,1.059,1.098,1.137,1.176,1.213,1.25,1.287,1.324,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.158,7.215,7.292,7.391,7.562,7.761,7.983,8.324,8.668,9.084,9.518,9.969,10.449,10.945,11.434,11.928,12.432,12.852,13.248,13.677,14.108,14.564,15.011,15.448,15.874,16.244,16.616,16.977,17.324,17.659,17.997,18.336,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HARLOW GREEN,1.081,1.124,1.183,1.258,1.373,1.507,1.659,1.903,2.15,2.445,2.75,3.062,3.389,3.723,4.056,4.392,4.733,5.029,5.316,5.618,5.923,6.24,6.549,6.85,7.142,7.391,7.642,7.883,8.115,8.336,8.559,8.784,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.618,1.646,1.685,1.734,1.845,1.974,2.113,2.309,2.506,2.745,2.999,3.269,3.565,3.877,4.179,4.484,4.796,5.034,5.246,5.489,5.733,6,6.266,6.526,6.781,7.01,7.24,7.464,7.682,7.894,8.108,8.322,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HARRATON,2.004,2.031,2.067,2.114,2.201,2.302,2.413,2.58,2.748,2.949,3.16,3.379,3.613,3.857,4.096,4.337,4.583,4.782,4.966,5.169,5.374,5.592,5.806,6.016,6.221,6.399,6.578,6.752,6.92,7.081,7.244,7.407,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.256,1.328,1.427,1.553,1.774,2.032,2.319,2.758,3.203,3.741,4.307,4.898,5.529,6.184,6.828,7.479,8.143,8.694,9.213,9.776,10.343,10.943,11.533,12.109,12.672,13.164,13.66,14.141,14.606,15.055,15.506,15.961,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HARROGATE WEST,0.438,0.456,0.481,0.512,0.573,0.643,0.72,0.834,0.95,1.091,1.239,1.395,1.563,1.738,1.91,2.083,2.26,2.403,2.534,2.68,2.826,2.983,3.138,3.289,3.437,3.568,3.699,3.827,3.951,4.072,4.192,4.314,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,9.744,9.798,9.872,9.966,10.133,10.328,10.544,10.873,11.205,11.604,12.021,12.454,12.916,13.394,13.864,14.34,14.824,15.224,15.598,16.006,16.416,16.851,17.279,17.696,18.103,18.456,18.812,19.157,19.489,19.809,20.131,20.455,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HAWTHORN PIT,16.4,16.459,16.54,16.644,16.811,17.006,17.225,17.57,17.919,18.339,18.776,19.226,19.701,20.19,20.674,21.163,21.661,22.086,22.492,22.925,23.362,23.819,24.267,24.703,25.127,25.492,25.86,26.215,26.557,26.886,27.216,27.549,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.409,1.445,1.495,1.56,1.654,1.764,1.89,2.094,2.3,2.548,2.803,3.065,3.336,3.614,3.891,4.171,4.455,4.705,4.949,5.205,5.462,5.728,5.988,6.24,6.485,6.693,6.903,7.104,7.298,7.482,7.668,7.856,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HEBBURN,0.336,0.343,0.353,0.366,0.391,0.419,0.451,0.498,0.545,0.601,0.66,0.722,0.788,0.857,0.924,0.991,1.061,1.117,1.168,1.225,1.282,1.344,1.404,1.463,1.52,1.57,1.621,1.67,1.717,1.762,1.808,1.854,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
HEBBURN WEST,0.102,0.105,0.108,0.112,0.119,0.128,0.137,0.151,0.166,0.184,0.202,0.22,0.24,0.261,0.281,0.301,0.322,0.339,0.356,0.374,0.391,0.41,0.429,0.447,0.464,0.479,0.494,0.509,0.523,0.537,0.55,0.564,NPgN,Primary,NG FES - Leading the Way,Total installed renewable generation capacity (MW)
