Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,82304.3,81541.568,81546.847,81365.305,81465.211,81790.268,82125.015,82568.697,83268.915,84325.1,85396.627,86573.327,87958.851,89655.15,91434.518,93442.798,95623.493,98292.401,100996.241,104149.519,107536.951,111001.771,114612.226,118272.55,121689.324,124981.794,127179.795,128734.98,130163.736,131543.579,132771.98,133934.407,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
AMBERTON ROAD,124285.412,123434.257,123448.089,123338.441,123454.661,123767.021,124090.585,124509.09,125151.212,125967.389,126945.087,128012.301,129012.258,130224.37,131578.01,133082.114,134795.084,137161.703,139268.474,141850.636,144637.915,147499.918,150486.243,153559.177,156403.122,159223.127,161016.71,162361.601,163590.518,164879.429,165930.1,166926.141,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
ANNFIELD 66/20KV,103693.146,102919.773,102968.783,102895.967,103040.979,103367.535,103716.992,104175.587,104891.717,105798.955,106863.271,108038.532,109260.555,110696.769,112323.052,114122.904,116161.397,119413.466,122109.207,125223.552,128582.626,131994.824,135578.661,139197.849,142598.696,145936.134,148075.417,149622.22,151033.56,152650.472,153865.54,155011.097,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
ASHINGTON,90880.441,90327.292,90590.158,90724.107,91110.068,91738.522,92390.602,93170.157,94223.699,95556.469,97030.407,98634.052,100440.102,102528.279,104802.685,107315.426,110097.579,113821.338,117300.584,121338.156,125675.569,130017.002,134537.712,139127.28,143429.519,147615.242,150402.401,152429.506,154303.181,156343.931,157991.482,159561.755,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
AYCLIFFE FORREST,2347.948,2336.875,2336.886,2336.898,2336.915,2336.935,2336.959,2336.989,2337.024,2337.067,2337.117,2337.171,2325.637,2314.167,2302.761,2291.416,2280.132,2268.935,2257.802,2246.729,2235.715,2224.787,2213.798,2202.89,2192.045,2181.253,2170.492,2159.791,2149.142,2138.539,2127.99,2117.493,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
AYCLIFFE INDUSTRIAL,50680.19,50319.811,50350.538,50317.215,50376.835,50534.911,50695.86,50899.839,51201.369,51633.522,52094.81,52597.472,53100.748,53718.131,54374.185,55123.586,55958.169,56938.249,57963.747,59209.07,60556.102,61903.772,63322.297,64776.692,66116.1,67403.587,68217.559,68787.54,69302.113,69712.507,70132.675,70525.263,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BARDEN FRIAR,4937.335,4951.518,5000.845,5048.367,5101.927,5159.156,5216.75,5277.388,5389.224,5532.265,5648.391,5762.013,5894.758,6010.709,6125.852,6240.621,6367.039,6206.678,6414.398,6554.228,6699.166,6907.795,7102.717,7281.633,7460.916,7562.334,7668.868,7790.272,7905.526,7972.055,8073.761,8172.424,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BEDALE,86430.245,86458.202,87048.835,87641.914,88320.46,89077.094,89852.904,90688.102,91699.164,92747.887,93928.923,95171.604,96283.176,97456.59,98786.373,100183.977,101767.607,103341.219,105284.065,107461.785,109787.868,112197.396,114611.304,117072.737,119386.698,121519.991,123057.548,124274.54,125424.968,126402.637,127436.512,128443.417,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BELMONT,114336.334,113616.645,113655.854,113617.611,113723.863,113953.469,114200.309,114525.32,115021.156,115652.084,116394.242,117217.394,117875.717,118702.917,119665.651,120758.637,122022.977,123827.324,125497.707,127517.377,129716.395,131944.301,134224.378,136556.558,138717.765,140796.048,142057.913,142838.357,143531.671,144199.603,144754.583,145267.476,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BENSHAM,76209.987,75731.46,75738.111,75679.452,75731.907,75877.78,76033.259,76243.804,76570.559,77027.241,77531.889,78095.002,78601.554,79247.277,79969.237,80805.48,81755.082,83260.42,84523.485,86042.981,87695.412,89329.326,91041.854,92791.037,94405.752,96020.211,96961.189,97566.965,98104.035,98730.266,99166.652,99567.633,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BENTON SQUARE,82616.852,82191.979,82474.163,82626.523,82988.861,83558.632,84132.907,84795.834,85661.353,86804.863,87993.26,89263.846,90630.871,92223.283,93884.776,95730.914,97734.324,100155.121,102511.306,105322.222,108330.651,111293.105,114423.793,117644.521,120632.027,123585.369,125580.589,127150.118,128617.436,130061.811,131369.819,132629.98,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BENWELL,93266.52,92767.037,92983.439,93065.486,93361.934,93799.545,94255.593,94796.188,95526.418,96501.156,97483.37,98544.74,99559.788,100799.272,102102.335,103562.013,105134.516,107363.407,109385.23,111649.993,114073.286,116629.802,119242.577,121874.521,124382.157,126839.833,128537.514,129798.681,130975.828,132203.186,133253.749,134263.06,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BILLINGHAM MARSH HOUSE,65957.808,65531.185,65735.652,65813.59,66104.955,66589.299,67086.905,67678.903,68482.425,69543.351,70671.696,71897.232,73308.873,74973.346,76748.122,78724.246,80898.244,83560.38,86196.419,89303.467,92642.746,95985.058,99506.688,103085.591,106415.268,109608.012,111761.437,113313.145,114746.818,115979.982,117215.209,118391.986,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BILLY MILL,87795.97,87446.22,87786.477,88017.833,88435.234,88993.449,89566.138,90219.161,91045.695,92106.705,93187.838,94350.758,95469.424,96801.356,98214.025,99794.432,101506.993,103685.057,105792.853,108249.043,110885.823,113504.505,116215.176,118983.249,121574.32,124122.949,125849.645,127103.654,128280.119,129453.122,130510.55,131533.712,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
BIRTLEY GROVE 66/11KV,74001.167,73490.457,73509.597,73448.016,73512.047,73689.513,73872.257,74108.675,74470.949,74983.919,75534.021,76136.107,76678.369,77357.583,78093.395,78935.854,79880.461,81126.523,82309.395,83755.072,85321.97,86885.76,88538.821,90234.829,91793.372,93305.927,94241.586,94884.63,95462.991,96018.079,96494.095,96937.52,NPgN,Primary,NG FES - Steady Progression,Total demand (MWh)
