Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,0.06,0.073,0.078,0.082,0.088,0.094,0.116,0.128,0.137,0.244,0.329,0.535,0.722,0.884,1.243,1.515,1.784,2.158,2.5,3.059,3.306,3.441,3.658,3.716,3.83,3.887,3.887,3.887,3.888,3.888,3.888,3.889,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BENWELL,0.057,0.07,0.075,0.079,0.085,0.091,0.112,0.125,0.134,0.236,0.317,0.511,0.69,0.843,1.184,1.443,1.698,2.052,2.377,2.907,3.141,3.27,3.478,3.533,3.641,3.695,3.695,3.696,3.696,3.696,3.697,3.697,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BILLINGHAM MARSH HOUSE,0.027,0.032,0.035,0.036,0.038,0.041,0.061,0.066,0.07,0.181,0.273,0.5,0.706,0.885,1.279,1.577,1.872,2.282,2.654,3.269,3.539,3.684,3.92,3.984,4.109,4.172,4.172,4.173,4.173,4.173,4.174,4.174,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BILLY MILL,0.044,0.054,0.058,0.061,0.065,0.069,0.087,0.096,0.103,0.195,0.269,0.448,0.611,0.752,1.065,1.302,1.536,1.861,2.159,2.646,2.861,2.978,3.166,3.216,3.316,3.365,3.365,3.366,3.366,3.366,3.367,3.367,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BIRTLEY GROVE 66/11KV,0.036,0.044,0.047,0.05,0.053,0.056,0.07,0.077,0.083,0.153,0.209,0.345,0.469,0.576,0.814,0.994,1.172,1.42,1.646,2.016,2.18,2.269,2.412,2.45,2.526,2.564,2.564,2.564,2.564,2.564,2.565,2.565,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BIRTLEY GROVE 66/20KV,0.029,0.036,0.039,0.041,0.044,0.046,0.056,0.062,0.067,0.11,0.144,0.225,0.299,0.363,0.505,0.613,0.719,0.867,1.004,1.224,1.322,1.376,1.463,1.486,1.531,1.553,1.553,1.553,1.554,1.554,1.554,1.554,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BLAYDON BURN,0.089,0.11,0.118,0.124,0.132,0.14,0.163,0.182,0.196,0.295,0.37,0.55,0.714,0.856,1.172,1.412,1.65,1.98,2.284,2.775,2.994,3.116,3.306,3.358,3.458,3.508,3.508,3.509,3.509,3.509,3.51,3.51,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BLUCHER 33/11KV,0.049,0.06,0.064,0.067,0.072,0.076,0.096,0.106,0.113,0.211,0.289,0.48,0.654,0.804,1.137,1.389,1.638,1.985,2.301,2.82,3.049,3.173,3.373,3.426,3.532,3.585,3.585,3.586,3.586,3.586,3.587,3.587,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BOLDON DOWNHILL,0.028,0.034,0.036,0.038,0.04,0.043,0.057,0.063,0.067,0.142,0.203,0.352,0.487,0.605,0.864,1.061,1.255,1.524,1.77,2.175,2.353,2.449,2.605,2.646,2.729,2.77,2.77,2.771,2.771,2.771,2.771,2.772,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0.043,0.053,0.057,0.06,0.064,0.068,0.077,0.086,0.092,0.129,0.155,0.219,0.276,0.326,0.437,0.521,0.606,0.722,0.83,1.003,1.081,1.124,1.191,1.209,1.244,1.261,1.261,1.262,1.262,1.262,1.262,1.262,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BOWESFIELD 33/11KV,0.074,0.091,0.098,0.103,0.111,0.118,0.138,0.155,0.167,0.251,0.315,0.465,0.605,0.723,0.987,1.19,1.389,1.666,1.922,2.332,2.516,2.618,2.783,2.827,2.91,2.952,2.952,2.953,2.953,2.953,2.954,2.954,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BOWESFIELD 66/11KV,0.047,0.057,0.061,0.065,0.069,0.074,0.087,0.097,0.104,0.164,0.21,0.32,0.421,0.507,0.7,0.847,0.992,1.193,1.378,1.678,1.811,1.885,2.002,2.033,2.094,2.125,2.125,2.125,2.126,2.126,2.126,2.126,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BRANCEPETH,0.125,0.153,0.164,0.173,0.183,0.194,0.231,0.256,0.274,0.442,0.572,0.886,1.171,1.419,1.969,2.386,2.799,3.373,3.9,4.755,5.135,5.344,5.672,5.761,5.935,6.023,6.023,6.024,6.025,6.025,6.026,6.026,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BREAMISH STREET,0.042,0.052,0.055,0.058,0.063,0.067,0.078,0.088,0.095,0.139,0.173,0.251,0.324,0.385,0.523,0.629,0.733,0.877,1.01,1.224,1.319,1.373,1.46,1.483,1.526,1.548,1.548,1.548,1.548,1.548,1.549,1.549,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
BRENDA TRADING,0.087,0.107,0.115,0.12,0.129,0.138,0.168,0.186,0.2,0.341,0.452,0.719,0.964,1.174,1.641,1.996,2.347,2.833,3.28,4.007,4.329,4.506,4.79,4.866,5.014,5.088,5.088,5.089,5.09,5.09,5.09,5.091,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CAMPLESHON ROAD,0.087,0.107,0.115,0.121,0.129,0.138,0.162,0.181,0.194,0.304,0.388,0.59,0.775,0.934,1.288,1.557,1.824,2.193,2.534,3.084,3.329,3.464,3.679,3.737,3.849,3.905,3.905,3.906,3.906,3.906,3.907,3.907,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CARLEY HILL,0.069,0.084,0.09,0.094,0.102,0.108,0.133,0.148,0.159,0.279,0.373,0.601,0.811,0.99,1.389,1.692,1.991,2.407,2.788,3.408,3.683,3.834,4.077,4.141,4.268,4.331,4.331,4.332,4.333,4.333,4.333,4.334,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CARLIN HOW T3 T4,0.109,0.134,0.143,0.15,0.16,0.17,0.201,0.223,0.24,0.376,0.48,0.732,0.96,1.158,1.599,1.933,2.264,2.724,3.147,3.832,4.137,4.305,4.569,4.641,4.78,4.85,4.85,4.851,4.852,4.852,4.853,4.853,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CARR HILL,0.059,0.072,0.077,0.081,0.087,0.092,0.119,0.131,0.141,0.28,0.392,0.664,0.914,1.128,1.605,1.965,2.322,2.817,3.269,4.01,4.337,4.515,4.802,4.879,5.03,5.106,5.106,5.107,5.107,5.107,5.108,5.108,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CATTERICK CAMP,0.107,0.131,0.141,0.148,0.158,0.168,0.202,0.224,0.241,0.403,0.529,0.836,1.114,1.355,1.89,2.297,2.698,3.256,3.768,4.6,4.97,5.172,5.495,5.582,5.751,5.836,5.836,5.838,5.838,5.838,5.839,5.84,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CLOSE,0.1,0.124,0.133,0.14,0.152,0.163,0.18,0.205,0.222,0.275,0.31,0.383,0.454,0.512,0.643,0.748,0.85,0.989,1.123,1.326,1.421,1.477,1.571,1.593,1.634,1.655,1.655,1.656,1.656,1.656,1.656,1.657,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CONEYTHORPE,0.095,0.117,0.125,0.132,0.139,0.148,0.169,0.187,0.201,0.285,0.348,0.497,0.63,0.747,1.008,1.207,1.404,1.677,1.93,2.336,2.518,2.619,2.774,2.817,2.899,2.94,2.94,2.941,2.941,2.942,2.942,2.942,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CONSETT,0.13,0.16,0.171,0.18,0.19,0.203,0.241,0.266,0.286,0.457,0.59,0.911,1.201,1.454,2.015,2.441,2.862,3.448,3.986,4.859,5.246,5.46,5.795,5.886,6.064,6.153,6.153,6.154,6.155,6.155,6.156,6.156,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CORPORATION STREET,0.029,0.036,0.039,0.041,0.045,0.048,0.056,0.063,0.068,0.102,0.128,0.187,0.243,0.29,0.395,0.476,0.556,0.666,0.767,0.931,1.004,1.045,1.112,1.129,1.162,1.179,1.179,1.179,1.179,1.179,1.18,1.18,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
COWTON,0.031,0.038,0.041,0.043,0.045,0.047,0.053,0.058,0.062,0.08,0.091,0.119,0.143,0.164,0.213,0.25,0.287,0.339,0.387,0.462,0.497,0.517,0.543,0.552,0.567,0.574,0.574,0.575,0.575,0.575,0.575,0.575,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CRAMLINGTON T1 T3,0.036,0.045,0.048,0.05,0.053,0.057,0.069,0.076,0.081,0.137,0.18,0.284,0.379,0.461,0.644,0.782,0.919,1.11,1.284,1.568,1.694,1.763,1.873,1.902,1.96,1.989,1.989,1.99,1.99,1.99,1.99,1.99,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
CRAMLINGTON T2 T4,0.039,0.048,0.052,0.054,0.057,0.061,0.073,0.08,0.086,0.139,0.18,0.28,0.37,0.448,0.622,0.754,0.885,1.067,1.234,1.504,1.625,1.691,1.795,1.823,1.878,1.906,1.906,1.906,1.906,1.906,1.906,1.907,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DARLEY,0.074,0.091,0.098,0.103,0.108,0.115,0.127,0.141,0.152,0.192,0.219,0.283,0.338,0.388,0.5,0.585,0.67,0.788,0.9,1.073,1.152,1.198,1.262,1.281,1.316,1.333,1.333,1.334,1.334,1.334,1.334,1.335,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DARLINGTON 132/6KV,0.041,0.05,0.053,0.056,0.06,0.064,0.075,0.084,0.09,0.14,0.178,0.269,0.353,0.424,0.584,0.706,0.826,0.993,1.147,1.396,1.507,1.568,1.665,1.691,1.742,1.767,1.767,1.768,1.768,1.768,1.768,1.768,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DARLINGTON 33/11KV,0.095,0.117,0.125,0.132,0.143,0.152,0.175,0.197,0.213,0.307,0.377,0.541,0.693,0.822,1.11,1.332,1.55,1.852,2.132,2.579,2.78,2.893,3.074,3.122,3.212,3.258,3.258,3.259,3.259,3.26,3.26,3.261,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DARLINGTON CENTRAL 33/11KV,0.02,0.024,0.026,0.027,0.03,0.031,0.039,0.043,0.046,0.082,0.11,0.178,0.24,0.293,0.411,0.502,0.59,0.714,0.827,1.011,1.093,1.137,1.21,1.229,1.266,1.285,1.285,1.286,1.286,1.286,1.286,1.286,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DARLINGTON EAST,0.072,0.089,0.095,0.1,0.106,0.113,0.129,0.144,0.155,0.222,0.271,0.389,0.495,0.588,0.795,0.952,1.108,1.325,1.525,1.846,1.99,2.07,2.195,2.229,2.294,2.326,2.326,2.327,2.327,2.327,2.328,2.328,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DARLINGTON WEST,0.047,0.058,0.062,0.065,0.069,0.074,0.095,0.105,0.112,0.218,0.303,0.51,0.7,0.863,1.224,1.498,1.769,2.145,2.489,3.052,3.3,3.435,3.654,3.712,3.827,3.885,3.885,3.885,3.886,3.886,3.886,3.887,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DENWICK,0.247,0.305,0.327,0.344,0.363,0.387,0.438,0.486,0.524,0.714,0.85,1.176,1.467,1.723,2.294,2.729,3.162,3.761,4.319,5.206,5.605,5.831,6.17,6.264,6.444,6.534,6.534,6.536,6.537,6.537,6.538,6.539,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DUNSTON 66/11KV,0.045,0.055,0.059,0.062,0.067,0.072,0.084,0.095,0.102,0.158,0.202,0.304,0.398,0.479,0.658,0.795,0.93,1.118,1.291,1.569,1.694,1.763,1.874,1.904,1.96,1.989,1.989,1.989,1.99,1.99,1.99,1.99,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DUNSTON 66/20KV,0.053,0.064,0.069,0.072,0.078,0.083,0.104,0.115,0.124,0.228,0.311,0.513,0.697,0.856,1.208,1.475,1.738,2.105,2.44,2.988,3.23,3.362,3.576,3.633,3.744,3.8,3.8,3.801,3.801,3.801,3.802,3.802,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
DURHAM EAST,0.055,0.068,0.073,0.077,0.084,0.09,0.102,0.116,0.126,0.171,0.204,0.278,0.349,0.407,0.539,0.641,0.741,0.88,1.01,1.214,1.306,1.359,1.446,1.468,1.509,1.53,1.53,1.53,1.53,1.531,1.531,1.531,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
EASTFIELD,3.318,3.335,3.341,3.346,3.353,3.36,3.384,3.399,3.411,3.521,3.607,3.816,4.007,4.171,4.536,4.813,5.087,5.468,5.817,6.385,6.637,6.776,6.996,7.055,7.171,7.229,7.229,7.23,7.23,7.23,7.231,7.231,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
EASTGATE CEMENT,0.066,0.082,0.088,0.093,0.097,0.104,0.115,0.128,0.138,0.174,0.198,0.254,0.303,0.347,0.447,0.522,0.598,0.703,0.802,0.955,1.026,1.066,1.124,1.141,1.171,1.187,1.187,1.187,1.188,1.188,1.188,1.188,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
EDUCATIONAL PRECINCT,0.053,0.065,0.07,0.073,0.08,0.085,0.099,0.112,0.121,0.178,0.221,0.321,0.415,0.494,0.671,0.807,0.941,1.126,1.297,1.572,1.695,1.764,1.876,1.905,1.961,1.989,1.989,1.989,1.99,1.99,1.99,1.99,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
ELVINGTON,0.065,0.08,0.086,0.09,0.095,0.101,0.111,0.124,0.133,0.164,0.184,0.23,0.27,0.306,0.387,0.449,0.512,0.598,0.68,0.806,0.863,0.898,0.944,0.958,0.983,0.996,0.996,0.996,0.996,0.997,0.997,0.997,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
FARADAY STREET,0.092,0.113,0.121,0.127,0.138,0.147,0.175,0.196,0.212,0.339,0.438,0.673,0.891,1.077,1.489,1.804,2.115,2.546,2.942,3.584,3.869,4.027,4.283,4.351,4.481,4.547,4.547,4.548,4.548,4.549,4.549,4.55,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
FAWDON T1 & SEATON BURN T1,0.093,0.114,0.123,0.129,0.137,0.146,0.176,0.194,0.209,0.348,0.457,0.72,0.959,1.166,1.626,1.975,2.321,2.8,3.24,3.956,4.274,4.448,4.724,4.798,4.944,5.017,5.017,5.018,5.019,5.019,5.02,5.02,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
FISHBURN,0.084,0.103,0.11,0.116,0.124,0.132,0.16,0.177,0.19,0.327,0.435,0.696,0.934,1.14,1.597,1.943,2.286,2.762,3.198,3.909,4.224,4.396,4.67,4.744,4.889,4.962,4.962,4.963,4.963,4.964,4.964,4.965,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
FLATWORTH CENTRAL,0.055,0.067,0.072,0.076,0.081,0.086,0.1,0.112,0.12,0.179,0.223,0.329,0.425,0.508,0.693,0.835,0.974,1.168,1.347,1.634,1.763,1.834,1.947,1.977,2.036,2.065,2.065,2.066,2.066,2.066,2.066,2.066,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
FOSS ISLANDS,0.139,0.172,0.184,0.194,0.211,0.225,0.258,0.292,0.316,0.448,0.547,0.773,0.986,1.165,1.565,1.874,2.177,2.597,2.987,3.608,3.888,4.046,4.303,4.369,4.495,4.558,4.558,4.56,4.56,4.561,4.561,4.562,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
FOSSWAY 33/11KV,0.077,0.094,0.101,0.106,0.114,0.122,0.147,0.164,0.177,0.294,0.386,0.606,0.808,0.981,1.366,1.659,1.948,2.35,2.719,3.317,3.583,3.729,3.965,4.028,4.15,4.211,4.211,4.212,4.212,4.213,4.213,4.214,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
FOURSTONES 20KV,0.228,0.282,0.303,0.318,0.334,0.355,0.397,0.439,0.473,0.615,0.713,0.947,1.152,1.336,1.747,2.058,2.371,2.803,3.208,3.845,4.133,4.299,4.536,4.604,4.732,4.797,4.797,4.798,4.799,4.799,4.8,4.801,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
FYLANDS BRIDGE,0.088,0.107,0.115,0.121,0.128,0.137,0.165,0.182,0.196,0.328,0.432,0.685,0.913,1.112,1.552,1.886,2.217,2.676,3.097,3.783,4.087,4.253,4.517,4.589,4.728,4.798,4.798,4.799,4.8,4.8,4.8,4.801,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GALE LANE,0.032,0.039,0.042,0.044,0.047,0.05,0.069,0.076,0.081,0.182,0.265,0.468,0.653,0.813,1.166,1.434,1.698,2.065,2.4,2.95,3.193,3.324,3.536,3.593,3.706,3.762,3.762,3.763,3.763,3.763,3.764,3.764,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GARWOOD STREET,0.095,0.117,0.126,0.132,0.143,0.153,0.178,0.2,0.216,0.319,0.396,0.579,0.748,0.891,1.211,1.458,1.7,2.035,2.345,2.843,3.066,3.191,3.392,3.445,3.546,3.596,3.596,3.598,3.598,3.598,3.599,3.599,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GATESHEAD CENTRAL,0.048,0.059,0.063,0.067,0.072,0.077,0.089,0.1,0.108,0.153,0.187,0.265,0.338,0.399,0.537,0.643,0.747,0.891,1.025,1.239,1.335,1.389,1.476,1.499,1.542,1.564,1.564,1.565,1.565,1.565,1.565,1.565,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GATESHEAD EAST,2.717,2.721,2.723,2.724,2.725,2.727,2.73,2.733,2.736,2.744,2.75,2.762,2.773,2.783,2.805,2.822,2.839,2.862,2.884,2.918,2.934,2.943,2.957,2.96,2.967,2.971,2.971,2.971,2.971,2.971,2.971,2.971,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GOSFORTH 33/11KV,0.037,0.046,0.049,0.051,0.056,0.059,0.07,0.078,0.084,0.128,0.162,0.242,0.316,0.378,0.518,0.625,0.731,0.877,1.012,1.23,1.327,1.381,1.468,1.491,1.535,1.557,1.557,1.557,1.558,1.558,1.558,1.558,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GRANGETOWN,0.066,0.081,0.087,0.091,0.098,0.104,0.129,0.143,0.153,0.273,0.368,0.597,0.807,0.988,1.388,1.693,1.993,2.411,2.793,3.417,3.693,3.844,4.087,4.152,4.279,4.343,4.343,4.344,4.344,4.345,4.345,4.345,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GREATHAM,0.031,0.038,0.041,0.043,0.046,0.049,0.054,0.061,0.065,0.082,0.093,0.117,0.14,0.159,0.203,0.237,0.27,0.317,0.361,0.428,0.459,0.478,0.504,0.512,0.525,0.532,0.532,0.533,0.533,0.533,0.533,0.533,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GUISBOROUGH T1 T2,0.132,0.162,0.173,0.182,0.193,0.205,0.242,0.268,0.288,0.456,0.585,0.899,1.182,1.429,1.977,2.393,2.805,3.377,3.903,4.755,5.134,5.343,5.669,5.759,5.932,6.019,6.019,6.02,6.021,6.021,6.022,6.023,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HARLOW GREEN,0.046,0.056,0.06,0.063,0.068,0.072,0.095,0.105,0.112,0.232,0.329,0.565,0.781,0.967,1.379,1.691,1.999,2.428,2.819,3.46,3.743,3.896,4.145,4.211,4.342,4.408,4.408,4.409,4.409,4.409,4.41,4.41,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HARMIRE BRIDGE,0.183,0.226,0.242,0.255,0.267,0.285,0.316,0.35,0.377,0.479,0.548,0.712,0.855,0.984,1.272,1.49,1.71,2.014,2.3,2.746,2.95,3.067,3.232,3.28,3.37,3.415,3.415,3.417,3.417,3.417,3.418,3.418,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HARRATON,0.097,0.12,0.128,0.135,0.142,0.152,0.173,0.192,0.207,0.293,0.356,0.507,0.643,0.763,1.028,1.23,1.431,1.709,1.966,2.379,2.564,2.667,2.825,2.869,2.952,2.994,2.994,2.995,2.996,2.996,2.996,2.997,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HARROGATE 132/11KV,0.168,0.207,0.221,0.233,0.25,0.266,0.315,0.351,0.378,0.594,0.761,1.159,1.524,1.837,2.534,3.066,3.591,4.319,4.99,6.074,6.557,6.824,7.25,7.364,7.585,7.696,7.696,7.697,7.698,7.699,7.7,7.7,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HARROGATE WEST,0.051,0.063,0.068,0.071,0.076,0.082,0.095,0.106,0.115,0.17,0.212,0.312,0.403,0.481,0.656,0.789,0.921,1.104,1.272,1.543,1.665,1.732,1.84,1.869,1.924,1.952,1.952,1.952,1.952,1.953,1.953,1.953,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HARTMOOR 66/20KV,0.11,0.135,0.144,0.152,0.162,0.173,0.207,0.23,0.247,0.405,0.528,0.826,1.097,1.331,1.85,2.245,2.636,3.178,3.676,4.485,4.844,5.041,5.355,5.44,5.604,5.687,5.687,5.688,5.689,5.689,5.69,5.69,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HAWTHORN PIT,0.102,0.125,0.134,0.141,0.15,0.16,0.196,0.217,0.232,0.404,0.538,0.866,1.164,1.421,1.993,2.427,2.856,3.452,3.998,4.887,5.281,5.497,5.841,5.934,6.115,6.206,6.206,6.207,6.208,6.208,6.209,6.209,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HAXBY ROAD T2 T3,0.054,0.066,0.071,0.074,0.079,0.085,0.106,0.117,0.125,0.23,0.314,0.518,0.704,0.864,1.219,1.489,1.755,2.125,2.464,3.018,3.262,3.396,3.609,3.667,3.78,3.836,3.836,3.837,3.837,3.837,3.838,3.838,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HEBBURN,0.027,0.033,0.035,0.037,0.039,0.042,0.048,0.053,0.058,0.082,0.1,0.142,0.181,0.214,0.288,0.345,0.401,0.479,0.552,0.667,0.719,0.748,0.793,0.805,0.829,0.841,0.841,0.841,0.841,0.841,0.841,0.841,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HEBBURN WEST,0.007,0.008,0.009,0.009,0.01,0.01,0.012,0.013,0.014,0.022,0.028,0.041,0.054,0.065,0.089,0.107,0.126,0.151,0.174,0.212,0.228,0.238,0.252,0.256,0.264,0.268,0.268,0.268,0.268,0.268,0.268,0.268,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
HEDWORTH,0.032,0.04,0.042,0.044,0.047,0.05,0.065,0.071,0.076,0.149,0.208,0.351,0.481,0.594,0.844,1.033,1.22,1.48,1.717,2.106,2.278,2.371,2.521,2.561,2.64,2.68,2.68,2.681,2.681,2.681,2.681,2.682,NPgN,Primary,NG FES - Leading the Way,Total installed storage capacity (MW)
