Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,21688,21377.885,21085.395,20796.969,20512.511,20231.949,19955.218,19682.273,19413.059,19147.529,18885.632,18627.32,18553.054,18479.134,18405.566,18332.342,18259.47,18186.942,18114.778,18042.973,17971.523,17900.421,17829.666,17759.256,17689.186,17619.375,17549.958,17480.878,17412.134,17343.724,17275.648,17207.904,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
AMBERTON ROAD,76360.038,75255.988,74212.871,73184.213,72169.813,71169.474,70183,69210.199,68250.883,67304.863,66371.956,65451.98,65178.776,64906.713,64635.785,64365.988,64097.317,63829.767,63563.334,63298.014,63033.801,62770.69,62508.678,62247.76,61987.931,61729.186,61471.521,61214.932,60959.414,60704.962,60451.573,60199.241,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
ANNFIELD 66/20KV,53435.157,52670.514,51949.169,51237.89,50536.441,49844.664,49162.392,48489.548,47825.923,47171.435,46525.929,45889.28,45706.05,45523.675,45342.173,45161.518,44981.656,44802.619,44624.432,44447.115,44270.639,44094.989,43920.178,43746.206,43573.077,43400.914,43229.502,43058.927,42889.188,42720.282,42552.208,42384.964,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
ASHINGTON,35000.729,34693.926,34431.535,34174.501,33920.281,33668.317,33417.749,33169.941,32922.884,32677.694,32433.636,32190.721,32264.874,32340.956,32419.511,32500.008,32581.114,32663.771,32748.645,32836.328,32926.177,33017.885,33111.862,33208.194,33307.057,33411.603,33516.51,33624.043,33734.228,33847.091,33962.657,34080.951,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
AYCLIFFE FORREST,2347.616,2313.673,2281.604,2249.979,2218.792,2188.037,2157.709,2127.801,2098.308,2069.224,2040.542,2012.259,2003.859,1995.495,1987.165,1978.871,1970.611,1962.385,1954.194,1946.037,1937.914,1929.825,1921.77,1913.748,1905.76,1897.805,1889.883,1881.995,1874.139,1866.316,1858.526,1850.768,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
AYCLIFFE INDUSTRIAL,30727.369,30283.098,29863.346,29449.413,29041.217,28638.679,28241.721,27850.265,27464.235,27083.556,26708.153,26337.954,26228.016,26118.537,26009.515,25900.949,25792.835,25685.173,25577.96,25471.195,25364.875,25258.999,25153.565,25048.571,24944.016,24839.897,24736.212,24632.96,24530.139,24427.748,24325.784,24224.245,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BARDEN FRIAR,3570.868,3550.708,3535.808,3521.176,3506.712,3492.393,3478.216,3463.542,3448.809,3433.907,3418.653,3403.533,3421.795,3440.387,3459.604,3479.041,3498.954,3519.319,3540.354,3562.157,3584.339,3606.958,3629.927,3653.272,3676.958,3700.083,3724.208,3748.675,3773.489,3798.653,3824.17,3850.044,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BEDALE,66424.627,65945.161,65559.626,65182.68,64809.024,64433.697,64056.703,63679.155,63299.938,62925.484,62547.185,62172.742,62408.244,62650.345,62899.05,63154.32,63410.127,63671.194,63940.711,64216.876,64498.078,64784.036,65075.542,65373.277,65676.595,65982.056,66295.182,66613.862,66938.15,67268.1,67603.768,67945.21,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BELMONT,77861.173,76735.419,75671.796,74622.916,73588.574,72568.569,71562.703,70570.778,69592.603,68627.986,67676.739,66738.678,66460.103,66182.691,65906.437,65631.336,65357.383,65084.574,64812.903,64542.367,64272.96,64004.677,63737.514,63471.467,63206.529,62942.698,62679.968,62418.335,62157.794,61898.34,61639.969,61382.677,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BENSHAM,43973.663,43337.871,42737.168,42144.792,41560.627,40984.559,40416.475,39856.266,39303.822,38759.035,38221.799,37692.01,37534.68,37378.006,37221.985,37066.617,36911.896,36757.822,36604.391,36451.6,36299.446,36147.928,35997.043,35846.787,35697.158,35548.154,35399.772,35252.01,35104.864,34958.332,34812.412,34667.101,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BENTON SQUARE,37368.142,37058.281,36797.983,36543.287,36291.76,36041.835,35793.158,35547.436,35303.036,35060.636,34819.96,34580.971,34683.407,34788.34,34895.434,35005.754,35117.942,35233.048,35351.376,35473.647,35599.207,35727.769,35859.304,35993.862,36131.387,36277.944,36424.572,36574.884,36728.916,36886.708,37048.298,37213.725,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BENWELL,46305.549,45840.867,45423.207,45010.726,44606.261,44209.699,43822.155,43442.14,43069.347,42698.711,42331.639,41968.433,42019.992,42069.777,42117.378,42165.311,42216.527,42268.989,42319.787,42367.904,42418.588,42473.777,42533.152,42595.926,42661.86,42717.858,42784.744,42854.117,42925.998,43000.407,43077.366,43156.895,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BILLINGHAM MARSH HOUSE,22590.833,22418.899,22277.754,22138.968,22000.846,21862.541,21723.543,21584.329,21444.698,21304.898,21164.926,21024.886,21091.648,21159.715,21229.43,21300.492,21373.317,21447.562,21524.241,21603.163,21684.217,21767.129,21851.897,21938.531,22026.866,22113.304,22203.981,22296.344,22390.41,22486.195,22583.715,22682.986,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BILLY MILL,47719.626,47323.929,46991.525,46666.275,46345.072,46025.915,45708.351,45394.561,45082.459,44772.91,44465.563,44160.371,44291.183,44425.184,44561.945,44702.825,44846.09,44993.082,45144.189,45300.331,45460.672,45624.848,45792.82,45964.652,46140.273,46327.43,46514.675,46706.625,46903.326,47104.829,47311.181,47522.434,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BIRTLEY GROVE 66/11KV,46453.707,45786.648,45157.08,44536.254,43924.009,43320.194,42724.696,42137.405,41558.208,40986.993,40423.646,39868.055,39706.386,39545.447,39385.235,39225.733,39066.944,38908.869,38751.511,38594.872,38438.946,38283.734,38129.23,37975.434,37822.34,37669.833,37518.092,37367.041,37216.676,37066.995,36917.998,36769.68,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BIRTLEY GROVE 66/20KV,29162.041,28740.402,28342.034,27949.187,27561.786,27179.754,26803.018,26431.504,26065.139,25703.853,25347.574,24996.233,24891.896,24787.994,24684.527,24581.491,24478.885,24376.707,24274.956,24173.629,24072.726,23972.243,23872.181,23772.535,23673.306,23574.491,23476.088,23378.097,23280.514,23183.338,23086.568,22990.202,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BLAYDON BURN,45816.476,45154.595,44529.301,43912.673,43304.598,42704.958,42113.638,41530.521,40955.492,40388.425,39829.214,39277.751,39114.416,38951.758,38789.774,38628.468,38467.844,38307.895,38148.609,37989.982,37832.024,37674.738,37518.121,37362.168,37206.875,37052.203,36898.208,36744.863,36592.165,36440.113,36288.703,36137.932,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BLUCHER 33/11KV,24434.089,24188.89,23968.503,23750.849,23537.424,23328.17,23123.674,22923.151,22726.439,22530.865,22337.172,22145.519,22172.725,22198.995,22224.113,22249.406,22276.431,22304.114,22330.918,22356.308,22383.053,22412.174,22443.505,22476.629,22511.42,22540.969,22576.262,22612.868,22650.798,22690.062,22730.671,22772.636,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BOLDON DOWNHILL,19579.504,19302.009,19040.652,18782.939,18528.767,18278.049,18030.742,17786.806,17546.196,17308.863,17074.761,16843.838,16779.312,16715.124,16651.27,16587.733,16524.519,16461.632,16399.076,16336.857,16274.971,16213.418,16152.197,16091.308,16030.747,15970.374,15910.412,15850.767,15791.441,15732.432,15673.739,15615.362,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,43015.052,42781.755,42618.966,42461.361,42304.521,42141.735,41973.937,41803.648,41632.338,41460.584,41286.312,41110.708,41342.304,41580.736,41826.256,42076.768,42328.423,42586.842,42853.53,43128.965,43409.287,43694.028,43984.245,44280.013,44581.571,44876.353,45183.605,45495.632,45812.483,46134.209,46460.861,46792.491,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BOWESFIELD 33/11KV,37496.058,37210.683,36976.413,36746.057,36516.803,36287.246,36056.537,35825.473,35593.714,35361.675,35129.35,34896.913,35007.724,35120.702,35236.413,35354.363,35475.237,35598.467,35725.738,35856.732,35991.264,36128.882,36269.579,36413.374,36559.99,36703.46,36853.965,37007.269,37163.399,37322.382,37484.244,37649.013,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BOWESFIELD 66/11KV,49577.111,49199.79,48890.039,48585.464,48282.345,47978.826,47673.784,47368.271,47061.84,46755.04,46447.861,46140.534,46287.048,46436.427,46589.419,46745.371,46905.19,47068.125,47236.402,47409.602,47587.48,47769.437,47955.466,48145.591,48339.447,48529.142,48728.138,48930.836,49137.271,49347.477,49561.49,49779.347,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BRANCEPETH,24498.357,24144.148,23809.488,23479.467,23154.02,22833.084,22516.597,22204.496,21896.722,21593.213,21293.911,20998.758,20911.107,20823.822,20736.901,20650.343,20564.146,20478.309,20392.83,20307.708,20222.941,20138.528,20054.468,19970.758,19887.398,19804.386,19721.72,19639.399,19557.422,19475.787,19394.493,19313.538,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BREAMISH STREET,27572.829,27296.132,27047.434,26801.821,26560.981,26324.846,26094.081,25867.8,25645.819,25425.122,25206.548,24990.275,25020.976,25050.62,25078.965,25107.507,25138.004,25169.243,25199.49,25228.141,25258.322,25291.184,25326.539,25363.918,25403.179,25436.523,25476.35,25517.659,25560.461,25604.768,25650.594,25697.95,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
BRENDA TRADING,45421.404,44764.68,44144.201,43532.322,42928.924,42333.89,41747.104,41168.451,40597.818,40035.096,39480.173,38932.941,38770.431,38608.599,38447.442,38286.958,38127.144,37967.997,37809.514,37651.693,37494.53,37338.024,37182.171,37026.968,36872.413,36718.503,36565.236,36412.609,36260.618,36109.262,35958.538,35808.443,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CAMPLESHON ROAD,33148.897,32687.047,32252.728,31824.412,31402.09,30985.537,30574.537,30169,29768.925,29374.303,28985.064,28601.103,28499.611,28398.818,28298.58,28198.928,28099.864,28001.5,27903.83,27806.919,27710.655,27615.033,27520.057,27425.747,27332.081,27239.973,27148.026,27056.806,26966.313,26876.551,26787.519,26699.22,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CARLEY HILL,29587.612,29177.757,28793.16,28413.959,28039.917,27670.839,27306.671,26947.367,26592.865,26243.094,25897.979,25557.44,25469.297,25381.74,25294.761,25208.31,25122.402,25037.055,24952.286,24868.111,24784.524,24701.528,24619.116,24537.293,24456.049,24374.937,24294.671,24214.958,24135.798,24057.191,23979.137,23901.637,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CARLIN HOW T3 T4,33059.536,32810.992,32605.82,32404.701,32204.698,32005.182,31804.32,31604.152,31404.287,31204.929,31005.187,30804.493,30906.304,31010.215,31116.764,31225.524,31336.668,31449.206,31564.623,31683.233,31804.219,31927.766,32053.881,32182.777,32313.979,32447.29,32583.721,32722.819,32864.611,33009.123,33156.381,33306.411,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CARR HILL,27407.75,27011.476,26637.072,26267.858,25903.761,25544.712,25190.639,24841.473,24497.148,24157.595,23822.749,23492.544,23394.483,23296.832,23199.588,23102.751,23006.317,22910.286,22814.656,22719.425,22624.591,22530.154,22436.11,22342.459,22249.199,22156.329,22063.846,21971.749,21880.036,21788.706,21697.758,21607.189,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CATTERICK CAMP,57078.896,56747.829,56500.692,56258.197,56018.364,55780.31,55543.99,55300.539,55056.13,54809.688,54557.947,54308.337,54591.562,54880.181,55178.371,55480.326,55789.102,56104.901,56431.084,56768.924,57112.677,57463.118,57819.114,58181.07,58548.479,58907.883,59282.429,59662.404,60047.863,60438.86,60835.451,61237.693,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CLOSE,100607.442,99597.833,98690.389,97794.197,96915.422,96053.817,95211.805,94386.151,93576.19,92770.913,91973.381,91184.249,91296.268,91404.436,91507.858,91612.003,91723.279,91837.263,91947.63,92052.173,92162.294,92282.202,92411.206,92547.594,92690.847,92812.515,92957.835,93108.561,93264.736,93426.405,93593.613,93766.404,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CONEYTHORPE,49870.294,49573.171,49355.262,49143.562,48933.245,48717.028,48495.908,48272.6,48048.664,47824.798,47598.65,47371.593,47613.616,47863.114,48120.355,48383.087,48647.097,48918.484,49198.907,49488.858,49784.165,50084.324,50390.48,50702.722,51021.298,51332.662,51657.565,51987.71,52323.152,52663.946,53010.146,53361.81,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CONSETT,63375.637,62505.559,61689.878,60885.902,60092.895,59310.587,58538.635,57777.218,57025.732,56284.301,55552.621,54830.563,54650.081,54470.873,54293.059,54116.515,53940.926,53766.51,53593.415,53421.778,53251.444,53082.34,52914.556,52748.111,52583.041,52420.075,52257.974,52097.26,51937.937,51780.008,51623.473,51468.337,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CORPORATION STREET,39662.041,39264.027,38906.289,38552.987,38206.552,37866.885,37534.942,37209.448,36890.14,36572.68,36258.272,35947.176,35991.337,36033.979,36074.751,36115.807,36159.675,36204.611,36248.12,36289.334,36332.746,36380.017,36430.874,36484.642,36541.116,36589.08,36646.369,36705.789,36767.357,36831.091,36897.009,36965.128,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
COWTON,3382.369,3354.861,3331.807,3309.211,3286.839,3264.527,3242.254,3220.036,3197.773,3175.847,3153.773,3131.998,3140.881,3150.028,3159.436,3169.145,3178.866,3188.772,3199.026,3209.508,3220.2,3231.094,3242.217,3253.61,3265.227,3277.121,3289.226,3301.576,3314.172,3327.016,3340.112,3353.46,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CRAMLINGTON T1 T3,47030.432,46617.791,46264.749,45918.892,45576.844,45237.86,44900.801,44567.475,44235.199,43905.432,43577.198,43250.515,43349.846,43451.74,43556.92,43664.695,43773.304,43883.993,43997.63,44114.998,44235.276,44358.065,44483.91,44612.922,44745.334,44885.266,45025.751,45169.76,45317.325,45468.482,45623.263,45781.703,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
CRAMLINGTON T2 T4,50987.949,50541.178,50159.126,49784.877,49414.728,49047.858,48683.02,48322.202,47962.483,47605.485,47250.14,46896.464,47004.711,47115.774,47230.433,47347.933,47466.331,47587.001,47710.91,47838.918,47970.092,48103.985,48241.187,48381.824,48526.153,48678.788,48831.945,48988.937,49149.802,49314.575,49483.294,49655.997,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
DARLEY,9656.375,9604.142,9567.756,9532.533,9497.479,9461.082,9423.552,9385.459,9347.137,9308.709,9269.715,9230.416,9282.55,9336.224,9391.494,9447.886,9504.536,9562.711,9622.746,9684.754,9747.862,9811.964,9877.299,9943.882,10011.77,10078.121,10147.286,10217.524,10288.848,10361.268,10434.796,10509.444,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
DARLINGTON 132/6KV,23078.326,22744.649,22429.387,22118.495,21811.913,21509.58,21211.437,20917.428,20627.493,20341.577,20059.624,19781.579,19699.009,19616.783,19534.9,19453.359,19372.159,19291.297,19210.773,19130.585,19050.732,18971.212,18892.024,18813.167,18734.638,18656.438,18578.564,18501.015,18423.789,18346.886,18270.304,18194.042,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
DARLINGTON 33/11KV,38111.205,37560.175,37039.556,36526.154,36019.869,35520.6,35028.252,34542.729,34063.935,33591.778,33126.165,32667.006,32530.65,32394.864,32259.644,32124.988,31990.895,31857.361,31724.385,31591.964,31460.095,31328.777,31198.008,31067.783,30938.103,30808.964,30680.364,30552.3,30424.772,30297.775,30171.309,30045.37,NPgN,Primary,NG FES - Consumer Transformation,I&C (MWh)
