Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,21688,21390.718,21107.09,20836.375,20578.084,20331.742,20096.883,19873.057,19659.804,19456.673,19263.21,19078.962,18903.508,18736.402,18577.201,18425.449,18280.707,18142.52,18010.46,17884.079,17762.93,17646.565,17534.543,17426.421,17321.758,17220.053,17120.97,17024.03,16928.795,16834.83,16741.699,16648.97,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
AMBERTON ROAD,76360.038,75302.373,74291.947,73327.114,72406.234,71527.669,70689.79,69890.969,69129.584,68404.018,67712.659,67053.899,66426.134,65827.765,65257.198,64712.844,64193.117,63696.437,63221.226,62765.913,62328.93,61908.713,61503.704,61112.348,60733.094,60364.396,60004.712,59652.504,59306.237,58964.383,58625.415,58287.812,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
ANNFIELD 66/20KV,53435.157,52701.095,52000.585,51331.961,50694.009,50085.58,49505.515,48952.727,48426.029,47924.331,47446.492,46991.392,46557.98,46145.155,45751.82,45376.853,45019.108,44677.512,44350.984,44038.444,43738.779,43450.887,43173.69,42906.104,42647.048,42395.533,42150.322,41910.403,41674.701,41442.143,41211.659,40982.179,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
ASHINGTON,35000.729,34667.274,34368.181,34089.569,33829.045,33585.695,33358.368,33147.589,32951.307,32769.843,32602.088,32447.493,32307.107,32180.607,32067.803,31967.671,31878.575,31800.608,31733.632,31677.442,31630.888,31593.066,31563.597,31541.851,31527.25,31521.423,31519.653,31522.885,31530.37,31541.345,31555.027,31570.621,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
AYCLIFFE FORREST,2347.616,2315.124,2284.084,2254.445,2226.156,2199.168,2173.43,2148.892,2125.505,2103.219,2081.984,2061.75,2042.47,2024.093,2006.57,1989.853,1973.892,1958.641,1944.048,1930.068,1916.651,1903.749,1891.314,1879.299,1867.656,1856.337,1845.295,1834.483,1823.853,1813.359,1802.953,1792.589,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
AYCLIFFE INDUSTRIAL,30727.369,30302.227,29896.082,29508.271,29138.136,28785.018,28448.261,28127.213,27821.221,27529.634,27251.805,26987.087,26734.836,26494.407,26265.161,26046.458,25837.66,25638.132,25447.238,25264.348,25088.83,24920.056,24757.397,24600.229,24447.928,24299.871,24155.437,24014.008,23874.967,23737.697,23601.585,23466.018,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BARDEN FRIAR,3570.868,3545.536,3524.295,3504.962,3487.422,3471.621,3457.514,3444.57,3433.079,3422.909,3413.871,3406.29,3400.09,3395.375,3392.317,3390.545,3390.199,3391.2,3393.651,3397.564,3402.577,3408.668,3415.702,3423.629,3432.351,3441.113,3451.017,3461.487,3472.444,3483.807,3495.49,3507.405,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BEDALE,66424.627,65870.213,65388.52,64944.8,64534.245,64152.261,63797.973,63471.322,63170.525,62899.572,62650.878,62429.384,62233.341,62065.615,61925.096,61810.627,61716.466,61645.076,61597.692,61571.729,61564.733,61575.24,61602.561,61645.892,61703.402,61771.134,61851.815,61942.413,62041.48,62147.532,62259.041,62374.437,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BELMONT,77861.173,76783.704,75754.374,74771.509,73833.435,72938.488,72085.003,71271.326,70495.803,69756.787,69052.634,68381.706,67742.369,67132.995,66551.958,65997.637,65468.418,64962.69,64478.844,64015.278,63570.396,63142.601,62730.306,62331.925,61945.877,61570.585,61204.476,60845.983,60493.541,60145.589,59800.572,59456.938,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BENSHAM,43973.663,43365.029,42783.585,42228.386,41698.487,41192.947,40710.826,40251.189,39813.103,39395.636,38997.861,38618.853,38257.687,37913.445,37585.208,37272.061,36973.092,36687.39,36414.048,36152.161,35900.826,35659.143,35426.215,35201.145,34983.042,34771.014,34564.173,34361.635,34162.514,33965.931,33771.006,33576.863,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BENTON SQUARE,37368.142,37024.941,36720.047,36436.99,36173.448,35927.733,35699.057,35488.185,35293.341,35114.489,34950.86,34801.853,34668.717,34550.656,34446.775,34357.245,34280.375,34216.299,34164.569,34125.036,34096.501,34078.036,34068.89,34068.36,34075.648,34094.504,34117.448,34146.371,34180.473,34218.937,34260.925,34305.578,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BENWELL,46305.549,45818.441,45367.85,44942.766,44544.614,44172.613,43826.906,43505.675,43207.984,42929.255,42669.808,42429.119,42208.095,42002.264,41810.517,41633.959,41473.982,41328.181,41193.497,41068.308,40955.674,40856.137,40768.532,40691.337,40623.432,40554.125,40497.945,40447.659,40402.288,40360.835,40322.289,40285.621,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BILLINGHAM MARSH HOUSE,22590.833,22397.073,22227.233,22069.834,21923.303,21786.698,21659.321,21541.225,21431.928,21331.289,21238.962,21154.679,21079.422,21013.12,20955.66,20906.423,20865.337,20831.738,20805.996,20787.546,20775.879,20770.354,20770.53,20775.966,20786.078,20797.681,20814.934,20835.418,20858.641,20884.101,20911.283,20939.658,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BILLY MILL,47719.626,47280.739,46890.736,46528.626,46191.444,45877.041,45584.407,45314.517,45065.102,44836.118,44626.579,44435.718,44265.127,44113.786,43980.555,43865.647,43766.907,43684.504,43617.863,43566.792,43529.763,43505.591,43493.315,43492.039,43500.743,43524.205,43552.889,43589.204,43632.129,43680.619,43733.607,43789.994,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BIRTLEY GROVE 66/11KV,46453.707,45814.064,45203.471,44620.578,44064.363,43533.812,43027.942,42545.772,42086.322,41648.613,41231.665,40834.503,40456.18,40095.749,39752.242,39424.686,39112.122,38813.594,38528.149,38254.836,37992.701,37740.795,37498.17,37263.88,37036.983,36816.451,36601.482,36391.084,36184.322,35980.265,35777.982,35576.544,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BIRTLEY GROVE 66/20KV,29162.041,28758.496,28372.981,28004.868,27653.532,27318.348,26998.693,26693.947,26403.491,26126.709,25862.983,25611.702,25372.253,25144.026,24926.412,24718.804,24520.598,24331.19,24149.977,23976.361,23809.741,23649.522,23495.108,23345.905,23201.321,23060.766,22923.65,22789.387,22657.389,22527.074,22397.857,22269.159,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BLAYDON BURN,45816.476,45182.635,44577.149,43999.005,43447.224,42920.827,42418.838,41940.28,41484.179,41049.557,40635.449,40240.893,39864.932,39506.598,39164.934,38838.991,38527.826,38230.486,37946.02,37673.483,37411.944,37160.472,36918.128,36683.98,36457.095,36236.521,36021.373,35810.711,35603.615,35399.168,35196.452,34994.555,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BLUCHER 33/11KV,24434.089,24176.52,23938.208,23713.365,23502.738,23305.914,23122.965,22952.933,22795.324,22647.73,22510.318,22382.809,22265.676,22156.569,22054.903,21961.254,21876.353,21798.934,21727.387,21660.858,21600.952,21547.952,21501.244,21460.025,21423.706,21386.666,21356.537,21329.517,21305.088,21282.726,21261.898,21242.06,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BOLDON DOWNHILL,19579.504,19312.171,19057.353,18814.202,18582.266,18361.101,18150.298,17949.452,17758.152,17575.988,17402.549,17237.423,17080.234,16930.604,16788.125,16652.38,16522.97,16399.496,16281.561,16168.767,16060.713,15957,15857.227,15760.999,15667.914,15577.474,15489.448,15403.372,15318.853,15235.496,15152.908,15070.696,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,43015.052,42713.336,42466.094,42243.397,42041.475,41854.785,41683.517,41529.051,41391.965,41272.147,41167.425,41078.107,41008.543,40959.02,40929.042,40916.304,40917.181,40935.242,40970.875,41023.671,41089.927,41168.5,41259.367,41361.737,41474.92,41588.627,41716.326,41851.303,41992.606,42139.249,42290.213,42444.442,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BOWESFIELD 33/11KV,37496.058,37174.871,36893.406,36632.587,36389.796,36163.472,35952.457,35756.837,35575.813,35409.153,35256.284,35116.76,34992.216,34882.534,34787.527,34706.171,34638.343,34582.944,34540.588,34510.338,34491.349,34482.557,34483.229,34492.634,34509.802,34529.441,34558.464,34592.85,34631.785,34674.435,34719.944,34767.434,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BOWESFIELD 66/11KV,49577.111,49153.056,48781.557,48437.345,48116.959,47818.332,47539.932,47281.875,47043.106,46823.318,46621.755,46437.829,46273.705,46129.232,46004.163,45897.142,45808.01,45735.311,45679.863,45640.427,45615.881,45604.823,45606.28,45619.289,45642.564,45669.099,45708.052,45754.098,45806.162,45863.139,45923.898,45987.279,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BRANCEPETH,24498.357,24159.11,23835.016,23525.547,23230.178,22948.383,22679.639,22423.425,22179.219,21946.504,21724.762,21513.478,21312.136,21120.225,20937.233,20762.649,20595.965,20436.675,20284.272,20138.252,19998.112,19863.351,19733.468,19607.965,19486.344,19368.108,19252.765,19139.818,19028.778,18919.153,18810.453,18702.19,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BREAMISH STREET,27572.829,27282.454,27013.817,26760.374,26522.971,26301.141,26094.969,25903.372,25725.793,25559.511,25404.714,25261.09,25129.176,25006.314,24891.843,24786.419,24690.867,24603.756,24523.27,24448.441,24381.088,24321.53,24269.074,24222.816,24182.087,24140.534,24106.789,24076.553,24049.243,24024.264,24001.017,23978.887,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
BRENDA TRADING,45421.404,44792.302,44191.298,43617.413,43069.672,42547.102,42048.731,41573.593,41120.722,40689.158,40277.94,39886.112,39512.721,39156.816,38817.448,38493.671,38184.543,37889.124,37606.475,37335.662,37075.752,36825.815,36584.923,36352.153,36126.581,35907.288,35693.356,35483.871,35277.92,35074.594,34872.984,34672.186,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CAMPLESHON ROAD,33148.897,32703.18,32278.796,31874.039,31488.273,31120.7,30770.528,30437.061,30119.669,29817.717,29530.525,29257.387,28997.649,28750.767,28515.952,28292.55,28079.883,27877.359,27684.3,27500.075,27323.929,27155.183,26993.166,26837.224,26686.666,26541.502,26400.02,26261.973,26126.689,25993.502,25861.741,25730.739,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CARLEY HILL,29587.612,29191.215,28814.384,28455.116,28112.675,27786.353,27475.551,27179.674,26898.116,26630.264,26375.501,26133.207,25902.879,25683.993,25475.939,25278.073,25089.804,24910.541,24739.695,24576.677,24420.879,24271.703,24128.544,23990.806,23857.881,23728.839,23603.611,23481.38,23361.548,23243.516,23126.686,23010.458,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CARLIN HOW T3 T4,33059.536,32773.024,32519.987,32285.681,32067.497,31864.529,31674.955,31499.838,31338.412,31190.348,31054.473,30929.831,30818.062,30719.535,30634.103,30560.872,30499.399,30448.354,30408.257,30378.733,30358.552,30347.219,30344.097,30348.686,30359.963,30377.099,30400.138,30428.029,30460.057,30495.488,30533.571,30573.535,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CARR HILL,27407.75,27028.398,26665.994,26319.947,25989.669,25674.573,25374.075,25087.59,24814.537,24554.336,24306.409,24070.178,23845.068,23630.506,23425.92,23230.74,23044.396,22866.322,22695.951,22532.719,22376.065,22225.427,22080.245,21939.961,21804.019,21671.864,21542.942,21416.701,21292.591,21170.063,21048.568,20927.56,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CATTERICK CAMP,57078.896,56672.046,56330.722,56020.077,55737.987,55483.154,55254.899,55045.667,54859.52,54694.874,54548.384,54425.085,54323.927,54246.632,54195.569,54165.274,54157.199,54170.537,54206.891,54266.213,54343.033,54436.889,54545.826,54669.036,54804.978,54942.211,55097.161,55261.153,55432.92,55611.153,55794.499,55981.557,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CLOSE,100607.442,99547.516,98566.895,97641.722,96775.079,95965.261,95212.576,94513.074,93864.724,93257.599,92692.388,92167.947,91686.234,91237.555,90819.501,90434.458,90085.437,89767.218,89473.172,89199.777,88953.658,88735.978,88544.209,88375.049,88226.063,88074.087,87950.588,87839.89,87739.866,87648.351,87563.15,87482.029,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CONEYTHORPE,49870.294,49498.882,49188.569,48906.799,48649.408,48410.34,48189.723,47988.97,47808.613,47648.521,47506.209,47382.008,47280.487,47201.932,47145.732,47109.347,47088.757,47087.752,47106.707,47145.085,47198.832,47266.643,47348.424,47443.26,47550.325,47658.496,47782.165,47914.046,48053.041,48198.017,48347.803,48501.19,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CONSETT,63375.637,62532.979,61732.431,60969.616,60242.797,59550.578,58891.515,58264.549,57668.035,57100.875,56561.646,56049.058,55562.188,55099.806,54660.711,54243.518,53846.702,53469.139,53109.656,52767.065,52439.966,52127.02,51827.01,51538.664,51260.726,50992.448,50731.632,50477.377,50228.402,49983.422,49741.152,49500.305,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CORPORATION STREET,39662.041,39244.776,38858.788,38494.648,38153.577,37834.905,37538.755,37263.569,37008.546,36769.765,36547.501,36341.304,36151.95,35975.61,35811.335,35660.069,35523.005,35398.083,35282.685,35175.419,35078.908,34993.613,34918.538,34852.38,34794.178,34734.777,34686.619,34643.509,34604.609,34569.064,34536.009,34504.563,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
COWTON,3382.369,3351.667,3324.407,3299.089,3275.492,3253.447,3232.892,3213.789,3196.012,3179.803,3164.74,3151.112,3138.717,3127.719,3118.057,3109.703,3102.378,3096.152,3091.088,3087.033,3083.908,3081.645,3080.197,3079.527,3079.532,3080.182,3081.357,3083.008,3085.062,3087.444,3090.077,3092.884,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CRAMLINGTON T1 T3,47030.432,46582.18,46180.047,45805.423,45455.12,45127.916,44822.274,44538.882,44274.999,44031.019,43805.466,43597.605,43408.841,43238.714,43086.963,42952.23,42832.338,42727.396,42637.201,42561.468,42498.681,42447.637,42407.826,42378.392,42358.558,42350.43,42347.804,42351.896,42361.698,42376.184,42394.306,42414.991,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
CRAMLINGTON T2 T4,50987.949,50502.873,50067.9,49662.757,49283.955,48930.159,48599.693,48293.326,48008.075,47744.404,47500.702,47276.171,47072.341,46888.743,46725.091,46579.908,46450.808,46337.929,46241.069,46159.931,46092.839,46038.475,45996.287,45965.356,45944.836,45937.13,45935.33,45940.825,45952.526,45969.317,45990.063,46013.599,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
DARLEY,9656.375,9588.234,9532.3,9481.881,9436.133,9393.812,9354.962,9319.89,9288.729,9261.446,9237.561,9217.135,9201.148,9189.66,9182.559,9179.327,9179.153,9182.837,9190.463,9201.94,9216.438,9233.699,9253.719,9276.318,9301.343,9326.484,9354.764,9384.676,9416.006,9448.534,9482.031,9516.259,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
DARLINGTON 132/6KV,23078.326,22759.102,22454.144,22162.953,21885.035,21619.897,21367.046,21125.991,20896.242,20677.312,20468.713,20269.96,20080.569,19900.057,19727.943,19563.746,19406.988,19257.191,19113.878,18976.576,18844.811,18718.109,18596.001,18478.015,18363.684,18252.54,18144.117,18037.95,17933.575,17830.531,17728.355,17626.588,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
DARLINGTON 33/11KV,38111.205,37584.125,37080.6,36599.81,36140.936,35703.165,35285.682,34887.677,34508.343,34146.872,33802.461,33474.308,33161.614,32863.582,32579.417,32308.326,32049.518,31802.204,31565.6,31338.919,31121.38,30912.204,30710.612,30515.827,30327.077,30143.59,29964.596,29789.326,29617.016,29446.901,29278.221,29110.214,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
DARLINGTON CENTRAL 33/11KV,23117.848,22798.099,22492.64,22200.971,21922.598,21657.026,21403.761,21162.312,20932.188,20712.901,20503.963,20304.887,20115.189,19934.385,19761.992,19597.531,19440.52,19290.483,19146.941,19009.419,18877.444,18750.54,18628.238,18510.065,18395.553,18284.233,18175.639,18069.304,17964.765,17861.558,17759.221,17657.293,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
DARLINGTON EAST,60628.944,59794.754,58998.404,58238.186,57512.757,56820.804,56161.026,55532.152,54932.897,54361.99,53818.157,53300.131,52806.693,52336.591,51888.572,51461.37,51053.741,50664.425,50292.2,49935.815,49594.025,49265.582,48949.249,48643.793,48347.977,48060.473,47780.228,47505.946,47236.41,46970.401,46706.706,46444.113,NPgN,Primary,NPg - Early Net Zero,I&C (MWh)
