Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
CONSETT,63375.637,62196.681,61020.357,59867.324,58736.56,57627.512,56539.572,55472.638,54425.864,53399.109,52391.829,51403.653,51287.598,51172.444,51058.307,50945.073,50832.451,50720.645,50609.801,50500.05,50391.25,50283.335,50176.395,50070.448,49965.535,49862.351,49759.723,49658.152,49557.643,49458.202,49359.836,49262.552,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
CORPORATION STREET,39662.041,39069.999,38484.039,37908.024,37344.205,36792.324,36253.143,35725.261,35208.277,34697.926,34195.276,33700.477,33776.88,33851.978,33925.436,33999.279,34075.887,34153.625,34230.141,34304.608,34381.274,34461.718,34545.691,34632.565,34722.153,34803.795,34894.449,34987.284,35082.324,35179.592,35279.112,35380.908,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
COWTON,3382.369,3338.282,3295.647,3253.851,3212.653,3171.888,3131.533,3091.598,3051.983,3013.05,2974.332,2936.248,2947.63,2959.282,2971.198,2983.421,2995.677,3008.128,3020.932,3033.975,3047.239,3060.72,3074.443,3088.446,3102.689,3117.221,3131.981,3147.002,3162.285,3177.834,3193.651,3209.74,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
CRAMLINGTON T1 T3,47030.432,46387.423,45762.637,45150.701,44548.145,43954.132,43367.462,42789.796,42218.466,41654.794,41097.775,40547.358,40682.638,40820.563,40961.822,41105.771,41250.762,41397.971,41548.225,41702.274,41859.35,42019.087,42182.008,42348.227,42517.977,42695.187,42873.245,43054.985,43240.45,43429.684,43622.729,43819.63,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
CRAMLINGTON T2 T4,50987.949,50291.423,49614.749,48952.011,48299.406,47656.012,47020.521,46394.757,45775.818,45165.178,44561.737,43965.435,44112.629,44262.726,44416.469,44573.157,44730.969,44891.205,45054.782,45222.526,45393.566,45567.486,45744.857,45925.808,46110.593,46303.613,46497.48,46695.355,46897.286,47103.319,47313.502,47527.883,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DARLEY,9656.375,9556.682,9463.917,9373.061,9283.115,9192.602,9101.743,9011.098,8920.99,8831.535,8742.294,8653.515,8711.418,8770.878,8831.954,8894.202,8956.814,9020.984,9087.036,9155.078,9224.293,9294.584,9366.179,9439.099,9513.398,9586.381,9662.183,9739.156,9817.314,9896.671,9977.241,10059.04,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DARLINGTON 132/6KV,23078.326,22632.253,22185.961,21748.469,21319.604,20899.196,20487.078,20083.087,19687.062,19298.847,18918.286,18545.231,18486.978,18428.908,18371.021,18313.316,18255.792,18198.448,18141.285,18084.301,18027.496,17970.87,17914.421,17858.15,17802.056,17746.137,17690.395,17634.827,17579.434,17524.215,17469.17,17414.297,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DARLINGTON 33/11KV,38111.205,37374.567,36637.566,35915.098,35206.877,34512.621,33832.056,33164.911,32510.921,31869.828,31241.377,30625.318,30529.121,30433.225,30337.631,30242.337,30147.343,30052.647,29958.248,29864.146,29770.339,29676.827,29583.609,29490.683,29398.05,29305.707,29213.655,29121.892,29030.416,28939.229,28848.327,28757.711,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DARLINGTON CENTRAL 33/11KV,23117.848,22671.011,22223.954,21785.713,21356.114,20934.986,20522.162,20117.479,19720.776,19331.896,18950.684,18576.989,18518.637,18460.468,18402.482,18344.677,18287.055,18229.613,18172.352,18115.27,18058.368,18001.645,17945.1,17888.732,17832.542,17776.528,17720.69,17665.027,17609.539,17554.226,17499.086,17444.119,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DARLINGTON EAST,60628.944,59462.877,58296.639,57153.377,56032.575,54933.761,53856.483,52800.335,51764.894,50749.762,49754.539,48778.837,48631.089,48483.867,48337.182,48191.022,48045.399,47900.302,47755.764,47611.778,47468.338,47325.433,47183.063,47041.226,46899.915,46758.999,46618.698,46478.919,46339.661,46200.924,46062.706,45925.008,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DARLINGTON WEST,49248.148,48296.248,47343.879,46410.29,45495.11,44597.978,43718.536,42856.437,42011.337,41182.902,40370.803,39574.719,39450.41,39326.492,39202.963,39079.822,38957.068,38834.699,38712.715,38591.114,38469.895,38349.057,38228.598,38108.518,37988.815,37869.488,37750.536,37631.957,37513.751,37395.916,37278.451,37161.355,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DENWICK,64039.936,63164.899,62314.773,61482.155,60662.264,59853.954,59055.576,58269.419,57491.829,56724.664,55966.538,55217.377,55401.984,55590.231,55783.063,55979.58,56177.495,56378.438,56583.568,56793.92,57008.399,57226.485,57448.896,57675.798,57907.511,58149.533,58392.621,58640.733,58893.927,59152.262,59415.798,59684.596,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DUNSTON 66/11KV,45795.279,44910.119,44024.522,43156.388,42305.374,41471.141,40653.358,39851.702,39065.853,38295.501,37540.34,36800.07,36684.477,36569.247,36454.379,36339.872,36225.724,36111.935,35998.503,35885.428,35772.708,35660.342,35548.329,35436.668,35325.357,35214.396,35103.784,34993.519,34883.6,34774.027,34664.798,34555.912,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DUNSTON 66/20KV,25852.165,25352.478,24852.544,24362.469,23882.058,23411.12,22949.468,22496.921,22053.297,21618.421,21192.12,20774.226,20708.972,20643.923,20579.078,20514.437,20449.999,20385.763,20321.729,20257.896,20194.264,20130.831,20067.598,20004.564,19941.727,19879.088,19816.645,19754.399,19692.348,19630.492,19568.831,19507.363,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
DURHAM EAST,77606.256,76106.233,74605.47,73134.301,71692.142,70278.422,68892.58,67534.065,66202.339,64896.874,63617.152,62362.665,62166.777,61971.504,61776.845,61582.797,61389.359,61196.528,61004.303,60812.681,60621.662,60431.243,60241.421,60052.196,59863.566,59675.527,59488.08,59301.221,59114.949,58929.263,58744.159,58559.637,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
EASTFIELD,92107.971,90539.881,88986.526,87463.087,85967.726,84499.771,83057.97,81641.707,80250.739,78884.248,77542.311,76222.874,76194.5,76169.849,76148.193,76127.804,76110.425,76095.383,76083.748,76075.613,76070.478,76068.092,76068.941,76073.112,76080.482,76092.702,76107.245,76125.207,76146.621,76171.521,76199.941,76231.918,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
EASTGATE CEMENT,20986.694,20587.978,20189.549,19798.991,19416.064,19040.601,18672.426,18311.445,17957.449,17610.341,17269.96,16936.178,16889.817,16843.683,16797.792,16752.128,16706.645,16661.375,16616.34,16571.557,16527.007,16482.679,16438.585,16394.729,16351.116,16307.851,16264.757,16221.909,16179.307,16136.953,16094.846,16052.988,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
EDUCATIONAL PRECINCT,48627.461,47901.591,47183.177,46476.956,45785.689,45109.058,44447.998,43800.791,43166.944,42541.231,41924.959,41318.313,41411.986,41504.06,41594.123,41684.657,41778.583,41873.893,41967.705,42059.006,42153.002,42251.629,42354.583,42461.095,42570.934,42671.032,42782.177,42895.997,43012.52,43131.776,43253.792,43378.598,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
ELVINGTON,58602.25,57641.779,56689.767,55755.56,54839.161,53938.814,53053.075,52181.573,51324.61,50482.54,49655.219,48841.997,48855.565,48871.721,48889.376,48908.767,48929.893,48953.705,48980.25,49010.134,49042.481,49077.196,49114.34,49154.152,49196.439,49248.507,49299.284,49353.288,49410.557,49471.128,49535.041,49602.332,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
FARADAY STREET,45659.102,44783.112,43907.145,43048.427,42206.547,41381.14,40571.862,39778.415,39000.479,38237.761,37489.961,36756.79,36647.493,36538.608,36430.149,36322.103,36214.485,36107.281,36000.531,35894.225,35788.36,35682.923,35577.912,35473.329,35369.164,35265.273,35161.902,35058.946,34956.406,34854.282,34752.574,34651.28,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
FAWDON T1 & SEATON BURN T1,46793.707,46128.146,45475.532,44835.061,44206.537,43589.146,42982.936,42387.906,41802.669,41225.102,40655.514,40093.958,40211.405,40329.436,40447.939,40568.269,40691.121,40816.061,40941.938,41068.623,41198.369,41331.983,41469.442,41610.405,41754.804,41898.664,42048.402,42201.483,42357.945,42517.827,42681.167,42848.007,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
FISHBURN,51110.044,50123.136,49135.809,48167.949,47219.159,46289.06,45377.28,44483.46,43607.246,42748.291,41906.256,41080.808,40952.692,40824.988,40697.698,40570.819,40444.351,40318.292,40192.647,40067.413,39942.588,39818.169,39694.155,39570.546,39447.338,39324.51,39202.096,39080.08,38958.462,38837.239,38716.412,38595.978,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
FLATWORTH CENTRAL,48401.95,47763.395,47146.146,46541.681,45946.746,45359.253,44778.68,44207.08,43642.325,43085.177,42535.214,41992.314,42160.394,42331.815,42506.178,42684.791,42866.009,43051.124,43240.517,43435.084,43634.039,43837.046,44044.076,44255.206,44470.379,44697.079,44924.289,45156.469,45393.682,45635.989,45883.454,46136.141,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
FOSS ISLANDS,93572.928,91764.29,89954.761,88180.915,86442.047,84737.469,83066.504,81428.489,79822.775,78248.724,76705.713,75193.128,74956.938,74721.49,74486.782,74252.81,74019.574,73787.07,73555.297,73324.252,73093.932,72864.336,72635.461,72407.305,72179.865,71953.14,71727.127,71501.824,71277.229,71053.339,70830.153,70607.667,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
FOSSWAY 33/11KV,36040.679,35502.694,34970.235,34446.813,33934.474,33432.983,32943.033,32463.349,31993.568,31529.815,31073.059,30623.439,30692.865,30761.107,30827.858,30894.958,30964.571,31035.211,31104.741,31172.409,31242.075,31315.174,31391.48,31470.421,31551.83,31626.018,31708.394,31792.753,31879.115,31967.502,32057.936,32150.437,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
FOURSTONES 20KV,77089.539,76036.218,75012.889,74010.635,73023.7,72050.705,71089.665,70143.335,69207.319,68283.854,67371.268,66469.474,66691.731,66918.371,67150.529,67387.126,67625.405,67867.333,68114.302,68367.558,68625.784,68888.353,69156.13,69429.313,69708.288,69999.677,70292.349,70591.071,70895.911,71206.941,71524.233,71847.86,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
FYLANDS BRIDGE,47717.311,46795,45872.234,44967.665,44080.933,43211.688,42359.583,41524.281,40705.45,39902.766,39115.911,38344.572,38224.127,38104.061,37984.372,37865.059,37746.12,37627.556,37509.363,37391.542,37274.091,37157.009,37040.295,36923.947,36807.965,36692.347,36577.092,36462.199,36347.668,36233.496,36119.682,36006.226,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GALE LANE,21110.763,20702.72,20294.477,19894.283,19501.982,19117.416,18740.434,18370.885,18008.624,17653.506,17305.391,16964.14,16910.854,16857.735,16804.783,16751.997,16699.378,16646.923,16594.633,16542.507,16490.546,16438.747,16387.111,16335.637,16284.325,16233.174,16182.184,16131.354,16080.684,16030.172,15979.82,15929.626,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GARWOOD STREET,49079.704,48131.06,47181.948,46251.552,45339.503,44445.439,43569.005,42709.854,41867.645,41042.044,40232.723,39439.361,39315.477,39191.983,39068.877,38946.157,38823.823,38701.873,38580.306,38459.121,38338.316,38217.891,38097.845,37978.175,37858.881,37739.963,37621.417,37503.244,37385.442,37268.01,37150.947,37034.252,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GATESHEAD CENTRAL,53946.707,52903.99,51860.76,50838.101,49835.608,48852.884,47889.539,46945.19,46019.462,45111.99,44222.412,43350.377,43214.208,43078.468,42943.153,42808.264,42673.798,42539.755,42406.133,42272.931,42140.147,42007.78,41875.829,41744.292,41613.169,41482.457,41352.156,41222.264,41092.781,40963.703,40835.032,40706.765,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GATESHEAD EAST,47676.849,46755.32,45833.337,44929.535,44043.555,43175.046,42323.664,41489.07,40670.934,39868.931,39082.743,38312.058,38191.715,38071.751,37952.163,37832.951,37714.114,37595.65,37477.557,37359.836,37242.485,37125.502,37008.887,36892.638,36776.754,36661.234,36546.077,36431.281,36316.847,36202.771,36089.054,35975.695,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GOSFORTH 33/11KV,81925.904,80724.022,79538.182,78373.047,77231.763,76113.352,75019.024,73946.827,72895.523,71857.799,70835.427,69828.643,70005.217,70180.333,70353.3,70528.009,70708.238,70891.431,71073.546,71253.354,71438.13,71630.568,71830.226,72036.016,72247.597,72448.083,72664.554,72886.111,73112.809,73344.704,73581.855,73824.319,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GRANGETOWN,67547.65,66747.243,65977.083,65221.555,64473.958,63732.82,62994.092,62262.369,61536.7,60817.587,60102.93,59391.73,59682.396,59977.747,60279.064,60585.65,60897.658,61213.037,61534.932,61864.029,62198.619,62539.156,62885.614,63238.477,63596.725,63959.745,64330.087,64706.645,65089.491,65478.697,65874.338,66276.49,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GREATHAM,126908.692,124658.775,122421.889,120228.32,118075.072,115960.304,113882.643,111841.998,109837.419,107868.544,105934.697,104035.352,103899.861,103766.956,103637.064,103509.821,103385.741,103264.405,103147.08,103033.534,102923.635,102817.049,102713.776,102613.836,102517.024,102418.835,102326.963,102238.214,102152.615,102070.188,101990.961,101914.957,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GUISBOROUGH T1 T2,28097.782,27733.761,27380.807,27034.607,26692.908,26355.07,26019.862,25688.536,25360.706,25036.872,24715.927,24397.939,24491.732,24587.38,24685.185,24784.883,24886.325,24989.079,25094.27,25201.966,25311.64,25423.393,25537.281,25653.488,25771.675,25891.84,26014.453,26139.315,26266.453,26395.891,26527.657,26661.777,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Leading the Way,I&C (MWh)
