Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
ACKLAM,82300,80767.434,79002.422,78142.642,76835.914,76259.525,75917.231,75963.472,79668.097,81750.213,85133.971,88281.871,93669.925,98681.31,103815.161,109303.548,114290.527,118018.103,121058.816,123858.652,128039.303,132755.352,135658.05,137566.185,140172.449,141119.787,142461.111,141647.182,140802.84,139691.918,138274.119,137098.511,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
AMBERTON ROAD,124270.021,122033.339,119603.493,118026.345,116196.799,115075.76,114406.275,114055.507,116005.066,117200.637,119429.09,121734.403,126291.653,130961.28,135849.807,140861.272,145628.068,149308.528,152420.05,155257.082,159399.057,163598.156,166473.252,168570.772,171476.971,172988.632,174830.656,174715.014,174398.67,173580.294,172199.615,170942.584,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
ANNFIELD 66/20KV,103682.307,101795.762,99610.504,98346.896,96776.207,95888.001,95955.531,95898.366,98628.889,100326.599,103691.12,106764.01,111881.94,117080.657,122469.853,128161.442,133485.352,137521.608,140849.234,143998.239,148382.321,152682.741,155626.683,157680.849,160499.46,161912.131,163767.956,163178.256,162491.401,161406.417,159868.848,158567.759,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
ASHINGTON,90875.064,89437.384,87789.838,87044.606,85929.586,85563.092,85793.651,86253.467,89808.214,92256.129,96410.411,100356.518,106350.975,112473.171,118823.474,125498.126,131742.68,136452.59,140367.939,143977.087,148831.594,153525.529,156662.074,158828.381,161780.921,163107.939,164693.628,164097.086,163409.834,162374.182,160938.56,159694.632,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
AYCLIFFE FORREST,2347.951,2302.602,2257.231,2212.771,2169.22,2126.555,2084.753,2043.824,2003.687,1964.348,1925.802,1888.035,1882.335,1876.715,1871.162,1865.642,1859.999,1854.355,1848.734,1843.14,1837.571,1832.041,1826.508,1821.002,1815.522,1810.079,1804.645,1799.202,1793.724,1788.177,1782.556,1776.927,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
AYCLIFFE INDUSTRIAL,50674.969,49782.432,48874.126,48293.986,47567.148,47114.882,46685.476,46501.744,47367.497,47904.388,48825.981,49859.963,51999.746,54065.57,56207.732,58420.672,60506.605,62057.118,63330.719,64431.668,66079.447,67801.473,68792.435,69425.242,70404.176,70690.832,71026.295,70707.886,70344.232,69855.012,69223.313,68636.577,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
BARDEN FRIAR,4937.287,4890.151,4835.202,5039.091,5158.808,5311.866,5142.143,5222.636,5142.754,5251.19,5210.168,5302.871,5429.63,5629.048,5842.385,6005.375,6201.776,6364.777,6511.166,6597.214,6748.32,6871.643,6954.992,7030.382,7123.972,7192.597,7281.819,7341.414,7390.587,7419.559,7425.511,7429.441,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
BEDALE,86427.191,85361.69,84201.212,83786.306,83159.524,82868.489,82323.264,82322.364,82852.699,83608.864,84496.658,85784.274,88749.602,91863.429,95156.584,98467.868,101667.653,104170.096,106317.067,108154.973,110512,112825.704,114291.21,115445.169,116905.07,117828.681,119008.61,119293.04,119490.47,119465.255,119186.785,118956.596,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
BELMONT,114330.16,112228.243,109923.993,108232.676,106336.432,104916.871,103843.45,102978.354,104324.463,104785.842,106212.124,107518.302,111164.324,114646.017,118275.918,122171.089,125681.301,128281.82,130392.33,132336.451,135066.939,138038.317,139814.791,140988.374,142576.843,143219.475,144161.413,143593.869,142960.489,142076.077,140907.529,139879.354,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
BENSHAM,76206.192,74759.077,73227.449,72070.753,70764.432,69771.106,69172.256,68594.193,69344.751,69636.163,70686.295,71696.292,74104.561,76599.567,79195.486,81913.791,84472.63,86348.98,87866.238,89233.23,91116.897,92816.226,93898.959,94566.111,95587.128,95926.847,96418.817,95909.175,95361.882,94665.947,93799.899,93020.776,NPgN,Primary,NG FES - Leading the Way,Total demand (MWh)
