Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BILLY MILL,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.008,0.009,0.01,0.011,0.012,0.013,0.015,0.016,0.017,0.017,0.018,0.019,0.02,0.021,0.021,0.022,0.023,0.023,0.024,0.024,0.025,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BIRTLEY GROVE 66/11KV,0,0,0.001,0.002,0.004,0.008,0.014,0.021,0.03,0.039,0.049,0.058,0.067,0.077,0.085,0.094,0.102,0.11,0.118,0.125,0.132,0.138,0.145,0.151,0.156,0.162,0.167,0.171,0.176,0.18,0.183,0.187,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BIRTLEY GROVE 66/20KV,0,0.001,0.001,0.001,0.002,0.004,0.006,0.009,0.012,0.015,0.019,0.023,0.026,0.03,0.033,0.036,0.039,0.042,0.045,0.048,0.051,0.053,0.056,0.058,0.06,0.062,0.064,0.066,0.067,0.069,0.07,0.072,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BLAYDON BURN,0,0,0,0.001,0.001,0.003,0.004,0.006,0.009,0.012,0.015,0.018,0.02,0.023,0.026,0.028,0.031,0.033,0.036,0.038,0.04,0.042,0.044,0.046,0.047,0.049,0.05,0.052,0.053,0.054,0.055,0.056,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BLUCHER 33/11KV,0,0,0,0,0.001,0.001,0.002,0.004,0.005,0.007,0.008,0.01,0.012,0.013,0.015,0.016,0.017,0.019,0.02,0.021,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.029,0.03,0.031,0.031,0.032,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BOLDON DOWNHILL,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.006,0.007,0.009,0.01,0.011,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.025,0.026,0.027,0.027,0.028,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0,0,0.001,0.002,0.005,0.009,0.015,0.023,0.033,0.043,0.053,0.063,0.073,0.083,0.093,0.102,0.111,0.12,0.128,0.136,0.143,0.151,0.157,0.164,0.17,0.176,0.181,0.186,0.191,0.196,0.2,0.203,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BOWESFIELD 33/11KV,0,0,0,0.001,0.002,0.003,0.005,0.008,0.011,0.015,0.018,0.022,0.025,0.028,0.032,0.035,0.038,0.041,0.044,0.046,0.049,0.051,0.054,0.056,0.058,0.06,0.062,0.064,0.065,0.067,0.068,0.069,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BOWESFIELD 66/11KV,0,0,0,0.001,0.001,0.002,0.004,0.006,0.008,0.011,0.013,0.016,0.019,0.021,0.023,0.026,0.028,0.03,0.032,0.034,0.036,0.038,0.04,0.041,0.043,0.044,0.046,0.047,0.048,0.049,0.05,0.051,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BRANCEPETH,13.361,13.363,13.365,13.368,13.377,13.391,13.412,13.438,13.469,13.503,13.537,13.571,13.605,13.637,13.669,13.699,13.729,13.758,13.785,13.812,13.837,13.861,13.883,13.905,13.925,13.944,13.963,13.979,13.995,14.009,14.023,14.035,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BREAMISH STREET,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.009,0.01,0.01,0.01,0.011,0.011,0.011,0.012,0.012,0.012,0.012,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
BRENDA TRADING,0.034,0.034,0.034,0.035,0.037,0.039,0.043,0.048,0.054,0.061,0.067,0.074,0.08,0.086,0.092,0.098,0.103,0.109,0.114,0.119,0.124,0.128,0.133,0.137,0.141,0.144,0.148,0.151,0.154,0.157,0.159,0.161,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CAMPLESHON ROAD,0.115,0.115,0.116,0.117,0.118,0.122,0.126,0.132,0.139,0.146,0.154,0.162,0.169,0.176,0.183,0.19,0.197,0.203,0.209,0.215,0.221,0.226,0.231,0.236,0.24,0.244,0.248,0.252,0.256,0.259,0.262,0.265,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CARLEY HILL,0,0,0,0,0.001,0.002,0.003,0.005,0.007,0.009,0.011,0.013,0.015,0.017,0.019,0.021,0.023,0.025,0.027,0.028,0.03,0.031,0.033,0.034,0.035,0.037,0.038,0.039,0.04,0.041,0.041,0.042,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CARLIN HOW T3 T4,1.528,1.529,1.53,1.531,1.534,1.54,1.547,1.557,1.569,1.581,1.594,1.607,1.62,1.632,1.644,1.655,1.666,1.677,1.687,1.697,1.707,1.715,1.724,1.732,1.74,1.747,1.754,1.76,1.766,1.771,1.776,1.781,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CARR HILL,0,0,0,0.001,0.002,0.004,0.007,0.01,0.014,0.019,0.023,0.028,0.032,0.036,0.041,0.045,0.049,0.052,0.056,0.059,0.063,0.066,0.069,0.072,0.074,0.077,0.079,0.082,0.084,0.086,0.087,0.089,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CATTERICK CAMP,0.228,0.233,0.24,0.253,0.283,0.334,0.406,0.499,0.606,0.724,0.843,0.964,1.082,1.196,1.307,1.414,1.518,1.619,1.716,1.809,1.896,1.98,2.059,2.135,2.206,2.274,2.338,2.397,2.451,2.503,2.549,2.592,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CLOSE,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.01,0.01,0.01,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CONEYTHORPE,0.094,0.095,0.096,0.099,0.105,0.115,0.13,0.148,0.17,0.194,0.218,0.242,0.266,0.289,0.312,0.333,0.354,0.375,0.395,0.413,0.431,0.448,0.464,0.479,0.494,0.507,0.52,0.532,0.543,0.554,0.563,0.572,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CONSETT,19.746,19.747,19.749,19.754,19.763,19.78,19.803,19.833,19.868,19.906,19.945,19.984,20.022,20.059,20.094,20.129,20.163,20.195,20.227,20.256,20.285,20.312,20.337,20.362,20.385,20.407,20.427,20.446,20.464,20.481,20.496,20.51,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CORPORATION STREET,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.01,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
COWTON,0.076,0.076,0.077,0.077,0.079,0.081,0.084,0.089,0.094,0.099,0.104,0.11,0.115,0.121,0.126,0.131,0.136,0.14,0.145,0.149,0.153,0.157,0.161,0.164,0.167,0.17,0.173,0.176,0.179,0.181,0.183,0.185,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CRAMLINGTON T1 T3,0,0.001,0.003,0.007,0.015,0.028,0.047,0.072,0.101,0.132,0.164,0.196,0.227,0.258,0.287,0.316,0.344,0.37,0.396,0.421,0.444,0.467,0.488,0.508,0.527,0.545,0.562,0.578,0.592,0.606,0.618,0.63,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
CRAMLINGTON T2 T4,0,0.001,0.003,0.007,0.014,0.028,0.047,0.071,0.099,0.13,0.162,0.194,0.225,0.255,0.284,0.312,0.339,0.366,0.391,0.416,0.439,0.461,0.482,0.502,0.52,0.538,0.555,0.571,0.585,0.598,0.611,0.622,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DARLEY,0.114,0.114,0.115,0.116,0.118,0.122,0.128,0.136,0.144,0.154,0.163,0.173,0.183,0.192,0.201,0.209,0.218,0.226,0.234,0.241,0.248,0.255,0.261,0.267,0.273,0.279,0.284,0.288,0.293,0.297,0.301,0.304,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DARLINGTON 132/6KV,0.048,0.048,0.048,0.049,0.05,0.052,0.054,0.057,0.061,0.066,0.07,0.074,0.078,0.082,0.086,0.09,0.094,0.097,0.101,0.104,0.107,0.11,0.113,0.116,0.118,0.121,0.123,0.125,0.127,0.129,0.131,0.132,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DARLINGTON 33/11KV,0.047,0.047,0.047,0.048,0.05,0.053,0.058,0.063,0.07,0.077,0.085,0.092,0.1,0.107,0.114,0.12,0.127,0.133,0.139,0.145,0.15,0.156,0.16,0.165,0.17,0.174,0.178,0.181,0.185,0.188,0.191,0.194,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0,0,0.001,0.001,0.003,0.005,0.007,0.01,0.013,0.017,0.02,0.023,0.026,0.029,0.032,0.035,0.038,0.04,0.043,0.045,0.047,0.049,0.052,0.053,0.055,0.057,0.059,0.06,0.061,0.063,0.064,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DARLINGTON EAST,0.308,0.309,0.309,0.309,0.311,0.313,0.316,0.32,0.325,0.331,0.336,0.341,0.347,0.352,0.357,0.362,0.366,0.371,0.375,0.379,0.383,0.387,0.391,0.394,0.397,0.4,0.403,0.406,0.408,0.41,0.413,0.414,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DARLINGTON WEST,0.074,0.074,0.075,0.076,0.079,0.083,0.089,0.097,0.106,0.115,0.125,0.135,0.145,0.155,0.164,0.173,0.182,0.19,0.198,0.206,0.213,0.22,0.227,0.233,0.239,0.245,0.25,0.255,0.26,0.264,0.268,0.272,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DENWICK,0.369,0.373,0.378,0.389,0.414,0.455,0.514,0.589,0.677,0.773,0.87,0.968,1.064,1.157,1.247,1.334,1.419,1.501,1.58,1.655,1.727,1.795,1.859,1.921,1.979,2.034,2.086,2.134,2.178,2.22,2.258,2.293,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0.001,0.001,0.002,0.004,0.005,0.007,0.008,0.01,0.012,0.013,0.015,0.016,0.018,0.019,0.02,0.021,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.029,0.03,0.031,0.032,0.032,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DUNSTON 66/20KV,0,0,0,0.001,0.002,0.003,0.005,0.008,0.011,0.014,0.017,0.021,0.024,0.027,0.03,0.033,0.036,0.039,0.041,0.044,0.046,0.049,0.051,0.053,0.055,0.057,0.059,0.06,0.062,0.063,0.065,0.066,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
DURHAM EAST,0,0,0.001,0.002,0.003,0.007,0.011,0.017,0.024,0.031,0.038,0.046,0.053,0.061,0.067,0.074,0.081,0.087,0.093,0.099,0.104,0.11,0.115,0.119,0.124,0.128,0.132,0.136,0.139,0.142,0.145,0.148,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
EASTFIELD,0.336,0.337,0.339,0.343,0.352,0.366,0.386,0.413,0.443,0.477,0.51,0.545,0.578,0.61,0.642,0.672,0.701,0.73,0.758,0.784,0.809,0.832,0.855,0.876,0.896,0.916,0.934,0.95,0.966,0.98,0.994,1.006,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
EASTGATE CEMENT,0.441,0.441,0.442,0.442,0.444,0.446,0.45,0.454,0.459,0.465,0.47,0.476,0.482,0.487,0.492,0.498,0.503,0.507,0.512,0.516,0.52,0.524,0.528,0.532,0.535,0.538,0.541,0.544,0.547,0.549,0.551,0.554,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
EDUCATIONAL PRECINCT,0,0,0,0,0,0.001,0.001,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.007,0.008,0.009,0.009,0.01,0.011,0.011,0.012,0.012,0.013,0.013,0.014,0.014,0.015,0.015,0.015,0.016,0.016,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
ELVINGTON,0.162,0.163,0.163,0.163,0.164,0.166,0.169,0.173,0.177,0.181,0.185,0.19,0.194,0.198,0.203,0.207,0.21,0.214,0.218,0.221,0.224,0.228,0.231,0.233,0.236,0.239,0.241,0.243,0.245,0.247,0.249,0.25,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
FARADAY STREET,0,0,0,0,0.001,0.001,0.002,0.004,0.005,0.006,0.008,0.01,0.011,0.013,0.014,0.015,0.017,0.018,0.019,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.027,0.028,0.029,0.03,0.03,0.031,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
FAWDON T1 & SEATON BURN T1,0.341,0.342,0.343,0.346,0.352,0.361,0.375,0.392,0.413,0.435,0.458,0.481,0.503,0.525,0.546,0.566,0.586,0.605,0.624,0.641,0.658,0.674,0.689,0.703,0.717,0.73,0.742,0.753,0.763,0.773,0.782,0.79,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
FISHBURN,23.255,23.256,23.258,23.261,23.268,23.28,23.297,23.319,23.345,23.373,23.402,23.431,23.459,23.486,23.512,23.538,23.563,23.587,23.61,23.632,23.653,23.673,23.692,23.71,23.727,23.743,23.759,23.773,23.786,23.798,23.809,23.819,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.009,0.01,0.01,0.011,0.011,0.012,0.012,0.012,0.013,0.013,0.013,0.014,0.014,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
FOSS ISLANDS,0.051,0.051,0.051,0.052,0.054,0.057,0.061,0.067,0.073,0.08,0.088,0.095,0.102,0.109,0.115,0.122,0.128,0.134,0.14,0.145,0.151,0.156,0.16,0.165,0.169,0.173,0.177,0.181,0.184,0.187,0.19,0.192,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
FOSSWAY 33/11KV,0,0,0,0,0.001,0.002,0.003,0.004,0.006,0.008,0.009,0.011,0.013,0.015,0.017,0.018,0.02,0.021,0.023,0.024,0.026,0.027,0.028,0.029,0.03,0.031,0.032,0.033,0.034,0.035,0.036,0.036,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
FOURSTONES 20KV,36.897,36.899,36.903,36.911,36.928,36.957,36.998,37.05,37.112,37.179,37.246,37.315,37.382,37.447,37.51,37.571,37.63,37.687,37.742,37.795,37.845,37.892,37.937,37.98,38.021,38.06,38.096,38.129,38.16,38.189,38.216,38.24,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
FYLANDS BRIDGE,0.227,0.228,0.23,0.233,0.24,0.252,0.268,0.29,0.314,0.341,0.369,0.397,0.424,0.45,0.475,0.5,0.524,0.547,0.569,0.591,0.611,0.63,0.648,0.665,0.682,0.698,0.712,0.726,0.738,0.75,0.761,0.771,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GALE LANE,5.001,5.001,5.002,5.003,5.004,5.007,5.011,5.017,5.023,5.03,5.037,5.044,5.051,5.057,5.064,5.07,5.076,5.082,5.087,5.093,5.098,5.103,5.107,5.112,5.116,5.12,5.124,5.127,5.13,5.133,5.136,5.138,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GARWOOD STREET,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.006,0.007,0.009,0.01,0.011,0.013,0.014,0.015,0.016,0.018,0.019,0.02,0.021,0.022,0.022,0.023,0.024,0.025,0.026,0.026,0.027,0.027,0.028,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.018,0.019,0.02,0.021,0.021,0.022,0.022,0.023,0.023,0.024,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GATESHEAD EAST,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.009,0.01,0.01,0.01,0.011,0.011,0.011,0.012,0.012,0.012,0.013,0.013,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GRANGETOWN,0.026,0.027,0.027,0.028,0.03,0.034,0.039,0.046,0.054,0.063,0.071,0.08,0.089,0.097,0.105,0.113,0.121,0.128,0.135,0.142,0.148,0.154,0.16,0.166,0.171,0.176,0.18,0.185,0.189,0.193,0.196,0.199,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GREATHAM,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.01,0.01,0.01,0.01,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GUISBOROUGH T1 T2,0.963,0.964,0.965,0.969,0.976,0.988,1.005,1.028,1.054,1.082,1.111,1.14,1.168,1.196,1.223,1.248,1.273,1.298,1.321,1.343,1.365,1.385,1.404,1.422,1.439,1.456,1.471,1.485,1.498,1.511,1.522,1.532,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HARLOW GREEN,0,0,0,0.001,0.002,0.003,0.006,0.009,0.012,0.016,0.02,0.024,0.027,0.031,0.034,0.038,0.041,0.044,0.048,0.05,0.053,0.056,0.059,0.061,0.063,0.065,0.067,0.069,0.071,0.073,0.074,0.076,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HARMIRE BRIDGE,0.849,0.85,0.851,0.854,0.859,0.868,0.881,0.898,0.917,0.938,0.96,0.981,1.002,1.023,1.043,1.062,1.08,1.099,1.116,1.133,1.148,1.163,1.177,1.191,1.204,1.216,1.227,1.238,1.248,1.257,1.265,1.273,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HARRATON,0.019,0.019,0.019,0.019,0.019,0.02,0.021,0.022,0.023,0.024,0.026,0.027,0.028,0.03,0.031,0.032,0.033,0.035,0.036,0.037,0.038,0.039,0.04,0.04,0.041,0.042,0.043,0.043,0.044,0.045,0.045,0.046,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HARROGATE 132/11KV,0.085,0.088,0.092,0.099,0.116,0.144,0.184,0.236,0.296,0.362,0.429,0.496,0.562,0.626,0.688,0.747,0.805,0.861,0.916,0.967,1.016,1.063,1.107,1.149,1.189,1.227,1.263,1.296,1.326,1.355,1.381,1.405,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HARROGATE WEST,0.088,0.088,0.089,0.091,0.095,0.102,0.112,0.125,0.139,0.155,0.172,0.188,0.205,0.22,0.235,0.25,0.264,0.278,0.291,0.304,0.316,0.328,0.338,0.349,0.359,0.368,0.377,0.385,0.392,0.399,0.406,0.411,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HARTMOOR 66/20KV,7.641,7.642,7.643,7.645,7.648,7.655,7.665,7.677,7.691,7.707,7.722,7.738,7.754,7.769,7.784,7.798,7.812,7.825,7.838,7.85,7.862,7.873,7.883,7.893,7.902,7.911,7.92,7.928,7.935,7.942,7.948,7.953,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HAWTHORN PIT,13.692,13.693,13.694,13.697,13.703,13.712,13.726,13.744,13.765,13.787,13.81,13.833,13.856,13.878,13.899,13.92,13.94,13.959,13.978,13.995,14.012,14.028,14.043,14.058,14.072,14.085,14.097,14.108,14.119,14.129,14.137,14.146,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HAXBY ROAD T2 T3,0,0,0.001,0.001,0.003,0.006,0.01,0.016,0.022,0.028,0.035,0.042,0.049,0.056,0.062,0.068,0.074,0.08,0.085,0.091,0.096,0.101,0.105,0.109,0.114,0.117,0.121,0.124,0.128,0.131,0.133,0.136,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HEBBURN,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HEDWORTH,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.012,0.013,0.014,0.015,0.015,0.016,0.017,0.018,0.019,0.019,0.02,0.021,0.021,0.022,0.022,0.023,0.023,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
HEXHAM,0.722,0.724,0.727,0.732,0.745,0.766,0.796,0.834,0.879,0.928,0.977,1.027,1.076,1.124,1.17,1.214,1.257,1.299,1.339,1.378,1.414,1.449,1.482,1.513,1.543,1.571,1.597,1.622,1.644,1.666,1.685,1.703,NPgN,Primary,NPg - Early Net Zero,Total installed wind capacity (MW)
