Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,17.366,17.573,17.637,17.669,17.743,17.864,18.011,18.146,18.34,18.618,18.906,19.201,19.521,19.921,20.35,20.834,21.356,21.969,22.625,23.358,24.157,24.96,25.755,26.534,27.289,27.974,28.449,28.793,29.045,29.341,29.593,29.845,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BENWELL,16.947,16.851,16.892,16.903,16.959,17.058,17.183,17.3,17.472,17.723,17.984,18.253,18.549,18.924,19.324,19.78,20.271,20.848,21.499,22.191,22.944,23.749,24.532,25.285,26.03,26.686,27.156,27.489,27.731,28.013,28.249,28.483,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BILLINGHAM MARSH HOUSE,14.487,14.412,14.477,14.51,14.587,14.729,14.916,15.078,15.318,15.656,16.031,16.418,16.885,17.46,18.095,18.818,19.615,20.56,21.613,22.765,24.028,25.293,26.567,27.792,28.986,30.04,30.751,31.22,31.534,31.921,32.23,32.538,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BILLY MILL,16.858,16.786,16.852,16.892,16.971,17.094,17.243,17.382,17.576,17.848,18.133,18.426,18.743,19.136,19.561,20.044,20.567,21.184,21.862,22.606,23.419,24.235,25.046,25.834,26.601,27.29,27.763,28.094,28.33,28.612,28.847,29.082,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BIRTLEY GROVE 66/11KV,13.87,13.78,13.792,13.784,13.801,13.85,13.919,13.978,14.075,14.225,14.387,14.554,14.729,14.961,15.215,15.509,15.833,16.221,16.641,17.116,17.639,18.17,18.697,19.21,19.703,20.142,20.428,20.616,20.737,20.888,21.005,21.121,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BIRTLEY GROVE 66/20KV,10.074,10.011,10.01,10,10.001,10.009,10.02,10.03,10.051,10.087,10.122,10.157,10.163,10.185,10.206,10.235,10.266,10.306,10.343,10.394,10.451,10.519,10.585,10.652,10.713,10.771,10.805,10.829,10.844,10.862,10.876,10.89,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BLAYDON BURN,17.155,17.058,17.065,17.06,17.068,17.096,17.136,17.168,17.223,17.309,17.402,17.496,17.549,17.63,17.724,17.839,17.97,18.138,18.337,18.555,18.799,19.049,19.287,19.514,19.738,19.928,20.038,20.093,20.111,20.146,20.163,20.179,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BLUCHER 33/11KV,14.665,15.589,15.623,15.622,15.666,15.753,15.866,15.969,16.128,16.373,16.621,16.876,17.166,17.537,17.929,18.378,18.858,19.422,20.057,20.735,21.472,22.252,23.024,23.765,24.495,25.14,25.599,25.924,26.16,26.435,26.665,26.892,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BOLDON DOWNHILL,10.523,12.567,12.586,12.593,12.62,12.685,12.775,12.851,12.971,13.131,13.329,13.533,13.775,14.073,14.412,14.795,15.224,15.737,16.3,16.928,17.617,18.31,19.002,19.671,20.319,20.891,21.266,21.508,21.663,21.859,22.011,22.161,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,9.294,11.156,11.237,11.316,11.403,11.502,11.609,11.711,11.827,11.951,12.093,12.237,12.361,12.5,12.656,12.823,13.006,13.215,13.435,13.681,13.946,14.213,14.472,14.73,14.98,15.211,15.382,15.521,15.636,15.763,15.879,15.996,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BOWESFIELD 33/11KV,12.954,12.931,13.009,13.071,13.156,13.272,13.409,13.534,13.697,13.911,14.138,14.369,14.604,14.891,15.202,15.555,15.938,16.391,16.905,17.451,18.047,18.663,19.252,19.821,20.385,20.883,21.236,21.484,21.663,21.875,22.052,22.229,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BOWESFIELD 66/11KV,13.871,13.859,13.941,14.012,14.099,14.196,14.298,14.399,14.515,14.664,14.801,14.94,15.037,15.163,15.288,15.429,15.574,15.735,15.883,16.066,16.261,16.464,16.666,16.875,17.07,17.258,17.402,17.53,17.642,17.761,17.873,17.984,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BRANCEPETH,15.375,15.598,15.642,15.71,15.78,15.928,16.136,16.305,16.554,16.77,17.182,17.604,18.142,18.742,19.492,20.293,21.237,22.359,23.579,24.947,26.447,27.98,29.492,30.954,32.366,33.616,34.42,34.96,35.306,35.739,36.073,36.403,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BREAMISH STREET,10.35,11.216,11.247,11.268,11.303,11.36,11.43,11.493,11.581,11.701,11.83,11.962,12.099,12.267,12.451,12.659,12.885,13.156,13.458,13.784,14.139,14.506,14.855,15.194,15.528,15.821,16.023,16.161,16.255,16.37,16.464,16.556,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
BRENDA TRADING,21.218,24.02,24.034,24.005,24.033,24.117,24.234,24.337,24.513,24.791,25.084,25.385,25.72,26.154,26.623,27.162,27.746,28.442,29.221,30.067,30.991,31.959,32.905,33.817,34.712,35.502,36.045,36.416,36.67,36.976,37.224,37.469,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CAMPLESHON ROAD,16.254,16.152,16.179,16.176,16.207,16.289,16.403,16.495,16.646,16.866,17.117,17.372,17.663,18.029,18.436,18.898,19.408,20.017,20.707,21.45,22.263,23.114,23.939,24.732,25.511,26.197,26.658,26.97,27.178,27.432,27.635,27.835,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CARLEY HILL,16.74,16.614,16.638,16.624,16.654,16.739,16.858,16.958,17.126,17.383,17.661,17.947,18.278,18.696,19.154,19.674,20.243,20.921,21.671,22.494,23.395,24.311,25.208,26.078,26.926,27.678,28.184,28.525,28.755,29.036,29.261,29.485,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CARLIN HOW T3 T4,14.033,13.989,14.052,14.113,14.2,14.337,14.507,14.663,14.879,15.106,15.429,15.76,16.146,16.582,17.098,17.654,18.287,19.034,19.878,20.78,21.763,22.787,23.781,24.74,25.68,26.516,27.087,27.494,27.784,28.127,28.413,28.697,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CARR HILL,17.326,17.184,17.2,17.176,17.207,17.301,17.433,17.547,17.741,18.037,18.361,18.695,19.103,19.616,20.177,20.815,21.513,22.341,23.246,24.249,25.346,26.457,27.56,28.629,29.667,30.59,31.21,31.629,31.913,32.259,32.537,32.812,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CATTERICK CAMP,16.597,16.593,16.703,16.808,16.938,17.106,17.299,17.48,17.705,17.939,18.241,18.549,18.864,19.221,19.634,20.073,20.567,21.139,21.741,22.417,23.149,23.906,24.633,25.351,26.047,26.681,27.129,27.478,27.747,28.053,28.32,28.587,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CLOSE,22.485,23.229,23.319,23.403,23.499,23.604,23.714,23.825,23.949,24.088,24.228,24.369,24.421,24.487,24.555,24.631,24.712,24.804,24.902,25.007,25.12,25.261,25.389,25.52,25.654,25.78,25.893,25.992,26.084,26.18,26.276,26.376,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CONEYTHORPE,13.741,15.933,16.044,16.148,16.268,16.425,16.609,16.775,16.984,17.222,17.507,17.798,18.1,18.448,18.844,19.28,19.766,20.338,20.993,21.685,22.44,23.208,23.956,24.677,25.387,26.015,26.447,26.756,26.979,27.244,27.467,27.689,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CONSETT,24.159,24.816,24.859,24.869,24.931,25.073,25.27,25.438,25.704,26.059,26.492,26.939,27.456,28.084,28.8,29.606,30.509,31.592,32.831,34.16,35.619,37.108,38.573,39.974,41.354,42.56,43.364,43.884,44.22,44.642,44.971,45.298,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CORPORATION STREET,11.713,11.691,11.735,11.773,11.822,11.882,11.948,12.013,12.092,12.184,12.284,12.384,12.453,12.536,12.627,12.727,12.837,12.968,13.113,13.268,13.436,13.615,13.781,13.943,14.106,14.249,14.353,14.431,14.489,14.557,14.616,14.675,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
COWTON,1.27,1.269,1.276,1.283,1.291,1.301,1.313,1.324,1.337,1.352,1.369,1.387,1.402,1.421,1.441,1.463,1.488,1.516,1.553,1.587,1.623,1.666,1.707,1.745,1.783,1.818,1.842,1.862,1.877,1.895,1.91,1.926,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CRAMLINGTON T1 T3,11.31,11.652,11.708,11.756,11.817,11.896,11.985,12.069,12.174,12.302,12.442,12.585,12.711,12.863,13.031,13.218,13.422,13.662,13.928,14.217,14.531,14.853,15.168,15.473,15.775,16.046,16.24,16.38,16.486,16.608,16.714,16.821,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
CRAMLINGTON T2 T4,11.942,11.925,11.985,12.039,12.104,12.186,12.277,12.364,12.471,12.598,12.737,12.878,12.998,13.142,13.3,13.476,13.669,13.896,14.147,14.419,14.715,15.017,15.313,15.601,15.885,16.141,16.324,16.457,16.557,16.673,16.774,16.876,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DARLEY,4.038,4.045,4.079,4.111,4.147,4.188,4.23,4.272,4.32,4.373,4.43,4.487,4.535,4.586,4.643,4.702,4.766,4.84,4.919,5.002,5.091,5.182,5.274,5.364,5.453,5.535,5.601,5.661,5.714,5.767,5.82,5.873,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DARLINGTON 132/6KV,7.601,7.549,7.566,7.569,7.594,7.651,7.735,7.805,7.916,8.078,8.263,8.454,8.685,8.972,9.295,9.666,10.081,10.581,11.153,11.771,12.453,13.128,13.799,14.441,15.071,15.619,15.977,16.194,16.325,16.497,16.627,16.755,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DARLINGTON 33/11KV,14.576,14.479,14.509,14.515,14.558,14.662,14.813,14.939,15.137,15.424,15.755,16.096,16.503,17.003,17.568,18.217,18.942,19.821,20.847,21.936,23.136,24.338,25.51,26.627,27.735,28.693,29.322,29.702,29.929,30.23,30.455,30.679,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DARLINGTON CENTRAL 33/11KV,9.145,16.633,16.651,16.66,16.685,16.742,16.826,16.896,17.004,17.159,17.339,17.526,17.742,18.01,18.317,18.673,19.075,19.564,20.14,20.753,21.432,22.102,22.773,23.408,24.037,24.576,24.924,25.121,25.229,25.381,25.489,25.597,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DARLINGTON EAST,17.604,17.912,17.918,17.914,17.926,17.955,17.994,18.03,18.087,18.165,18.259,18.356,18.411,18.494,18.595,18.715,18.855,19.031,19.228,19.454,19.707,19.97,20.233,20.487,20.73,20.944,21.07,21.143,21.179,21.231,21.266,21.3,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DARLINGTON WEST,18.35,18.229,18.279,18.3,18.378,18.552,18.805,19.02,19.351,19.836,20.388,20.963,21.676,22.558,23.555,24.707,25.997,27.557,29.369,31.308,33.45,35.567,37.693,39.712,41.7,43.421,44.542,45.204,45.591,46.111,46.495,46.877,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DENWICK,22.152,22.432,22.607,22.758,22.919,23.159,23.456,23.692,24.018,24.386,24.856,25.324,25.839,26.426,27.103,27.838,28.661,29.633,30.984,32.174,33.464,34.981,36.386,37.693,39,40.144,40.885,41.486,41.926,42.433,42.859,43.277,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DUNSTON 66/11KV,14.411,16.112,16.113,16.105,16.106,16.116,16.129,16.141,16.163,16.196,16.234,16.273,16.259,16.253,16.254,16.259,16.27,16.301,16.338,16.38,16.431,16.481,16.531,16.578,16.624,16.66,16.67,16.662,16.643,16.629,16.609,16.59,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DUNSTON 66/20KV,14.677,15.093,15.106,15.094,15.118,15.192,15.296,15.384,15.532,15.736,15.985,16.239,16.544,16.919,17.34,17.809,18.329,18.946,19.612,20.356,21.169,22.005,22.828,23.629,24.405,25.098,25.563,25.888,26.111,26.38,26.598,26.813,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
DURHAM EAST,18.54,20.919,20.921,20.917,20.919,20.926,20.937,20.946,20.962,20.986,21.013,21.041,20.99,20.945,20.904,20.867,20.835,20.815,20.802,20.792,20.789,20.788,20.783,20.776,20.771,20.758,20.726,20.684,20.632,20.589,20.538,20.488,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
EASTFIELD,26.135,26.695,26.785,26.856,26.943,27.084,27.264,27.412,27.628,27.888,28.207,28.528,28.832,29.181,29.592,30.051,30.577,31.236,31.977,32.769,33.643,34.504,35.366,36.189,37.004,37.704,38.167,38.47,38.658,38.885,39.07,39.254,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
EASTGATE CEMENT,9.356,9.313,9.321,9.326,9.336,9.351,9.368,9.385,9.408,9.436,9.469,9.503,9.505,9.513,9.526,9.542,9.564,9.594,9.694,9.74,9.792,9.9,9.994,10.071,10.149,10.215,10.242,10.276,10.299,10.325,10.345,10.364,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
EDUCATIONAL PRECINCT,15.96,15.913,15.967,16.004,16.062,16.148,16.252,16.345,16.473,16.642,16.822,17.005,17.176,17.386,17.614,17.872,18.151,18.484,18.868,19.269,19.706,20.167,20.603,21.022,21.442,21.809,22.07,22.252,22.381,22.535,22.664,22.793,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
ELVINGTON,11.585,11.561,11.597,11.632,11.671,11.714,11.759,11.803,11.852,11.9,11.956,12.013,12.023,12.038,12.059,12.081,12.109,12.142,12.172,12.212,12.257,12.314,12.365,12.42,12.469,12.519,12.549,12.58,12.604,12.631,12.656,12.681,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
FARADAY STREET,19.887,19.739,19.755,19.737,19.772,19.869,20.005,20.125,20.32,20.597,20.92,21.253,21.641,22.122,22.661,23.268,23.939,24.742,25.645,26.622,27.691,28.802,29.878,30.913,31.933,32.827,33.436,33.843,34.114,34.446,34.711,34.972,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
FAWDON T1 & SEATON BURN T1,18.338,18.572,18.627,18.649,18.712,18.831,18.982,19.115,19.317,19.583,19.892,20.209,20.568,21,21.479,22.008,22.589,23.27,24.022,24.838,25.724,26.647,27.55,28.426,29.283,30.049,30.585,30.973,31.256,31.587,31.865,32.142,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
FISHBURN,18.146,18.058,18.073,18.104,18.146,18.237,18.361,18.471,18.636,18.76,19.03,19.307,19.628,19.975,20.425,20.891,21.449,22.111,22.796,23.596,24.473,25.364,26.242,27.103,27.929,28.67,29.154,29.488,29.712,29.984,30.202,30.417,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
FLATWORTH CENTRAL,16.01,24.659,24.746,24.825,24.922,25.034,25.156,25.276,25.417,25.578,25.753,25.931,26.069,26.235,26.414,26.611,26.823,27.068,27.313,27.599,27.906,28.22,28.524,28.83,29.124,29.401,29.602,29.766,29.9,30.049,30.184,30.32,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
FOSS ISLANDS,27.145,28.388,28.392,28.37,28.374,28.399,28.435,28.462,28.521,28.625,28.725,28.827,28.851,28.918,28.991,29.086,29.191,29.327,29.479,29.657,29.856,30.096,30.321,30.542,30.757,30.952,31.079,31.163,31.217,31.282,31.335,31.389,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
FOSSWAY 33/11KV,16.301,16.192,16.224,16.219,16.261,16.349,16.463,16.565,16.727,16.966,17.218,17.476,17.77,18.137,18.53,18.973,19.449,20.01,20.634,21.303,22.031,22.799,23.544,24.264,24.973,25.603,26.052,26.375,26.611,26.885,27.116,27.346,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
FOURSTONES 20KV,19.429,19.417,19.544,19.656,19.792,19.967,20.166,20.348,20.578,20.848,21.155,21.464,21.763,22.107,22.489,22.905,23.359,23.893,24.73,25.381,26.082,26.988,27.802,28.545,29.297,29.958,30.384,30.774,31.081,31.418,31.713,32.004,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
FYLANDS BRIDGE,19.835,19.7,19.714,19.707,19.737,19.817,19.928,20.025,20.184,20.386,20.648,20.918,21.215,21.574,21.991,22.454,22.975,23.6,24.291,25.053,25.889,26.749,27.595,28.412,29.21,29.914,30.385,30.699,30.907,31.163,31.366,31.567,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GALE LANE,8.979,8.917,8.934,8.932,8.955,9.018,9.107,9.18,9.299,9.477,9.676,9.88,10.134,10.457,10.811,11.215,11.66,12.188,12.76,13.401,14.103,14.817,15.528,16.217,16.884,17.476,17.87,18.135,18.312,18.529,18.701,18.871,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GARWOOD STREET,17.3,17.185,17.182,17.161,17.163,17.182,17.207,17.23,17.277,17.356,17.434,17.514,17.552,17.623,17.697,17.787,17.883,18,18.109,18.251,18.408,18.588,18.758,18.933,19.095,19.247,19.346,19.422,19.477,19.539,19.592,19.644,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GATESHEAD CENTRAL,13.703,15.142,15.14,15.13,15.13,15.137,15.146,15.154,15.172,15.201,15.232,15.264,15.25,15.248,15.249,15.256,15.267,15.288,15.309,15.342,15.382,15.429,15.472,15.516,15.555,15.59,15.602,15.601,15.592,15.586,15.576,15.566,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GATESHEAD EAST,8.964,8.92,8.92,8.919,8.92,8.924,8.929,8.934,8.941,8.953,8.966,8.979,8.954,8.933,8.913,8.897,8.883,8.874,8.869,8.867,8.868,8.873,8.873,8.873,8.873,8.869,8.856,8.837,8.812,8.791,8.767,8.744,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GOSFORTH 33/11KV,18.703,19.217,19.298,19.369,19.454,19.547,19.646,19.745,19.858,19.987,20.115,20.244,20.299,20.369,20.438,20.515,20.595,20.684,20.778,20.878,20.985,21.111,21.234,21.357,21.479,21.591,21.686,21.769,21.844,21.923,21.998,22.075,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GRANGETOWN,20.167,20.132,20.247,20.343,20.476,20.644,20.834,21.017,21.246,21.527,21.834,22.146,22.444,22.802,23.192,23.624,24.093,24.638,25.226,25.873,26.574,27.296,28.003,28.695,29.373,29.987,30.433,30.768,31.028,31.323,31.583,31.843,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GREATHAM,21.545,21.77,21.809,21.846,21.887,21.933,21.983,22.03,22.084,22.146,22.21,22.274,22.241,22.217,22.196,22.182,22.173,22.175,22.186,22.203,22.227,22.257,22.279,22.301,22.322,22.335,22.329,22.31,22.281,22.258,22.231,22.205,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GUISBOROUGH T1 T2,15.866,15.798,15.865,15.917,16.006,16.157,16.348,16.521,16.767,17.054,17.429,17.814,18.269,18.797,19.408,20.076,20.827,21.716,22.744,23.82,24.995,26.228,27.428,28.577,29.709,30.707,31.389,31.869,32.208,32.61,32.942,33.271,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HARLOW GREEN,15.924,15.797,15.814,15.795,15.821,15.903,16.018,16.116,16.283,16.543,16.823,17.111,17.456,17.892,18.368,18.912,19.506,20.213,21.006,21.868,22.811,23.772,24.725,25.642,26.539,27.331,27.866,28.221,28.459,28.751,28.984,29.215,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HARMIRE BRIDGE,14.114,14.043,14.077,14.093,14.129,14.206,14.312,14.396,14.527,14.699,14.91,15.124,15.355,15.633,15.954,16.313,16.717,17.207,17.814,18.42,19.084,19.796,20.463,21.095,21.725,22.269,22.621,22.858,23.008,23.197,23.343,23.486,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HARRATON,18.916,25.419,25.434,25.434,25.455,25.499,25.555,25.605,25.682,25.804,25.925,26.049,26.136,26.273,26.417,26.589,26.776,27.002,27.207,27.48,27.781,28.086,28.376,28.678,28.951,29.207,29.355,29.463,29.53,29.614,29.678,29.741,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HARROGATE 132/11KV,27.626,27.584,27.766,27.91,28.109,28.394,28.742,29.05,29.464,29.985,30.58,31.185,31.853,32.645,33.529,34.513,35.596,36.876,38.289,39.833,41.517,43.201,44.833,46.425,47.983,49.373,50.328,51,51.478,52.051,52.53,53.011,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HARROGATE WEST,12.824,12.85,12.959,13.063,13.177,13.297,13.422,13.544,13.678,13.827,13.977,14.128,14.233,14.353,14.479,14.614,14.755,14.91,15.072,15.25,15.437,15.631,15.822,16.015,16.205,16.384,16.537,16.673,16.798,16.93,17.058,17.187,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HARTMOOR 66/20KV,22.742,22.591,22.623,22.625,22.677,22.809,22.993,23.15,23.402,23.739,24.155,24.582,25.091,25.715,26.423,27.216,28.104,29.162,30.341,31.629,33.041,34.495,35.923,37.298,38.642,39.825,40.615,41.142,41.49,41.919,42.258,42.592,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HAWTHORN PIT,20.941,20.818,20.851,20.872,20.925,21.052,21.229,21.378,21.615,21.889,22.278,22.678,23.16,23.726,24.393,25.12,25.948,26.929,27.987,29.176,30.476,31.803,33.113,34.386,35.619,36.716,37.448,37.948,38.286,38.697,39.026,39.352,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HAXBY ROAD T2 T3,10.96,10.893,10.912,10.913,10.938,11,11.09,11.162,11.279,11.452,11.647,11.847,12.082,12.386,12.721,13.106,13.533,14.043,14.606,15.229,15.912,16.619,17.313,17.983,18.634,19.208,19.587,19.837,19.998,20.199,20.355,20.508,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HEBBURN,3.439,3.42,3.42,3.419,3.42,3.425,3.431,3.436,3.444,3.459,3.474,3.488,3.494,3.508,3.522,3.54,3.56,3.584,3.602,3.632,3.665,3.701,3.735,3.772,3.804,3.834,3.851,3.863,3.871,3.88,3.887,3.893,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HEBBURN WEST,2.763,3.035,3.034,3.033,3.033,3.035,3.036,3.038,3.041,3.047,3.052,3.058,3.053,3.05,3.048,3.046,3.046,3.047,3.046,3.049,3.053,3.058,3.063,3.068,3.072,3.076,3.076,3.075,3.072,3.07,3.067,3.064,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HEDWORTH,10.933,14.854,14.871,14.864,14.887,14.948,15.034,15.105,15.225,15.407,15.605,15.809,16.05,16.355,16.688,17.07,17.487,17.983,18.536,19.14,19.803,20.476,21.147,21.793,22.424,22.982,23.358,23.609,23.777,23.983,24.148,24.312,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
HEIGHINGTON,14.255,14.188,14.188,14.188,14.188,14.188,14.188,14.189,14.189,14.19,14.191,14.192,14.123,14.055,13.987,13.92,13.853,13.787,13.722,13.657,13.593,13.531,13.468,13.405,13.343,13.282,13.22,13.159,13.098,13.037,12.976,12.916,NPgN,Primary,NG FES - Steady Progression,Total peak demand (MW)
