Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BIRTLEY GROVE 66/20KV,10.071,9.883,9.673,9.503,9.314,9.155,9.002,8.875,8.937,8.899,8.902,8.88,9.028,9.148,9.271,9.42,9.527,9.615,9.687,9.776,9.916,10.132,10.292,10.413,10.535,10.602,10.666,10.658,10.642,10.61,10.552,10.501,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BLAYDON BURN,17.15,16.824,16.479,16.188,15.88,15.617,15.393,15.236,15.364,15.473,15.724,16.031,16.7,17.361,18.033,18.767,19.381,19.854,20.235,20.506,20.772,21.004,21.084,21.117,21.12,21.032,20.945,20.736,20.496,20.243,19.918,19.577,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BLUCHER 33/11KV,14.662,15.447,15.161,15.06,14.887,14.827,14.815,14.873,15.588,16.006,16.562,17.095,18.013,18.847,19.742,20.715,21.522,22.159,22.674,23.131,23.769,24.535,25.026,25.373,25.735,25.844,26.008,25.844,25.653,25.429,25.106,24.804,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BOLDON DOWNHILL,10.518,12.455,12.258,12.173,12.052,11.998,11.973,12.03,12.568,12.892,13.382,13.837,14.641,15.347,16.125,16.99,17.699,18.246,18.682,19.065,19.535,20.07,20.382,20.594,20.789,20.815,20.862,20.669,20.449,20.207,19.882,19.562,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,9.292,11.032,10.925,10.853,10.771,10.71,10.653,10.633,10.697,10.747,10.827,10.923,11.202,11.473,11.771,12.087,12.36,12.589,12.788,12.966,13.16,13.36,13.504,13.63,13.747,13.831,13.927,13.967,13.992,14.001,13.974,13.944,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BOWESFIELD 33/11KV,12.952,12.783,12.603,12.521,12.417,12.374,12.37,12.427,12.898,13.177,13.578,13.958,14.649,15.314,16.041,16.838,17.485,18.003,18.436,18.83,19.291,19.818,20.165,20.433,20.684,20.803,20.944,20.886,20.797,20.674,20.463,20.252,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BOWESFIELD 66/11KV,13.868,13.691,13.496,13.351,13.174,13.036,12.899,12.803,12.79,12.772,12.738,12.738,12.946,13.154,13.375,13.597,13.802,13.979,14.137,14.279,14.475,14.702,14.882,15.031,15.191,15.262,15.268,15.328,15.372,15.404,15.414,15.406,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BRANCEPETH,15.366,15.438,15.186,15.197,15.175,15.281,15.427,15.756,16.855,17.702,18.791,19.873,21.583,23.119,24.812,26.647,28.171,29.35,30.294,31.087,32.094,33.194,33.811,34.235,34.634,34.693,34.855,34.461,34.007,33.502,32.811,32.137,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BREAMISH STREET,10.348,11.076,10.894,10.775,10.635,10.53,10.44,10.391,10.475,10.533,10.623,10.753,11.077,11.416,11.8,12.2,12.536,12.799,13.013,13.187,13.392,13.599,13.718,13.803,13.882,13.889,13.897,13.835,13.753,13.658,13.517,13.369,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
BRENDA TRADING,21.212,23.804,23.353,23.12,22.809,22.644,22.542,22.555,23.362,23.825,24.485,25.129,26.314,27.384,28.545,29.811,30.849,31.667,32.328,32.907,33.682,34.597,35.172,35.58,35.992,36.103,36.248,36.032,35.765,35.445,34.983,34.528,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CAMPLESHON ROAD,16.247,15.976,15.675,15.549,15.369,15.283,15.239,15.293,15.84,16.22,16.738,17.271,18.137,19.014,19.982,21.033,21.897,22.574,23.122,23.62,24.21,24.898,25.321,25.628,25.895,25.986,26.096,25.912,25.684,25.412,25.018,24.626,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CARLEY HILL,16.733,16.444,16.106,15.938,15.701,15.575,15.495,15.53,16.462,16.922,17.685,18.326,19.335,20.329,21.413,22.659,23.633,24.396,25.011,25.645,26.364,27.299,27.906,28.349,28.733,28.897,29.058,28.835,28.571,28.263,27.827,27.406,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CARLIN HOW T3 T4,14.03,13.839,13.579,13.513,13.421,13.45,13.524,13.716,14.428,14.966,15.688,16.393,17.572,18.632,19.796,21.07,22.119,22.953,23.642,24.255,24.991,25.82,26.341,26.748,27.109,27.291,27.517,27.394,27.219,26.985,26.602,26.223,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CARR HILL,17.322,17.017,16.649,16.487,16.239,16.136,16.089,16.178,17.045,17.585,18.356,19.11,20.354,21.5,22.753,24.128,25.264,26.147,26.855,27.475,28.235,29.101,29.62,29.977,30.31,30.355,30.39,30.104,29.767,29.392,28.882,28.368,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CATTERICK CAMP,16.593,16.394,16.15,16.037,15.894,15.839,15.805,15.877,16.187,16.488,16.85,17.278,18.079,18.854,19.706,20.601,21.368,21.993,22.524,22.973,23.511,24.075,24.45,24.758,25.054,25.222,25.435,25.439,25.4,25.313,25.114,24.909,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CLOSE,22.476,22.917,22.557,22.233,21.923,21.651,21.396,21.195,21.054,20.902,20.742,20.612,20.836,21.066,21.335,21.614,21.867,22.112,22.354,22.601,22.88,23.228,23.552,23.876,24.186,24.489,24.782,25.051,25.269,25.403,25.439,25.451,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CONEYTHORPE,13.735,15.756,15.585,15.519,15.432,15.392,15.37,15.432,15.773,16.038,16.424,16.826,17.591,18.306,19.103,19.966,20.688,21.26,21.734,22.144,22.592,23.049,23.319,23.528,23.699,23.77,23.862,23.772,23.65,23.507,23.28,23.048,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CONSETT,24.151,24.547,24.061,23.831,23.537,23.398,23.335,23.43,24.254,24.841,25.701,26.585,28.064,29.493,31.09,32.828,34.271,35.386,36.279,37.053,37.931,38.877,39.409,39.779,40.084,40.116,40.154,39.79,39.355,38.872,38.207,37.533,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CORPORATION STREET,11.709,11.523,11.32,11.147,10.969,10.816,10.674,10.562,10.532,10.485,10.462,10.461,10.652,10.85,11.071,11.305,11.501,11.663,11.804,11.928,12.067,12.22,12.33,12.426,12.515,12.576,12.643,12.664,12.668,12.655,12.606,12.552,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
COWTON,1.27,1.253,1.235,1.229,1.222,1.219,1.218,1.221,1.232,1.248,1.26,1.278,1.32,1.362,1.407,1.452,1.493,1.526,1.555,1.579,1.611,1.647,1.671,1.691,1.71,1.722,1.736,1.739,1.738,1.735,1.726,1.717,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CRAMLINGTON T1 T3,11.307,11.505,11.323,11.192,11.049,10.943,10.854,10.807,10.94,11.006,11.134,11.266,11.638,11.984,12.366,12.78,13.13,13.415,13.657,13.871,14.118,14.389,14.574,14.725,14.869,14.952,15.041,15.045,15.027,14.985,14.89,14.79,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
CRAMLINGTON T2 T4,11.938,11.765,11.575,11.432,11.277,11.156,11.05,10.984,11.08,11.119,11.215,11.318,11.661,11.983,12.339,12.724,13.05,13.315,13.54,13.739,13.965,14.211,14.377,14.514,14.643,14.717,14.797,14.799,14.781,14.743,14.658,14.568,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DARLEY,4.037,3.989,3.937,3.904,3.864,3.833,3.805,3.787,3.804,3.812,3.835,3.862,3.963,4.058,4.161,4.27,4.368,4.453,4.53,4.605,4.699,4.804,4.884,4.955,5.036,5.098,5.169,5.203,5.232,5.251,5.254,5.259,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DARLINGTON 132/6KV,7.599,7.472,7.334,7.278,7.207,7.196,7.229,7.336,7.719,8.028,8.453,8.908,9.588,10.261,11.013,11.82,12.51,13.04,13.464,13.803,14.145,14.452,14.593,14.679,14.734,14.678,14.603,14.421,14.2,13.962,13.642,13.299,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DARLINGTON 33/11KV,14.572,14.322,14.05,13.924,13.786,13.759,13.817,14.001,14.697,15.234,15.994,16.791,17.957,19.161,20.51,21.971,23.192,24.134,24.894,25.532,26.149,26.737,27.031,27.233,27.358,27.323,27.272,26.98,26.614,26.204,25.633,25.028,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DARLINGTON CENTRAL 33/11KV,9.142,16.521,16.357,16.264,16.168,16.121,16.119,16.182,16.519,16.768,17.142,17.535,18.177,18.81,19.526,20.298,20.958,21.459,21.857,22.176,22.487,22.756,22.865,22.925,22.951,22.885,22.821,22.628,22.399,22.155,21.834,21.496,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DARLINGTON EAST,17.597,17.677,17.321,17.03,16.723,16.464,16.219,16.032,16.079,16.035,16.056,16.071,16.398,16.685,17.004,17.36,17.649,17.875,18.057,18.23,18.458,18.745,18.932,19.07,19.199,19.255,19.321,19.266,19.191,19.089,18.933,18.779,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DARLINGTON WEST,18.342,18.04,17.72,17.62,17.503,17.551,17.731,18.122,19.451,20.448,21.837,23.256,25.319,27.34,29.61,32.065,34.164,35.767,37.046,38.098,39.155,40.131,40.585,40.864,41.044,40.898,40.744,40.178,39.503,38.777,37.808,36.79,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DENWICK,22.135,22.168,21.933,22.184,22.34,22.557,22.712,23.021,23.313,23.973,24.344,25.14,26.296,27.593,29.04,30.399,31.664,32.673,33.507,34.107,34.941,35.686,35.989,36.224,36.335,36.327,36.383,36.228,36.001,35.715,35.253,34.774,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DUNSTON 66/11KV,14.406,15.901,15.591,15.3,14.999,14.717,14.447,14.196,13.983,13.78,13.611,13.464,13.516,13.568,13.633,13.702,13.759,13.798,13.824,13.839,13.86,13.872,13.865,13.851,13.841,13.816,13.794,13.747,13.695,13.638,13.569,13.498,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DUNSTON 66/20KV,14.672,14.95,14.639,14.506,14.306,14.22,14.17,14.229,15.004,15.444,16.119,16.714,17.738,18.649,19.636,20.754,21.643,22.341,22.904,23.443,24.12,24.968,25.509,25.901,26.264,26.398,26.549,26.35,26.115,25.838,25.443,25.066,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
DURHAM EAST,18.533,20.643,20.262,19.89,19.516,19.152,18.795,18.462,18.173,17.89,17.641,17.414,17.441,17.471,17.511,17.557,17.59,17.609,17.62,17.626,17.639,17.649,17.645,17.635,17.629,17.61,17.592,17.553,17.506,17.451,17.38,17.308,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
EASTFIELD,26.121,26.332,25.893,25.578,25.234,24.935,24.697,24.541,24.565,24.62,24.841,25.154,25.963,26.77,27.692,28.659,29.515,30.178,30.71,31.122,31.565,31.9,32.034,32.117,32.21,32.176,32.177,31.971,31.72,31.441,31.055,30.652,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
EASTGATE CEMENT,9.355,9.186,9.004,8.92,8.823,8.749,8.658,8.587,8.496,8.477,8.37,8.34,8.426,8.53,8.64,8.725,8.817,8.892,8.954,8.99,9.095,9.218,9.3,9.362,9.437,9.468,9.523,9.517,9.504,9.477,9.429,9.386,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
EDUCATIONAL PRECINCT,15.955,15.698,15.421,15.229,15.014,14.847,14.709,14.621,14.766,14.833,14.965,15.122,15.547,16.005,16.518,17.068,17.521,17.884,18.187,18.465,18.776,19.131,19.368,19.558,19.728,19.822,19.928,19.898,19.838,19.746,19.581,19.411,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
ELVINGTON,11.581,11.397,11.202,11.034,10.859,10.697,10.53,10.387,10.284,10.186,10.076,9.991,10.076,10.159,10.248,10.334,10.411,10.477,10.536,10.589,10.68,10.792,10.874,10.941,11.011,11.059,11.12,11.144,11.162,11.169,11.159,11.154,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
FARADAY STREET,19.883,19.524,19.1,18.896,18.63,18.512,18.464,18.535,19.445,19.976,20.733,21.457,22.513,23.653,24.904,26.284,27.394,28.259,28.956,29.637,30.425,31.404,32.024,32.474,32.869,33.021,33.179,32.923,32.616,32.258,31.751,31.254,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
FAWDON T1 & SEATON BURN T1,18.332,18.377,18.024,17.876,17.654,17.552,17.494,17.54,18.088,18.486,19.043,19.613,20.662,21.61,22.644,23.767,24.7,25.44,26.044,26.563,27.221,27.962,28.427,28.77,29.1,29.212,29.353,29.195,28.992,28.747,28.378,28.012,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
FISHBURN,18.141,17.847,17.451,17.233,16.989,16.872,16.795,16.852,17.309,17.697,18.248,18.817,19.862,20.813,21.857,22.988,23.932,24.67,25.268,25.769,26.386,27.055,27.441,27.724,27.98,28.052,28.173,27.971,27.721,27.421,26.99,26.561,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
FLATWORTH CENTRAL,16.008,24.449,24.206,24.02,23.811,23.647,23.493,23.393,23.488,23.514,23.59,23.674,24.062,24.422,24.81,25.228,25.582,25.876,26.13,26.359,26.636,26.95,27.176,27.362,27.547,27.656,27.756,27.788,27.8,27.792,27.737,27.677,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
FOSS ISLANDS,27.131,28.042,27.5,27.061,26.601,26.217,25.861,25.586,25.656,25.569,25.537,25.494,25.861,26.223,26.627,27.081,27.44,27.75,28.025,28.329,28.722,29.281,29.72,30.094,30.447,30.713,30.965,31.066,31.111,31.066,30.902,30.731,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
FOSSWAY 33/11KV,16.298,16.019,15.688,15.538,15.319,15.217,15.163,15.19,15.697,16.036,16.471,16.942,17.741,18.536,19.402,20.326,21.098,21.71,22.211,22.647,23.208,23.853,24.268,24.571,24.871,24.975,25.114,24.987,24.822,24.617,24.305,23.997,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
FOURSTONES 20KV,19.425,19.176,18.894,18.992,19.029,19.15,19.216,19.38,19.384,19.754,19.801,20.209,20.857,21.641,22.497,23.255,23.995,24.6,25.112,25.454,25.992,26.48,26.749,26.972,27.182,27.274,27.433,27.43,27.383,27.287,27.08,26.865,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
FYLANDS BRIDGE,19.829,19.473,19.044,18.792,18.491,18.311,18.183,18.165,18.736,19.087,19.627,20.16,21.117,22.039,23.048,24.158,25.07,25.781,26.354,26.87,27.488,28.209,28.648,28.963,29.246,29.332,29.441,29.229,28.973,28.674,28.25,27.831,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GALE LANE,8.975,8.843,8.692,8.672,8.603,8.61,8.65,8.777,9.41,9.832,10.375,10.917,11.775,12.552,13.395,14.305,15.072,15.669,16.149,16.548,17.071,17.65,17.99,18.218,18.451,18.463,18.481,18.296,18.076,17.83,17.495,17.156,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GARWOOD STREET,17.295,16.979,16.621,16.348,16.041,15.803,15.58,15.415,15.607,15.61,15.683,15.709,16.029,16.305,16.596,16.939,17.191,17.404,17.584,17.795,18.102,18.558,18.902,19.174,19.443,19.611,19.775,19.792,19.786,19.734,19.619,19.512,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GATESHEAD CENTRAL,13.701,14.952,14.671,14.423,14.166,13.936,13.715,13.519,13.409,13.269,13.146,13.026,13.103,13.179,13.266,13.364,13.437,13.495,13.541,13.591,13.662,13.769,13.844,13.902,13.955,13.983,14.006,13.993,13.969,13.93,13.866,13.801,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GATESHEAD EAST,8.962,8.79,8.612,8.44,8.272,8.11,7.953,7.81,7.698,7.579,7.472,7.373,7.407,7.438,7.478,7.523,7.556,7.581,7.601,7.619,7.643,7.675,7.696,7.713,7.727,7.735,7.744,7.738,7.725,7.703,7.665,7.626,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GOSFORTH 33/11KV,18.699,18.959,18.658,18.401,18.128,17.887,17.655,17.448,17.394,17.27,17.169,17.062,17.235,17.402,17.576,17.766,17.926,18.07,18.2,18.34,18.528,18.782,18.988,19.164,19.344,19.475,19.615,19.685,19.746,19.787,19.798,19.814,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GRANGETOWN,20.163,19.892,19.571,19.378,19.145,19.014,18.923,18.924,19.423,19.713,20.142,20.559,21.435,22.241,23.112,24.062,24.858,25.508,26.058,26.559,27.164,27.86,28.345,28.734,29.111,29.322,29.538,29.539,29.496,29.405,29.203,28.995,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GREATHAM,21.538,21.451,21.053,20.664,20.275,19.895,19.517,19.17,18.889,18.599,18.34,18.101,18.18,18.254,18.341,18.438,18.513,18.571,18.619,18.661,18.714,18.778,18.819,18.85,18.879,18.89,18.903,18.893,18.874,18.845,18.797,18.747,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GUISBOROUGH T1 T2,15.861,15.633,15.337,15.285,15.188,15.229,15.323,15.546,16.272,16.895,17.702,18.532,19.881,21.112,22.464,23.933,25.153,26.114,26.899,27.58,28.396,29.296,29.847,30.263,30.629,30.782,30.982,30.779,30.519,30.203,29.726,29.255,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
HARLOW GREEN,15.919,15.635,15.299,15.144,14.918,14.812,14.76,14.814,15.685,16.16,16.895,17.555,18.695,19.713,20.82,22.062,23.065,23.845,24.47,25.042,25.748,26.591,27.107,27.465,27.801,27.887,28.018,27.761,27.466,27.134,26.678,26.237,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
HARMIRE BRIDGE,14.108,13.869,13.612,13.506,13.371,13.293,13.237,13.255,13.561,13.803,14.124,14.496,15.209,15.886,16.645,17.453,18.113,18.625,19.036,19.372,19.786,20.22,20.456,20.621,20.764,20.78,20.83,20.668,20.473,20.249,19.935,19.619,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
HARRATON,18.911,25.19,24.836,24.557,24.231,23.962,23.696,23.519,23.679,23.703,23.803,23.905,24.378,24.793,25.238,25.727,26.118,26.427,26.677,26.899,27.216,27.611,27.867,28.045,28.23,28.248,28.199,28.116,28.007,27.878,27.696,27.499,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
HARROGATE 132/11KV,27.618,27.263,26.877,26.701,26.469,26.38,26.364,26.551,27.602,28.294,29.336,30.351,32.053,33.734,35.606,37.661,39.354,40.701,41.821,42.835,43.889,45.02,45.733,46.292,46.767,46.997,47.249,47.082,46.821,46.481,45.912,45.319,NPgN,Primary,NPg regionalised NG FES - Leading the Way,Total peak demand with price driven TouT customer flexibility (MW)
