Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BRANCEPETH,67039.104,65976.833,64786.791,63903.27,63690.115,64355.952,65597.709,67043.753,68878.421,71312.444,74188.925,82574.067,91119.088,99286.493,107415.048,115356.646,124305.195,132672.691,139726.315,146323.883,152290.361,157801.223,162700.789,167332.615,171705.537,175901.543,176055.79,175766.311,175391.221,174891.463,174276.211,173648.938,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
BREAMISH STREET,51603.933,50834.469,50008.849,49408.091,48930.306,48699.869,48599.529,48566.809,48648.861,48895.89,49270.198,50980.693,52905.318,54704.235,56496.925,58272.424,60325.57,62209.435,63750.059,65189.906,66490.387,67717.259,68819.719,69876.962,70878.569,71799.286,71783.501,71695.848,71622.721,71509.585,71366.177,71233.125,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
BRENDA TRADING,99676.487,97837.763,95680.616,94319.073,93258.895,93096.584,93497.304,94107.644,95102.283,96695.65,98799.852,106696.861,114644.562,122181.651,129690.594,137036.261,145267.981,153006.153,159516.89,165555.569,171013.236,176158.548,180788.256,185180.987,189330.555,193005.488,192643.4,192045.149,191432.152,190698.198,189863.429,189033.49,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CAMPLESHON ROAD,73322.096,72162.529,70824.884,70058.7,69634.437,69817.656,70308.58,70934.726,71852.789,73207.562,74909.725,80460.096,86144.738,91441.192,96793.58,102066.23,108041.948,113629.215,118308.393,122676.01,126626.029,130311.268,133607.7,136734.692,139690.397,142416.524,142423.815,142206.261,142053.07,141740.67,141322.844,140908.816,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CARLEY HILL,77269.762,75792.952,74063.202,72996.142,72225.515,72175.528,72429.199,72854.605,73613.135,74864.194,76532.45,83180.651,89863.269,96037.398,102344.52,108568.029,115535.708,122090.883,127660.277,132857.087,137588.244,142087.241,146154.461,150022.332,153686.791,156953.102,156713.891,156278.431,155992.307,155476.354,154831.517,154185.691,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CARLIN HOW T3 T4,69672.992,68546.667,67296.057,66396.695,65842.942,66046.582,66886.015,67883.24,69184.576,70951.594,73071.628,79642.781,86350.41,92774.249,99170.102,105468.749,112568.206,119200.784,124829.193,130130.408,134975.347,139446.406,143463.993,147293.963,150944.194,154472.806,154665.818,154528.55,154342.162,154059.403,153683.854,153316.536,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CARR HILL,85917.747,84201.188,82176.128,80897.046,79938.31,79858.396,80216.374,80775.43,81709.01,83228.079,85247.27,92474.381,99846.599,106834.95,113844.379,120695.716,128428.133,135718.131,141836.921,147475.307,152542.798,157349.776,161646.706,165705.684,169528.368,172938.698,172759.656,172352.341,171932.04,171377.067,170715.701,170046.124,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CATTERICK CAMP,87223.662,86072.317,84891.84,84071.992,83586.266,83713.137,84258.039,84945.293,85908.717,87266.308,88929.548,93740.317,98653.035,103348.005,108034.075,112660.666,117978.525,122904.202,127000.955,130857.717,134368.292,137638.572,140572.376,143381.372,146057.485,148633.032,148921.093,148969.747,148990.447,148943.848,148832.449,148734.341,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CLOSE,125110.661,123579.785,122171.775,121049.812,120126.077,119477.083,119009.992,118636.113,118443.873,118425.292,118534.52,121037.322,123800.662,126373.085,128862.032,131460.274,134404.867,137006.968,139187.137,141307.887,143322.503,145245.568,147069.718,148886.288,150659.011,152344.017,152168.656,151878.054,151652.864,151390.502,151096.897,150864.579,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CONEYTHORPE,70350.304,69547.319,68723.676,68206.577,67967.611,68127.505,68582.818,69130.097,69870.842,70898.591,72134.923,75616.581,79142.977,82525.659,85920.065,89270.953,93142.772,96742.335,99737.139,102554.757,105121.027,107489.42,109595.113,111603.405,113517.231,115360.579,115609.7,115699.933,115761.5,115771.566,115731.007,115696.769,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CONSETT,120980.929,118916.828,116576.161,114963.407,113809.516,113662.336,114155.048,114883.69,116050.617,117894.279,120273.809,128545.436,136971.567,144899.697,152896.333,160752.944,169660.739,178007.4,185008.477,191534.263,197429.035,202933.13,207843.811,212493.206,216883.861,220964.295,220849.618,220373.823,219926.459,219284.085,218499.663,217712.727,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CORPORATION STREET,57871.234,57085.131,56268.289,55621.212,55052.924,54703.798,54510.408,54381.493,54355.841,54465.907,54683.286,56147.877,57772.244,59284.348,60794.394,62308.214,64036.666,65629.443,66958.047,68213.042,69364.117,70452.45,71447.196,72408.816,73329.111,74174.205,74126.116,74018.903,73938.462,73821.245,73678.445,73549.017,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
COWTON,5892.431,5813.223,5727.16,5680.687,5673.433,5721.874,5839.462,5963.583,6111.086,6296.384,6504.814,6973.316,7443.934,7892.707,8342.609,8783.557,9304.57,9779.23,10159.734,10515.207,10832.063,11105.52,11338.231,11556.866,11762.199,11960.362,11982.543,11983.225,11977.664,11964.208,11942.899,11922.192,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CRAMLINGTON T1 T3,63032.517,62238.63,61435.608,60856.414,60422.087,60255.315,60246.676,60310.328,60507.893,60897.705,61438.712,63608.784,65845.214,67970.411,70093.333,72197.552,74596.214,76832.553,78702.487,80450.434,82039.331,83541.592,84888.517,86172.653,87392.348,88511.905,88490.016,88384.726,88279.895,88144.804,87982.452,87829.967,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
CRAMLINGTON T2 T4,66545.521,65723.242,64897.588,64278.327,63797.911,63571.087,63496.752,63493.314,63616.674,63922.559,64372.013,66271.554,68251.812,70132.666,72018.721,73887.316,76035.545,78037.06,79700.774,81254.856,82663.198,83994.206,85181.383,86311.76,87383.813,88368.998,88351.54,88257.06,88163.743,88042.189,87895.831,87757.612,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DARLEY,17869.695,17630.719,17380.221,17253.476,17246.114,17399.271,17672.446,17975.233,18354.098,18844.35,19409.915,20966.345,22523.313,24010.825,25492.565,26958.424,28655.736,30209.044,31490.103,32702.088,33809.641,34831.289,35743.76,36619.449,37452.717,38258.887,38338.374,38351.34,38352.809,38331.085,38288.416,38250.36,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DARLINGTON 132/6KV,42351.801,41602.324,40793.772,40358.349,40265.609,40673.507,41389.703,42222.393,43303.541,44765.951,46513.443,50591.786,54576.984,58309.779,62088.494,65755.85,70117.369,74154.912,77341.106,80214.634,82700.31,84994.221,86872.191,88574.166,90108.681,91433.308,91341.856,91106.153,90856.714,90514.426,90104.836,89681.789,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DARLINGTON 33/11KV,72234.649,70944.758,69573.969,68845.093,68708.72,69458.653,70808.778,72365.264,74369.219,77044.289,80213.711,87868.87,95331.558,102230.707,109256.546,116123.904,124260.246,131742.316,137680.466,143107.073,147855.134,152235.114,155866.876,159190.95,162211.578,164849.496,164674.735,164234.073,163851.497,163246.579,162502.561,161744.171,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DARLINGTON CENTRAL 33/11KV,38251.775,37594.244,36895.61,36470.708,36293.023,36491.617,36940.066,37483.579,38218.268,39243.709,40487.699,43521.485,46496.218,49277.814,52100.916,54840.454,58097.956,61122.021,63515.417,65681.35,67557.189,69281.48,70686.538,71954.698,73095.338,74066.808,73956.827,73741.407,73520,73226.026,72880.776,72524.77,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DARLINGTON EAST,85684.603,84309.343,82902.961,81961.557,81490.348,81664.916,82272.418,83045.613,84154.155,85755.88,87723.329,92779.805,97769.002,102467.965,107199.476,111812.266,117311.53,122385.275,126385.135,130013.519,133162.821,136033.755,138381.15,140511.097,142435.728,144153.426,143920.864,143478.962,143001.024,142421.206,141758.421,141085.787,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DARLINGTON WEST,96101.645,94340.639,92415.623,91328.906,90928.281,91717.475,93343.404,95248.195,97733.734,101106.751,105147.427,114816.701,124301.679,133167.467,142158.858,150894.448,161199.028,170791.229,178435.332,185349.928,191359.212,196893.172,201443.748,205565.521,209291.844,212500.975,212261.309,211686.9,211105.316,210289.617,209310.283,208299.541,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DENWICK,107699.432,106433.556,105159.664,104529.144,104645.394,105374.618,107330.756,109262.396,111430.64,114022.396,116785.75,123186.548,129867.677,136269.408,142652.63,149021.495,156307.033,162930.58,168386.01,173530.419,178207.037,181787.534,184914.865,187903.11,190841.093,193792.365,194113.77,194130.403,194070.343,193898.853,193577.131,193328.867,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DUNSTON 66/11KV,68561.671,67412.224,66177.799,65250.799,64482.093,64069.947,63836.676,63698.959,63725.754,63991.458,64459.969,67036.151,69712.496,72260.618,74808.028,77318.377,80196.61,82875.162,85101.35,87176.742,89052.079,90826.538,92420.335,93939.293,95375.668,96705.251,96531.34,96230.823,95919.188,95564.369,95170.51,94778.789,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DUNSTON 66/20KV,71670.949,70284.603,68666.549,67586.778,66765.382,66629.355,66831.616,67197.181,67857.693,68968.163,70464.58,76384.338,82458.826,88206.776,93976.596,99650.108,105975.354,111944.956,117041.575,121795.625,126125.454,130222.924,133943.649,137486.718,140853.684,143963.473,143880.507,143554.958,143243.259,142807.182,142277.207,141746.31,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
DURHAM EAST,91128.028,89773.301,88433.916,87362.156,86479.666,85845.446,85336.36,84905.803,84615.284,84509.609,84548.638,86273.311,88011.497,89610.157,91228.307,92853.169,94798.645,96537.129,97908.371,99198.352,100354.87,101440.054,102396.088,103312.893,104172.037,104924.948,104509.729,104027.321,103579.025,103082.638,102555.674,102041.411,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
EASTFIELD,128030.499,126136.053,124200.06,122677.139,121614.483,121164.074,120993.945,121004.112,121331.903,122084.814,123183.888,127991.793,133024.522,137837.193,142622.066,147363.157,152736.788,157748.153,161965.963,165921.757,169526.571,172870.67,175874.21,178735.666,181459.85,184088.434,183980.606,183563.984,183120.735,182602.759,182008.322,181428.142,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
EASTGATE CEMENT,30646.877,30201.363,29726.526,29375.769,29115.159,29025.106,29348.946,29657.653,30008.982,30437.006,30871.382,32120.738,33438.596,34728.308,36017.785,37297.576,38784.622,40144.823,41263.352,42323.494,43287.195,43990.262,44602.278,45189.291,45754.593,46345.686,46347.43,46290.303,46193.866,46071.339,45923.74,45778.546,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
EDUCATIONAL PRECINCT,77525.33,76430.47,75280.599,74443.407,73770.151,73418.04,73242.709,73164.605,73248.219,73553.753,74033.789,76537.299,79262.812,81775.064,84310.965,86845.998,89739.641,92409.868,94638.164,96745.029,98674.967,100496.68,102154.716,103752.308,105276.633,106680.652,106632.75,106488.078,106404.518,106239.794,106025.322,105827.684,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
ELVINGTON,65200.901,64430.065,63690.238,63093.323,62651.918,62358.277,62160.431,62009.09,61945.486,61997.385,62137.202,63028.138,63942.764,64812.461,65689.354,66568.24,67649.164,68621.784,69375.901,70082.462,70708.363,71267.665,71747.52,72206.169,72640.028,73063.447,72973.523,72838.3,72701.767,72551.352,72385.814,72228.359,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
FARADAY STREET,97639.37,95775.643,93648.817,92156.756,90944.062,90574.939,90742.534,91116.726,91835.296,93097.198,94798.711,101886.774,109065.958,115612.505,122346.345,129007.034,136478.738,143469.16,149391.305,154944.965,160001.132,164782.489,169118.128,173256.419,177182.748,180697.784,180399.882,179888.111,179586.174,179008.149,178282.655,177562.705,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
FAWDON T1 & SEATON BURN T1,102187.879,100634.736,98826.965,97679.934,96936.431,96988.898,97446.764,98102.249,99103.335,100659.175,102653.328,109355.572,116355.074,123052.829,129725.014,136250.535,143596.156,150516.938,156369.299,161834.484,166797.711,171462.684,175682.043,179703.803,183526.948,187093.358,187297.334,187185.557,187014.977,186751.936,186395.929,186039.923,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
FISHBURN,93441.897,91979.147,90357.475,88921.057,87974.538,87900.665,88385.697,89091.085,90162.851,91784.27,93835.315,100317.472,107065.84,113500.403,119905.015,126170.552,133278.964,139911.113,145467.131,150650.812,155312.454,159640.083,163470.766,167081.417,170479.93,173726.557,173776.602,173391.554,172947.924,172404.314,171763.359,171119.569,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
FLATWORTH CENTRAL,70042.756,69173.884,68248.087,67605.229,67146.338,67053.477,67148.145,67332.755,67678.594,68275.125,69067.022,71800.687,74600.952,77267.39,79937.681,82569.574,85601.824,88422.602,90749.614,92912.564,94866.154,96730.747,98402.069,99997.845,101510.778,102903.132,102959.988,102923.832,102878.319,102795.924,102679.013,102570.033,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
FOSS ISLANDS,140779.155,138688.069,136602.816,135312.504,134612.129,134517.977,134551.302,134749.932,135332.299,136413.613,137884,144599.923,151468.424,157819.972,164151.935,170489.052,177686.179,184259.32,189705.937,194824.722,199485.358,203853.619,207785.965,211547.667,215105.191,218354.541,217840.888,217075.509,216426.159,215600.118,214658.657,213762.586,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
FOSSWAY 33/11KV,87376.616,85930.099,84212.554,83132.463,82299.227,82175.423,82468.454,82939.088,83709.418,84948.271,86567.162,92370.565,98390.274,104034.72,109709.606,115279.027,121537.896,127423.816,132391.392,137032.124,141244.604,145217.045,148822.895,152265.788,155535.895,158508.509,158522.7,158349.42,158223.922,157960.743,157602.538,157250.929,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
FOURSTONES 20KV,108273.034,107004.988,105686.878,104823.69,104307.313,104336.722,105831.06,107243.573,108787.33,110593.807,112418.574,116539.792,120903.266,125166.047,129448.281,133723.373,138696.595,143225.434,146933.665,150442.063,153637.684,155877.571,157817.044,159684.591,161525.507,163468.279,163778.775,163906.926,163923.399,163858.73,163698.776,163571.486,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
FYLANDS BRIDGE,92407.626,90814.953,88994.662,87695.172,86754.132,86628.992,87009.051,87588.033,88520.085,89995.862,91905.877,98572.242,105316.574,111626.605,118009.844,124275.045,131363.781,138014.83,143596.172,148793.571,153479.732,157868.548,161775.761,165465.057,168939.282,172114.287,171943.892,171502.863,171112.194,170549.378,169870.686,169188.222,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GALE LANE,50039.053,49255.956,48334.946,47916.559,47881.52,48386.63,49138.641,50004.493,51126.989,52652.87,54499.178,60082.674,65649.493,70954.871,76239.714,81377.248,87165.066,92629.606,97205.873,101410.456,105176.552,108723.453,111874.479,114843.672,117634.967,120097.809,120012.909,119769.547,119487.428,119127.772,118700.048,118262.627,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GARWOOD STREET,85569.925,84053.308,82405.086,81312.801,80509.522,80303.418,80389.243,80615.705,81125.728,82048.618,83293.74,88545.273,93812.513,98746.075,103684.376,108579.095,114124.666,119241.134,123498.041,127474.728,131087.031,134501.66,137578.064,140514.245,143290.192,145802.663,145466.34,144955.323,144488.723,143907.98,143247.59,142604.484,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GATESHEAD CENTRAL,74789.115,73576.44,72339.093,71334.424,70475.047,69878.485,69416.349,69030.858,68777.485,68704.688,68781.468,70222.87,71809.241,73273.673,74758.706,76239.325,78027.278,79637.907,80895.719,82055.513,83075.341,84031.32,84852.669,85627.088,86342.994,86980.883,86696.993,86345.073,86013.898,85636.843,85228.451,84827.111,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GATESHEAD EAST,49953.608,49243.319,48567.406,47956.698,47391.378,46887.086,46428.159,46000.497,45617.134,45278.561,44978.908,45088.99,45218.071,45332.75,45448.965,45587.746,45782.086,45943.449,46052.278,46154.268,46242.262,46319.512,46382.013,46442.772,46498.293,46541.689,46292.479,46030.136,45776.997,45519.976,45259.129,45005.403,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GOSFORTH 33/11KV,102344.543,101087.877,99810.415,98834.989,98019.929,97486.538,97099.762,96812.181,96673.599,96734.71,96961.793,99011.661,101187.625,103215.566,105273.376,107333.287,109677.622,111875.629,113736.179,115494.028,117113.747,118658.889,120087.979,121475.333,122811.654,124024.615,123951.647,123810.348,123715.072,123563.459,123376.522,123202.479,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GRANGETOWN,104022.069,102562.801,100978.632,99937.316,99169.767,99120.558,99512.635,100079.026,100953.535,102296.379,104022.518,109963.134,115916.266,121576.863,127238.221,132815.86,139135.262,145064.623,150058.467,154713.363,158941.364,162949.201,166551.303,169981.548,173236.467,176180.682,176171.771,175978.466,175784.709,175500.489,175141.728,174795.614,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GREATHAM,131580.929,129874.289,128248.656,126775.246,125405.679,124176.879,123055.812,122010.405,121061.087,120217.025,119466.098,119455.372,119492.89,119526.675,119586.428,119688.565,119918.818,120108.863,120207.122,120301.117,120375.699,120444.434,120493.692,120548.496,120601.169,120624.435,120153.967,119668.028,119197.507,118724.686,118248.256,117782.798,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GUISBOROUGH T1 T2,74503.073,73159.973,71598.936,70574.693,69931.548,70179.663,71138.445,72279.533,73777.369,75842.902,78340.586,85458.384,92756.618,99744.751,106725.601,113562.604,121373.823,128670.273,134771.988,140479.527,145641.805,150386.735,154588.48,158564.606,162322.658,165939.01,166204.507,166090.215,165898.571,165594.263,165182.554,164765.334,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg - Early Net Zero,Total demand (MWh)
