Scenario,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Net Zero Early,34.65,33.419,32.594,31.664,30.525,29.253,27.631,26.194,25.041,23.559,21.559,19.399,17.206,15.137,13.215,11.4,9.127,7.08,5.286,3.698,2.419,1.642,1.348,1.128,0.928,0.837,0.789,0.704,0.673,0.618,0.566
